osmid,y,x,street_count,highway,ref,geometry,elevation
10848050145,47.6241958,-122.3197936,3,,,POINT (-122.3197936 47.6241958),104
10848050147,47.6232026,-122.3198109,3,,,POINT (-122.3198109 47.6232026),105
10848050157,47.6241988,-122.3200385,3,,,POINT (-122.3200385 47.6241988),106
10848050161,47.6241946,-122.3199031,4,crossing,,POINT (-122.3199031 47.6241946),104
10848050163,47.6242172,-122.3183833,4,crossing,,POINT (-122.3183833 47.6242172),107
10853234783,47.6112079,-122.3472259,1,,,POINT (-122.3472259 47.6112079),8
10855523376,47.6231996,-122.3252365,3,,,POINT (-122.3252365 47.6231996),83
10855523377,47.6231991,-122.3253898,3,,,POINT (-122.3253898 47.6231991),83
10855523378,47.6231991,-122.3254102,3,,,POINT (-122.3254102 47.6231991),83
10855523381,47.6231345,-122.3252363,4,crossing,,POINT (-122.3252363 47.6231345),83
10855523382,47.6230985,-122.3253141,4,crossing,,POINT (-122.3253141 47.6230985),83
10855523383,47.6231844,-122.3272266,4,crossing,,POINT (-122.3272266 47.6231844),78
10855523384,47.6230904,-122.327225,4,crossing,,POINT (-122.327225 47.6230904),78
10855523386,47.623132,-122.3264971,4,crossing,,POINT (-122.3264971 47.623132),83
10855523387,47.6231932,-122.3264974,4,,,POINT (-122.3264974 47.6231932),83
10855523388,47.6230888,-122.326593,4,crossing,,POINT (-122.326593 47.6230888),83
10855523389,47.6231903,-122.3265934,4,crossing,,POINT (-122.3265934 47.6231903),83
10855523390,47.6231319,-122.326692,4,crossing,,POINT (-122.326692 47.6231319),78
10855523391,47.6230943,-122.325944,4,crossing,,POINT (-122.325944 47.6230943),83
10855523392,47.623194,-122.325945,4,crossing,,POINT (-122.325945 47.623194),83
10855523393,47.6231334,-122.3253952,4,crossing,,POINT (-122.3253952 47.6231334),83
10855523394,47.6231993,-122.3253144,4,crossing,,POINT (-122.3253144 47.6231993),83
10856522677,47.6117489,-122.3467662,3,,,POINT (-122.3467662 47.6117489),21
10856522681,47.6115778,-122.3465528,3,,,POINT (-122.3465528 47.6115778),11
10856522684,47.6115358,-122.3466065,4,crossing,,POINT (-122.3466065 47.6115358),11
10856522702,47.6114685,-122.346693,3,,,POINT (-122.346693 47.6114685),8
10856557210,47.6107015,-122.345616,4,,,POINT (-122.345616 47.6107015),7
10857146163,47.612631,-122.3471188,4,crossing,,POINT (-122.3471188 47.612631),28
10857146166,47.6126743,-122.3473089,4,crossing,,POINT (-122.3473089 47.6126743),28
10857146169,47.6123628,-122.3466052,3,,,POINT (-122.3466052 47.6123628),25
10857146170,47.6123748,-122.3467566,4,crossing,,POINT (-122.3467566 47.6123748),21
10857146171,47.6123853,-122.3468683,3,,,POINT (-122.3468683 47.6123853),21
10857146172,47.612519,-122.3469972,4,crossing,,POINT (-122.3469972 47.612519),28
10857146173,47.6125861,-122.347193,3,,,POINT (-122.347193 47.6125861),28
10857146174,47.6124841,-122.3470848,3,,,POINT (-122.3470848 47.6124841),21
10857146179,47.6127225,-122.3473936,4,traffic_signals,,POINT (-122.3473936 47.6127225),28
10857146184,47.6108483,-122.3454204,3,,,POINT (-122.3454204 47.6108483),22
10857146186,47.6115771,-122.3463063,4,crossing,,POINT (-122.3463063 47.6115771),11
10857146187,47.6114988,-122.3462203,3,,,POINT (-122.3462203 47.6114988),11
10857146189,47.6117716,-122.3464268,3,,,POINT (-122.3464268 47.6117716),25
10857146191,47.6116621,-122.3463004,3,,,POINT (-122.3463004 47.6116621),11
10857146199,47.6117823,-122.3464435,3,,,POINT (-122.3464435 47.6117823),25
10857146200,47.6116827,-122.3462723,3,,,POINT (-122.3462723 47.6116827),25
10857146201,47.6117642,-122.3462973,1,,,POINT (-122.3462973 47.6117642),25
10857201896,47.6098008,-122.3438799,1,,,POINT (-122.3438799 47.6098008),13
10857208255,47.6104884,-122.3452732,3,,,POINT (-122.3452732 47.6104884),7
10857208259,47.6107395,-122.345243,3,,,POINT (-122.345243 47.6107395),7
10857208261,47.610599,-122.3454546,3,,,POINT (-122.3454546 47.610599),7
10857333595,47.6088994,-122.343344,4,,,POINT (-122.343344 47.6088994),10
10857333596,47.6089201,-122.343365,1,,,POINT (-122.343365 47.6089201),10
10857333597,47.6087092,-122.3430416,4,,,POINT (-122.3430416 47.6087092),5
10857333598,47.6087401,-122.3428977,3,,,POINT (-122.3428977 47.6087401),5
10857333603,47.6084274,-122.342343,3,,,POINT (-122.342343 47.6084274),11
10857440275,47.6232057,-122.3210826,3,,,POINT (-122.3210826 47.6232057),108
10857440276,47.6231998,-122.3211104,3,,,POINT (-122.3211104 47.6231998),108
10857440279,47.6230789,-122.3211021,3,,,POINT (-122.3211021 47.6230789),108
10857440285,47.6231856,-122.3207826,3,,,POINT (-122.3207826 47.6231856),107
10857440291,47.6230833,-122.3207713,3,,,POINT (-122.3207713 47.6230833),107
10857440294,47.6231311,-122.3210881,4,crossing,,POINT (-122.3210881 47.6231311),108
10857440295,47.6231969,-122.3209272,4,crossing,,POINT (-122.3209272 47.6231969),108
10857440296,47.6231309,-122.3207783,4,crossing,,POINT (-122.3207783 47.6231309),107
10857440297,47.6230495,-122.320926,4,crossing,,POINT (-122.320926 47.6230495),108
10857440298,47.6232004,-122.3200349,3,,,POINT (-122.3200349 47.6232004),107
10857451409,47.6231926,-122.3199109,4,crossing,,POINT (-122.3199109 47.6231926),105
10857451410,47.6230765,-122.3200122,3,,,POINT (-122.3200122 47.6230765),107
10857451411,47.6230884,-122.3199997,3,,,POINT (-122.3199997 47.6230884),105
10857451412,47.62313,-122.3200068,4,crossing,,POINT (-122.3200068 47.62313),107
10857451414,47.623208,-122.3219237,3,,,POINT (-122.3219237 47.623208),103
10857451418,47.6230724,-122.3219396,3,,,POINT (-122.3219396 47.6230724),103
10857451421,47.6230831,-122.3219279,3,,,POINT (-122.3219279 47.6230831),103
10857451427,47.6230801,-122.3221241,3,,,POINT (-122.3221241 47.6230801),103
10857451429,47.6231304,-122.3219134,4,crossing,,POINT (-122.3219134 47.6231304),103
10857451430,47.6231908,-122.322013,4,crossing,,POINT (-122.322013 47.6231908),103
10857451431,47.6230712,-122.3220163,4,crossing,,POINT (-122.3220163 47.6230712),103
10857451432,47.6231304,-122.3221229,4,crossing,,POINT (-122.3221229 47.6231304),103
10857451435,47.6231991,-122.321531,4,crossing,,POINT (-122.321531 47.6231991),108
10857451439,47.6230682,-122.3189696,3,,,POINT (-122.3189696 47.6230682),104
10857451440,47.6230557,-122.318943,3,,,POINT (-122.318943 47.6230557),104
10857451442,47.6231754,-122.3189546,3,,,POINT (-122.3189546 47.6231754),104
10857451443,47.6231839,-122.3189419,3,,,POINT (-122.3189419 47.6231839),104
10857451446,47.6231732,-122.3187577,3,,,POINT (-122.3187577 47.6231732),104
10857451453,47.6231783,-122.3188525,4,crossing,,POINT (-122.3188525 47.6231783),104
10857451454,47.6231208,-122.3189509,4,crossing,,POINT (-122.3189509 47.6231208),104
10857451457,47.623066,-122.3188559,4,crossing,,POINT (-122.3188559 47.623066),104
10857451458,47.6231199,-122.3187626,4,crossing,,POINT (-122.3187626 47.6231199),104
10857451459,47.6230594,-122.3187711,3,,,POINT (-122.3187711 47.6230594),104
10857451460,47.6230682,-122.318759,3,,,POINT (-122.318759 47.6230682),104
10857451465,47.6231733,-122.3183924,3,,,POINT (-122.3183924 47.6231733),104
10857451473,47.623054,-122.3221067,3,,,POINT (-122.3221067 47.623054),103
10857451476,47.6230806,-122.3225131,3,,,POINT (-122.3225131 47.6230806),100
10857496347,47.6231788,-122.3179085,3,,,POINT (-122.3179085 47.6231788),109
10857496348,47.6231759,-122.3179123,3,,,POINT (-122.3179123 47.6231759),109
10857496351,47.6230695,-122.3179147,3,,,POINT (-122.3179147 47.6230695),109
10857496352,47.6230664,-122.3179102,3,,,POINT (-122.3179102 47.6230664),109
10857496356,47.623177,-122.3177331,3,,,POINT (-122.3177331 47.623177),109
10857496358,47.6231189,-122.3179132,4,crossing,,POINT (-122.3179132 47.6231189),109
10857496359,47.6231778,-122.3178175,4,crossing,,POINT (-122.3178175 47.6231778),109
10857496361,47.6230694,-122.3177292,3,,,POINT (-122.3177292 47.6230694),109
10857496363,47.6230662,-122.3178194,4,crossing,,POINT (-122.3178194 47.6230662),109
10857496364,47.6231181,-122.317731,4,crossing,,POINT (-122.317731 47.6231181),109
10857496365,47.6230661,-122.3177326,3,,,POINT (-122.3177326 47.6230661),109
10857496394,47.6230904,-122.3198586,3,,,POINT (-122.3198586 47.6230904),105
10857496395,47.6230764,-122.3198341,3,,,POINT (-122.3198341 47.6230764),105
10857496396,47.6231365,-122.319847,4,crossing,,POINT (-122.319847 47.6231365),105
10859428765,47.6081549,-122.3416465,3,,,POINT (-122.3416465 47.6081549),11
10859428768,47.6080701,-122.3418339,3,,,POINT (-122.3418339 47.6080701),7
10859428769,47.6081614,-122.3418067,3,,,POINT (-122.3418067 47.6081614),7
10859521737,47.622045,-122.3207453,3,,,POINT (-122.3207453 47.622045),106
10859521741,47.6220518,-122.3200263,3,,,POINT (-122.3200263 47.6220518),106
10859521742,47.6220442,-122.319997,3,,,POINT (-122.319997 47.6220442),107
10859521746,47.6211711,-122.320772,3,,,POINT (-122.320772 47.6211711),104
10859521748,47.6220914,-122.3209251,4,crossing,,POINT (-122.3209251 47.6220914),106
10859521749,47.6219895,-122.3210725,4,crossing,,POINT (-122.3210725 47.6219895),106
10859521750,47.6219277,-122.3209219,4,crossing,,POINT (-122.3209219 47.6219277),106
10859521751,47.6219877,-122.3207548,4,crossing,,POINT (-122.3207548 47.6219877),106
10859521752,47.6219381,-122.3207594,3,,,POINT (-122.3207594 47.6219381),106
10859521753,47.6219299,-122.3200283,3,,,POINT (-122.3200283 47.6219299),106
10859521754,47.6211614,-122.3200389,3,,,POINT (-122.3200389 47.6211614),104
10859521755,47.6211683,-122.3198408,3,,,POINT (-122.3198408 47.6211683),103
10859521758,47.6220398,-122.3198493,3,,,POINT (-122.3198493 47.6220398),107
10859521760,47.6220433,-122.3198494,3,,,POINT (-122.3198494 47.6220433),107
10859521763,47.6219299,-122.3199903,3,,,POINT (-122.3199903 47.6219299),107
10859521765,47.621929,-122.3198515,3,,,POINT (-122.3198515 47.621929),107
10859521767,47.6219294,-122.3199301,4,crossing,,POINT (-122.3199301 47.6219294),107
10859521768,47.6220435,-122.3199305,4,crossing,,POINT (-122.3199305 47.6220435),107
10859521769,47.621986,-122.3199936,4,crossing,,POINT (-122.3199936 47.621986),107
10859521770,47.6219836,-122.3198475,4,crossing,,POINT (-122.3198475 47.6219836),107
10859521772,47.622036,-122.318975,4,,,POINT (-122.318975 47.622036),104
10859521778,47.6219281,-122.3187997,4,,,POINT (-122.3187997 47.6219281),104
10859521783,47.6220365,-122.3187976,4,,,POINT (-122.3187976 47.6220365),104
10859521788,47.6220363,-122.3188849,4,crossing,,POINT (-122.3188849 47.6220363),104
10859521789,47.6219794,-122.3187987,4,crossing,,POINT (-122.3187987 47.6219794),104
10859521790,47.6219319,-122.3188859,4,crossing,,POINT (-122.3188859 47.6219319),104
10859521793,47.6220297,-122.3179244,4,,,POINT (-122.3179244 47.6220297),106
10859521794,47.6220294,-122.3177483,3,,,POINT (-122.3177483 47.6220294),106
10859521796,47.6220294,-122.3177451,3,,,POINT (-122.3177451 47.6220294),106
10859521799,47.6219227,-122.3177461,3,,,POINT (-122.3177461 47.6219227),106
10859521802,47.6219203,-122.3179279,3,,,POINT (-122.3179279 47.6219203),106
10859521804,47.6219226,-122.3179278,3,,,POINT (-122.3179278 47.6219226),106
10859526805,47.6219324,-122.3267099,3,,,POINT (-122.3267099 47.6219324),72
10859526806,47.6220403,-122.3267014,3,,,POINT (-122.3267014 47.6220403),72
10859526807,47.6219839,-122.3267037,4,crossing,,POINT (-122.3267037 47.6219839),72
10859526810,47.6219329,-122.326592,4,crossing,,POINT (-122.326592 47.6219329),78
10859526811,47.6219855,-122.3264901,4,crossing,,POINT (-122.3264901 47.6219855),78
10859526812,47.6220415,-122.3265921,4,crossing,,POINT (-122.3265921 47.6220415),78
10859526813,47.621941,-122.3241442,3,,,POINT (-122.3241442 47.621941),94
10859526816,47.6208945,-122.3254002,3,,,POINT (-122.3254002 47.6208945),84
10859526817,47.6220468,-122.3252208,3,,,POINT (-122.3252208 47.6220468),84
10859526822,47.6219363,-122.3253982,4,,,POINT (-122.3253982 47.6219363),84
10859526823,47.6219394,-122.3252403,4,,,POINT (-122.3252403 47.6219394),84
10859526824,47.6219361,-122.3253167,4,crossing,,POINT (-122.3253167 47.6219361),84
10859526825,47.6219881,-122.3252305,4,crossing,,POINT (-122.3252305 47.6219881),84
10859526826,47.6220278,-122.325317,4,crossing,,POINT (-122.325317 47.6220278),84
10859526828,47.6219348,-122.3259437,4,crossing,,POINT (-122.3259437 47.6219348),78
10859526829,47.6220432,-122.325944,4,crossing,,POINT (-122.325944 47.6220432),78
10859526831,47.6220491,-122.324666,4,crossing,,POINT (-122.324666 47.6220491),89
10859526832,47.6219322,-122.3272242,4,crossing,,POINT (-122.3272242 47.6219322),72
10859526833,47.6220339,-122.327224,4,crossing,,POINT (-122.327224 47.6220339),72
10859667006,47.6219191,-122.3177497,3,,,POINT (-122.3177497 47.6219191),106
10859667007,47.6211713,-122.3177579,3,,,POINT (-122.3177579 47.6211713),105
10859667009,47.6219695,-122.3177454,4,crossing,,POINT (-122.3177454 47.6219695),106
10859667010,47.6219197,-122.3178351,4,crossing,,POINT (-122.3178351 47.6219197),106
10859667011,47.6219708,-122.3179264,4,crossing,,POINT (-122.3179264 47.6219708),106
10859667012,47.6220296,-122.3178287,4,crossing,,POINT (-122.3178287 47.6220296),106
10859667018,47.621938,-122.3193671,4,crossing,,POINT (-122.3193671 47.621938),107
10859667019,47.6215958,-122.3198551,4,crossing,,POINT (-122.3198551 47.6215958),103
10859667020,47.6219375,-122.320643,4,crossing,,POINT (-122.320643 47.6219375),106
10859667021,47.6217522,-122.3207729,4,crossing,,POINT (-122.3207729 47.6217522),106
10863536121,47.6059839,-122.3398539,1,,,POINT (-122.3398539 47.6059839),10
10863536124,47.6057606,-122.3396512,3,,,POINT (-122.3396512 47.6057606),0
10863536125,47.6056993,-122.3398027,3,,,POINT (-122.3398027 47.6056993),0
10863536126,47.6057493,-122.3396791,4,crossing,,POINT (-122.3396791 47.6057493),0
10863536127,47.6058962,-122.3397743,3,,,POINT (-122.3397743 47.6058962),10
10863536128,47.6058347,-122.3399205,3,,,POINT (-122.3399205 47.6058347),10
10863536129,47.6058841,-122.3398031,4,crossing,,POINT (-122.3398031 47.6058841),10
10863536131,47.6067434,-122.3404859,3,,,POINT (-122.3404859 47.6067434),10
10863536132,47.6066601,-122.3406827,3,,,POINT (-122.3406827 47.6066601),0
10863536133,47.6067259,-122.3405272,4,crossing,,POINT (-122.3405272 47.6067259),10
10863536134,47.6068927,-122.3406191,3,,,POINT (-122.3406191 47.6068927),10
10863536135,47.6068094,-122.34082,3,,,POINT (-122.34082 47.6068094),10
10863536136,47.6068742,-122.3406637,4,crossing,,POINT (-122.3406637 47.6068742),10
10867481348,47.6229475,-122.3483139,3,,,POINT (-122.3483139 47.6229475),31
10867481351,47.6224527,-122.3483456,3,,,POINT (-122.3483456 47.6224527),39
10867481352,47.6231283,-122.3482351,3,,,POINT (-122.3482351 47.6231283),31
10869552426,47.6116879,-122.3467087,4,crossing,,POINT (-122.3467087 47.6116879),21
10869880150,47.6208909,-122.3278449,3,,,POINT (-122.3278449 47.6208909),55
10869880151,47.6207769,-122.3278462,3,,,POINT (-122.3278462 47.6207769),59
10869880154,47.6208478,-122.3278454,4,crossing,,POINT (-122.3278454 47.6208478),55
10869880162,47.6209002,-122.326592,4,crossing,,POINT (-122.326592 47.6209002),78
10869880163,47.6208891,-122.3267122,3,,,POINT (-122.3267122 47.6208891),70
10869880164,47.6209,-122.326704,3,,,POINT (-122.326704 47.6209),70
10869880165,47.6207791,-122.3267163,3,,,POINT (-122.3267163 47.6207791),67
10869880166,47.6208495,-122.3267131,4,crossing,,POINT (-122.3267131 47.6208495),70
10869880168,47.6208496,-122.326488,4,crossing,,POINT (-122.326488 47.6208496),78
10869880170,47.6207817,-122.3265903,4,crossing,,POINT (-122.3265903 47.6207817),77
10869880172,47.6208879,-122.3272279,4,crossing,,POINT (-122.3272279 47.6208879),70
10869880173,47.6219872,-122.3253999,4,crossing,,POINT (-122.3253999 47.6219872),84
10869880178,47.6208972,-122.3252246,3,,,POINT (-122.3252246 47.6208972),84
10869880179,47.6207845,-122.3252292,4,,,POINT (-122.3252292 47.6207845),83
10869880182,47.6207841,-122.3252976,4,crossing,,POINT (-122.3252976 47.6207841),83
10869880183,47.6208428,-122.3252267,4,crossing,,POINT (-122.3252267 47.6208428),84
10869880184,47.6207836,-122.3253977,3,,,POINT (-122.3253977 47.6207836),83
10869880185,47.6208945,-122.3254144,3,,,POINT (-122.3254144 47.6208945),84
10869880186,47.6208442,-122.3254098,4,crossing,,POINT (-122.3254098 47.6208442),84
10869880187,47.6207836,-122.3254038,3,,,POINT (-122.3254038 47.6207836),83
10869880188,47.6208962,-122.3252989,4,crossing,,POINT (-122.3252989 47.6208962),84
10869880189,47.6208931,-122.3259372,4,crossing,,POINT (-122.3259372 47.6208931),78
10869880194,47.6196734,-122.326483,3,,,POINT (-122.326483 47.6196734),77
10869880196,47.6198973,-122.3249209,3,,,POINT (-122.3249209 47.6198973),85
10869880198,47.6197711,-122.3248389,3,,,POINT (-122.3248389 47.6197711),85
10869880199,47.6197183,-122.3248487,3,,,POINT (-122.3248487 47.6197183),85
10869880200,47.6197882,-122.3248408,3,,,POINT (-122.3248408 47.6197882),85
10869880201,47.619795,-122.3247209,3,,,POINT (-122.3247209 47.619795),85
10869883608,47.6204958,-122.3266952,4,crossing,,POINT (-122.3266952 47.6204958),67
10869883609,47.6195692,-122.3266914,4,crossing,,POINT (-122.3266914 47.6195692),70
10869883610,47.6198603,-122.3266926,4,crossing,,POINT (-122.3266926 47.6198603),70
10869883611,47.6200352,-122.3266934,4,crossing,,POINT (-122.3266934 47.6200352),67
10869883612,47.6202802,-122.3266944,4,crossing,,POINT (-122.3266944 47.6202802),67
10869883613,47.6188589,-122.3268422,4,crossing,,POINT (-122.3268422 47.6188589),66
10869883614,47.6197425,-122.3246537,4,crossing,,POINT (-122.3246537 47.6197425),85
10869883615,47.6207758,-122.3246698,4,crossing,,POINT (-122.3246698 47.6207758),86
10869883616,47.620894,-122.3246639,4,crossing,,POINT (-122.3246639 47.620894),87
10869883617,47.621942,-122.3246659,4,crossing,,POINT (-122.3246659 47.621942),89
10869927356,47.621941,-122.3241281,3,,,POINT (-122.3241281 47.621941),94
10869927366,47.6232009,-122.3239483,3,,,POINT (-122.3239483 47.6232009),95
10869927371,47.6231046,-122.3241224,3,,,POINT (-122.3241224 47.6231046),95
10869927373,47.6231005,-122.3240429,4,crossing,,POINT (-122.3240429 47.6231005),95
10869927374,47.623144,-122.3241354,4,crossing,,POINT (-122.3241354 47.623144),95
10869927375,47.6232013,-122.3240411,4,crossing,,POINT (-122.3240411 47.6232013),95
10869927376,47.6231433,-122.3239441,4,crossing,,POINT (-122.3239441 47.6231433),95
10869927377,47.6232017,-122.3241469,3,,,POINT (-122.3241469 47.6232017),95
10869927391,47.6236525,-122.3231473,3,,,POINT (-122.3231473 47.6236525),103
10869927397,47.6231001,-122.3231387,3,,,POINT (-122.3231387 47.6231001),100
10869927398,47.6231333,-122.323147,4,crossing,,POINT (-122.323147 47.6231333),100
