osmid,y,x,street_count,highway,ref,geometry
10713193288,47.6072384,-122.3370401,4,crossing,,POINT (-122.3370401 47.6072384)
10713193290,47.607249,-122.3372121,4,crossing,,POINT (-122.3372121 47.607249)
10713193292,47.607365,-122.3371569,4,crossing,,POINT (-122.3371569 47.607365)
10713193293,47.6084114,-122.3341465,4,crossing,,POINT (-122.3341465 47.6084114)
10713193294,47.608341,-122.3343137,4,crossing,,POINT (-122.3343137 47.608341)
10713193295,47.607945,-122.3353481,4,crossing,,POINT (-122.3353481 47.607945)
10713193296,47.6080782,-122.3354662,3,crossing,,POINT (-122.3354662 47.6080782)
10713193297,47.6081259,-122.3376756,4,crossing,,POINT (-122.3376756 47.6081259)
10713304216,47.6069576,-122.3381475,3,,,POINT (-122.3381475 47.6069576)
10713304218,47.6067845,-122.3381435,4,crossing,,POINT (-122.3381435 47.6067845)
10713304219,47.606886,-122.3380776,4,crossing,,POINT (-122.3380776 47.606886)
10713304220,47.6069081,-122.3382585,4,crossing,,POINT (-122.3382585 47.6069081)
10713304225,47.6065827,-122.3389916,3,,,POINT (-122.3389916 47.6065827)
10713304226,47.606412,-122.3392206,3,,,POINT (-122.3392206 47.606412)
10713304227,47.6064379,-122.3391596,3,,,POINT (-122.3391596 47.6064379)
10713304236,47.6066044,-122.3387604,3,,,POINT (-122.3387604 47.6066044)
10713304238,47.6066958,-122.3385476,3,,,POINT (-122.3385476 47.6066958)
10713304248,47.606306,-122.339458,4,crossing,,POINT (-122.339458 47.606306)
10713304249,47.6063026,-122.339248,4,crossing,,POINT (-122.339248 47.6063026)
10713304250,47.6064298,-122.339365,4,crossing,,POINT (-122.339365 47.6064298)
10713304251,47.6056181,-122.3403143,4,crossing,,POINT (-122.3403143 47.6056181)
10713304252,47.6070579,-122.3408352,3,,,POINT (-122.3408352 47.6070579)
10713304253,47.607073,-122.3408509,3,,,POINT (-122.3408509 47.607073)
10713304255,47.6075591,-122.3414917,3,,,POINT (-122.3414917 47.6075591)
10713304257,47.607459,-122.3411289,1,,,POINT (-122.3411289 47.607459)
10713304258,47.6071541,-122.340851,3,,,POINT (-122.340851 47.6071541)
10713304259,47.6071305,-122.340908,4,crossing,,POINT (-122.340908 47.6071305)
10713304266,47.6076086,-122.3413934,4,crossing,,POINT (-122.3413934 47.6076086)
10713304267,47.607044,-122.3408209,3,,,POINT (-122.3408209 47.607044)
10713304270,47.6065074,-122.3403266,4,crossing,,POINT (-122.3403266 47.6065074)
10713304272,47.6061814,-122.340023,3,,,POINT (-122.340023 47.6061814)
10713304279,47.606095,-122.3399607,4,crossing,,POINT (-122.3399607 47.606095)
10713304280,47.606109,-122.3401721,4,crossing,,POINT (-122.3401721 47.606109)
10713304281,47.6059529,-122.340026,4,crossing,,POINT (-122.340026 47.6059529)
10713304289,47.6058564,-122.3409552,3,,,POINT (-122.3409552 47.6058564)
10713304298,47.6062347,-122.340872,3,,,POINT (-122.340872 47.6062347)
10713428990,47.6051227,-122.3401704,3,,,POINT (-122.3401704 47.6051227)
10713428991,47.6051909,-122.340173,3,,,POINT (-122.340173 47.6051909)
10713428992,47.6052096,-122.3399391,3,,,POINT (-122.3399391 47.6052096)
10713428994,47.6051924,-122.3403908,1,,,POINT (-122.3403908 47.6051924)
10713428996,47.604919,-122.3396761,3,,,POINT (-122.3396761 47.604919)
10713429000,47.605485,-122.3393177,3,,,POINT (-122.3393177 47.605485)
10713429001,47.6054775,-122.3394291,3,,,POINT (-122.3394291 47.6054775)
10713429003,47.6054901,-122.3394055,1,,,POINT (-122.3394055 47.6054901)
10713429004,47.6054306,-122.3393805,3,,,POINT (-122.3393805 47.6054306)
10713456005,47.6054154,-122.3395538,4,crossing,,POINT (-122.3395538 47.6054154)
10713456007,47.6052742,-122.3392284,3,,,POINT (-122.3392284 47.6052742)
10713456018,47.6055974,-122.338586,4,crossing,,POINT (-122.338586 47.6055974)
10713456019,47.6057461,-122.338723,4,crossing,,POINT (-122.338723 47.6057461)
10713456020,47.6057129,-122.338522,4,crossing,,POINT (-122.338522 47.6057129)
10713456021,47.6056078,-122.3387517,4,crossing,,POINT (-122.3387517 47.6056078)
10713456022,47.6059252,-122.338123,4,crossing,,POINT (-122.338123 47.6059252)
10713456024,47.6058232,-122.338053,4,crossing,,POINT (-122.338053 47.6058232)
10713456026,47.6052317,-122.3374765,3,,,POINT (-122.3374765 47.6052317)
10713468188,47.6062559,-122.3374951,3,,,POINT (-122.3374951 47.6062559)
10713468191,47.606197,-122.3376103,4,crossing,,POINT (-122.3376103 47.606197)
10713468192,47.6061661,-122.3374323,4,crossing,,POINT (-122.3374323 47.6061661)
10713468193,47.6060719,-122.3374968,4,crossing,,POINT (-122.3374968 47.6060719)
10713468194,47.6064751,-122.3365237,3,,,POINT (-122.3365237 47.6064751)
10713468195,47.6062525,-122.3374919,3,,,POINT (-122.3374919 47.6062525)
10713468200,47.607084,-122.3352273,4,crossing,,POINT (-122.3352273 47.607084)
10713468201,47.6070051,-122.3352841,4,crossing,,POINT (-122.3352841 47.6070051)
10713468202,47.6070006,-122.3354277,4,crossing,,POINT (-122.3354277 47.6070006)
10713468203,47.6071151,-122.3353846,4,crossing,,POINT (-122.3353846 47.6071151)
10713468204,47.6069684,-122.3357524,4,crossing,,POINT (-122.3357524 47.6069684)
10713507005,47.6067176,-122.3359312,4,crossing,,POINT (-122.3359312 47.6067176)
10713534899,47.6074172,-122.3341498,4,crossing,,POINT (-122.3341498 47.6074172)
10713534901,47.607457,-122.3343515,4,crossing,,POINT (-122.3343515 47.607457)
10713534902,47.6075906,-122.3343099,4,crossing,,POINT (-122.3343099 47.6075906)
10713534904,47.6075674,-122.3340875,4,crossing,,POINT (-122.3340875 47.6075674)
10713543207,47.608089,-122.3330853,3,,,POINT (-122.3330853 47.608089)
10713543209,47.608057,-122.3331892,4,crossing,,POINT (-122.3331892 47.608057)
10713543210,47.6079211,-122.333228,4,crossing,,POINT (-122.333228 47.6079211)
10713543211,47.6079059,-122.3330523,4,crossing,,POINT (-122.3330523 47.6079059)
10713543212,47.6080205,-122.3329891,4,crossing,,POINT (-122.3329891 47.6080205)
10713543213,47.6076917,-122.3335998,4,crossing,,POINT (-122.3335998 47.6076917)
10713543214,47.6072325,-122.3347164,4,crossing,,POINT (-122.3347164 47.6072325)
10713543215,47.6073581,-122.3348292,4,crossing,,POINT (-122.3348292 47.6073581)
10713577958,47.6085874,-122.3319544,3,,,POINT (-122.3319544 47.6085874)
10713577961,47.6079725,-122.3329214,3,,,POINT (-122.3329214 47.6079725)
10713577963,47.6085044,-122.3318461,4,crossing,,POINT (-122.3318461 47.6085044)
10713577964,47.6085398,-122.3320813,4,crossing,,POINT (-122.3320813 47.6085398)
10713577965,47.6083843,-122.3321257,4,crossing,,POINT (-122.3321257 47.6083843)
10713577966,47.6083439,-122.3319016,4,crossing,,POINT (-122.3319016 47.6083439)
10713577967,47.6088576,-122.3322515,4,crossing,,POINT (-122.3322515 47.6088576)
10713577975,47.6095901,-122.3306867,4,crossing,,POINT (-122.3306867 47.6095901)
10713577979,47.6091093,-122.3306398,4,crossing,,POINT (-122.3306398 47.6091093)
10713577980,47.6090753,-122.330534,4,crossing,,POINT (-122.330534 47.6090753)
10713577981,47.6089377,-122.3306057,4,crossing,,POINT (-122.3306057 47.6089377)
10713577983,47.6081499,-122.3324947,4,crossing,,POINT (-122.3324947 47.6081499)
10713627977,47.6047785,-122.3387497,3,,,POINT (-122.3387497 47.6047785)
10713627983,47.6046777,-122.3386692,4,crossing,,POINT (-122.3386692 47.6046777)
10713627984,47.6047036,-122.3389111,4,crossing,,POINT (-122.3389111 47.6047036)
10713627989,47.6050273,-122.3379575,3,,,POINT (-122.3379575 47.6050273)
10713627992,47.6049051,-122.3381148,4,crossing,,POINT (-122.3381148 47.6049051)
10713627993,47.6049762,-122.3379173,4,crossing,,POINT (-122.3379173 47.6049762)
10713627994,47.6048929,-122.3379508,4,crossing,,POINT (-122.3379508 47.6048929)
10713627995,47.6050104,-122.3380578,4,crossing,,POINT (-122.3380578 47.6050104)
10713627996,47.6050528,-122.3382443,4,crossing,,POINT (-122.3382443 47.6050528)
10713627997,47.6048792,-122.3383782,4,crossing,,POINT (-122.3383782 47.6048792)
10715760542,47.6054563,-122.3369389,4,crossing,,POINT (-122.3369389 47.6054563)
10715760543,47.6053599,-122.3370054,4,crossing,,POINT (-122.3370054 47.6053599)
10715760544,47.6053615,-122.3368529,4,crossing,,POINT (-122.3368529 47.6053615)
10715760545,47.6058784,-122.3359886,3,,,POINT (-122.3359886 47.6058784)
10715760546,47.6057512,-122.3358873,3,,,POINT (-122.3358873 47.6057512)
10715760550,47.6059263,-122.3356588,4,crossing,,POINT (-122.3356588 47.6059263)
10715760551,47.6058106,-122.3359337,4,crossing,,POINT (-122.3359337 47.6058106)
10715760552,47.6059406,-122.3358484,4,crossing,,POINT (-122.3358484 47.6059406)
10715760555,47.6058046,-122.3357236,4,crossing,,POINT (-122.3357236 47.6058046)
10715760557,47.6063906,-122.3345554,4,crossing,,POINT (-122.3345554 47.6063906)
10715760558,47.6063993,-122.3347425,4,crossing,,POINT (-122.3347425 47.6063993)
10715760559,47.6062945,-122.3347839,4,crossing,,POINT (-122.3347839 47.6062945)
10715760560,47.6062729,-122.3346272,4,crossing,,POINT (-122.3346272 47.6062729)
10715760567,47.606734,-122.3335175,4,crossing,,POINT (-122.3335175 47.606734)
10715760569,47.6067474,-122.3337068,4,crossing,,POINT (-122.3337068 47.6067474)
10715760570,47.6068834,-122.3336564,4,crossing,,POINT (-122.3336564 47.6068834)
10715760572,47.6068609,-122.3334373,4,crossing,,POINT (-122.3334373 47.6068609)
10715760574,47.607136,-122.3324941,3,,,POINT (-122.3324941 47.607136)
10715760582,47.6073744,-122.332571,4,crossing,,POINT (-122.332571 47.6073744)
10715760583,47.6073098,-122.33237,4,crossing,,POINT (-122.33237 47.6073098)
10715760584,47.6072226,-122.332577,4,crossing,,POINT (-122.332577 47.6072226)
10715760585,47.6071956,-122.332409,4,crossing,,POINT (-122.332409 47.6071956)
10715760586,47.6051973,-122.3375575,3,,,POINT (-122.3375575 47.6051973)
10715760588,47.6057983,-122.3381217,3,,,POINT (-122.3381217 47.6057983)
10715760597,47.6052149,-122.337516,4,crossing,,POINT (-122.337516 47.6052149)
10715760598,47.6051184,-122.337431,4,crossing,,POINT (-122.337431 47.6051184)
10715760599,47.6051383,-122.3373832,3,,,POINT (-122.3373832 47.6051383)
10715760602,47.6045349,-122.3368344,3,,,POINT (-122.3368344 47.6045349)
10715760603,47.6050969,-122.3374837,3,,,POINT (-122.3374837 47.6050969)
10715762809,47.6044942,-122.3369414,3,,,POINT (-122.3369414 47.6044942)
10715762813,47.6056971,-122.3364294,4,crossing,,POINT (-122.3364294 47.6056971)
10715762814,47.606644,-122.334175,4,crossing,,POINT (-122.334175 47.606644)
10715762815,47.6071117,-122.3330645,4,crossing,,POINT (-122.3330645 47.6071117)
10724964236,47.6077887,-122.3312271,4,crossing,,POINT (-122.3312271 47.6077887)
10724964239,47.6076969,-122.3314501,4,crossing,,POINT (-122.3314501 47.6076969)
10724964240,47.6078091,-122.3313996,4,crossing,,POINT (-122.3313996 47.6078091)
10724964241,47.6082969,-122.3302178,3,,,POINT (-122.3302178 47.6082969)
10724964242,47.6081865,-122.3300998,3,,,POINT (-122.3300998 47.6081865)
10724964243,47.6082335,-122.3301499,4,crossing,,POINT (-122.3301499 47.6082335)
10724964244,47.60815,-122.3301915,4,crossing,,POINT (-122.3301915 47.60815)
10724964259,47.6076224,-122.3295978,3,,,POINT (-122.3295978 47.6076224)
10724964267,47.6074161,-122.3295168,4,crossing,,POINT (-122.3295168 47.6074161)
10724964268,47.6075293,-122.3294741,4,crossing,,POINT (-122.3294741 47.6075293)
10724964269,47.6075847,-122.329668,4,crossing,,POINT (-122.329668 47.6075847)
10724964271,47.6070476,-122.3308796,3,,,POINT (-122.3308796 47.6070476)
10724964272,47.6069612,-122.3306239,4,crossing,,POINT (-122.3306239 47.6069612)
10724964273,47.606977,-122.330788,4,crossing,,POINT (-122.330788 47.606977)
10724964274,47.6071016,-122.3307535,4,crossing,,POINT (-122.3307535 47.6071016)
10724964275,47.6067696,-122.3310859,4,crossing,,POINT (-122.3310859 47.6067696)
10724964276,47.6067216,-122.3311986,4,crossing,,POINT (-122.3311986 47.6067216)
10724964277,47.6079911,-122.3317149,4,crossing,,POINT (-122.3317149 47.6079911)
10724964279,47.6075762,-122.3319522,4,crossing,,POINT (-122.3319522 47.6075762)
10725109944,47.6065276,-122.3316275,3,,,POINT (-122.3316275 47.6065276)
10725109945,47.6065009,-122.331923,4,crossing,,POINT (-122.331923 47.6065009)
10725109946,47.6066259,-122.331893,4,crossing,,POINT (-122.331893 47.6066259)
10725109947,47.6065939,-122.331701,4,crossing,,POINT (-122.331701 47.6065939)
10725109948,47.6064779,-122.331759,4,crossing,,POINT (-122.331759 47.6064779)
10725109951,47.6062179,-122.3328489,3,,,POINT (-122.3328489 47.6062179)
10725109952,47.6062177,-122.3335406,3,,,POINT (-122.3335406 47.6062177)
10725109957,47.6062734,-122.3332976,3,,,POINT (-122.3332976 47.6062734)
10725109961,47.605974,-122.3329977,3,,,POINT (-122.3329977 47.605974)
10725109962,47.606067,-122.3327301,3,,,POINT (-122.3327301 47.606067)
10725109965,47.6054423,-122.334179,3,,,POINT (-122.334179 47.6054423)
10725109967,47.6054645,-122.3342005,3,,,POINT (-122.3342005 47.6054645)
10725109968,47.6054741,-122.3340552,3,,,POINT (-122.3340552 47.6054741)
10725109969,47.6053893,-122.3343074,1,,,POINT (-122.3343074 47.6053893)
10725109970,47.6054403,-122.3341366,3,,,POINT (-122.3341366 47.6054403)
10725109971,47.6053647,-122.3340653,1,,,POINT (-122.3340653 47.6053647)
10725109972,47.6055786,-122.33398,4,crossing,,POINT (-122.33398 47.6055786)
10725109973,47.6055844,-122.334131,4,crossing,,POINT (-122.334131 47.6055844)
10725109974,47.6056922,-122.334084,4,crossing,,POINT (-122.334084 47.6056922)
10725109975,47.6056699,-122.333927,4,crossing,,POINT (-122.333927 47.6056699)
10725109976,47.6063245,-122.3321567,4,crossing,,POINT (-122.3321567 47.6063245)
10725109977,47.6061626,-122.3329832,4,crossing,,POINT (-122.3329832 47.6061626)
10725109978,47.6061369,-122.3327919,4,crossing,,POINT (-122.3327919 47.6061369)
10725109979,47.60603,-122.3330496,4,crossing,,POINT (-122.3330496 47.60603)
10725109980,47.6051745,-122.3353461,3,,,POINT (-122.3353461 47.6051745)
10725109981,47.605173,-122.3353352,3,,,POINT (-122.3353352 47.605173)
10725109982,47.6051526,-122.3349414,3,,,POINT (-122.3349414 47.6051526)
10725109983,47.605157,-122.3349453,3,,,POINT (-122.3349453 47.605157)
10725109985,47.6052419,-122.3352076,4,crossing,,POINT (-122.3352076 47.6052419)
10725109986,47.6051011,-122.3352656,4,crossing,,POINT (-122.3352656 47.6051011)
10725109987,47.605214,-122.3349975,4,crossing,,POINT (-122.3349975 47.605214)
10725109989,47.6050969,-122.3350743,4,crossing,,POINT (-122.3350743 47.6050969)
10725109993,47.6053234,-122.3345406,4,crossing,,POINT (-122.3345406 47.6053234)
10727201862,47.6046869,-122.3360614,3,,,POINT (-122.3360614 47.6046869)
10727201863,47.6044647,-122.3346857,3,,,POINT (-122.3346857 47.6044647)
10727201867,47.6048395,-122.3361948,3,,,POINT (-122.3361948 47.6048395)
10727201869,47.6047644,-122.3363109,4,crossing,,POINT (-122.3363109 47.6047644)
10727201870,47.6047478,-122.3361139,4,crossing,,POINT (-122.3361139 47.6047478)
10727201871,47.6046398,-122.336373,4,crossing,,POINT (-122.336373 47.6046398)
10727201872,47.6046138,-122.3361745,4,crossing,,POINT (-122.3361745 47.6046138)
10727201873,47.6045665,-122.3362852,3,,,POINT (-122.3362852 47.6045665)
10727201877,47.6045098,-122.336901,4,crossing,,POINT (-122.336901 47.6045098)
10727201878,47.604349,-122.3373418,3,,,POINT (-122.3373418 47.604349)
10727201881,47.6041144,-122.3373951,3,,,POINT (-122.3373951 47.6041144)
10727201882,47.6042181,-122.3371685,3,,,POINT (-122.3371685 47.6042181)
10727201885,47.6036422,-122.3366692,3,,,POINT (-122.3366692 47.6036422)
10727201886,47.6042753,-122.3372535,4,crossing,,POINT (-122.3372535 47.6042753)
10727201887,47.6043178,-122.3374177,4,crossing,,POINT (-122.3374177 47.6043178)
10727201888,47.6041886,-122.3374633,4,crossing,,POINT (-122.3374633 47.6041886)
10727201889,47.6041625,-122.3372751,4,crossing,,POINT (-122.3372751 47.6041625)
10727201891,47.6046064,-122.3385751,3,,,POINT (-122.3385751 47.6046064)
10727201899,47.603958,-122.338018,4,crossing,,POINT (-122.338018 47.603958)
10727201901,47.6037228,-122.3385828,4,crossing,,POINT (-122.3385828 47.6037228)
10727201902,47.6047324,-122.3359516,4,crossing,,POINT (-122.3359516 47.6047324)
10727201903,47.604862,-122.3356398,4,crossing,,POINT (-122.3356398 47.604862)
10728057683,47.6033602,-122.3374553,3,,,POINT (-122.3374553 47.6033602)
10728057684,47.6030431,-122.337902,4,crossing,,POINT (-122.337902 47.6030431)
10728057685,47.6030661,-122.3374506,4,crossing,,POINT (-122.3374506 47.6030661)
10728057687,47.603247,-122.337392,4,crossing,,POINT (-122.337392 47.603247)
10728057688,47.6026054,-122.3367671,3,,,POINT (-122.3367671 47.6026054)
10728057689,47.6031284,-122.3372877,3,,,POINT (-122.3372877 47.6031284)
10728057692,47.6034036,-122.3367277,3,,,POINT (-122.3367277 47.6034036)
10728057697,47.6035864,-122.336585,4,crossing,,POINT (-122.336585 47.6035864)
10728057698,47.6035992,-122.336762,4,crossing,,POINT (-122.336762 47.6035992)
10728057699,47.6034853,-122.336825,4,crossing,,POINT (-122.336825 47.6034853)
10728057700,47.6034601,-122.336633,4,crossing,,POINT (-122.336633 47.6034601)
10728057701,47.6036858,-122.336155,4,crossing,,POINT (-122.336155 47.6036858)
10728057702,47.603794,-122.336096,4,crossing,,POINT (-122.336096 47.603794)
10728057703,47.6037071,-122.336298,4,crossing,,POINT (-122.336298 47.6037071)
10728067105,47.604123,-122.335555,3,,,POINT (-122.335555 47.604123)
10728067106,47.6039731,-122.3354255,3,,,POINT (-122.3354255 47.6039731)
10728067107,47.6040182,-122.3357893,3,,,POINT (-122.3357893 47.6040182)
10728067108,47.6039203,-122.3355452,4,crossing,,POINT (-122.3355452 47.6039203)
10728067109,47.6039449,-122.335747,4,crossing,,POINT (-122.335747 47.6039449)
10728067110,47.6040651,-122.3356767,4,crossing,,POINT (-122.3356767 47.6040651)
10728067111,47.6040553,-122.3354827,4,crossing,,POINT (-122.3354827 47.6040553)
10736141937,47.6053715,-122.3389131,3,,,POINT (-122.3389131 47.6053715)
10736141938,47.6049401,-122.3385144,3,,,POINT (-122.3385144 47.6049401)
10740258883,47.610769,-122.3455186,4,crossing,,POINT (-122.3455186 47.610769)
10740258886,47.6112874,-122.3461769,3,,,POINT (-122.3461769 47.6112874)
10740258922,47.5964612,-122.3347478,3,,,POINT (-122.3347478 47.5964612)
10740258938,47.5966597,-122.3343591,3,,,POINT (-122.3343591 47.5966597)
10740258967,47.5981133,-122.3360192,1,,,POINT (-122.3360192 47.5981133)
10740258969,47.5981537,-122.3360157,1,,,POINT (-122.3360157 47.5981537)
10742616272,47.60517,-122.3306737,3,,,POINT (-122.3306737 47.60517)
10742616274,47.6058793,-122.331064,4,crossing,,POINT (-122.331064 47.6058793)
10742616275,47.6059028,-122.331239,4,crossing,,POINT (-122.331239 47.6059028)
10742616276,47.6058006,-122.33125,4,crossing,,POINT (-122.33125 47.6058006)
10742616277,47.6057768,-122.331125,4,crossing,,POINT (-122.331125 47.6057768)
10742616286,47.6062657,-122.3300863,4,crossing,,POINT (-122.3300863 47.6062657)
