,edge_id,u,v,key,osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,service,access,buffer_day,buffer_night,buffer_blended_day,buffer_blended_night,day_notes,night_notes,density_day,density_night,light_score,buffer_light,density_light,buffer_day_final_score,buffer_night_final_score,density_day_final_score,density_night_final_score,,AccessScore_slope
1172,1172,8038207761,8034434007,0,"[862387888, 862844548]",,,footway,,FALSE,"[False, True]",2.637,"LINESTRING (-122.3116801 47.5974362, -122.3116937 47.5974271, -122.3117052 47.5974196)",,,,0.950507426,0.9956861851021336,0.9487818999607565,0.9758891554700948,"{'Larceny': {'count': 1, 'last_at': '2025-04-14 11:05:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-08-12 20:37:00'}}",0.9607682170058061,0.9468143928076849,0,0.9956861851021336,0.9468143928076849,0.9487818999607565,0.9758891554700948,0.939493974,0.9311216796100072,,0.949272449
1173,1173,8038207763,11083487341,0,862844550,,,footway,,FALSE,TRUE,5.122,"LINESTRING (-122.3115345 47.5974191, -122.3116018 47.597427)",,,,0.9745193444261586,0.9977790843643745,0.9736309781719084,0.987586822,"{'Larceny': {'count': 1, 'last_at': '2025-04-14 11:05:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-08-12 20:37:00'}}",0.9665189989901253,0.9631355583511642,0,0.9977790843643745,0.9631355583511642,0.9736309781719084,0.987586822,0.9517732223305909,0.9497431579472143,,0.767361644
1174,1174,8038207763,11083487343,0,862844553,,,footway,,FALSE,FALSE,9.146,"LINESTRING (-122.3115345 47.5974191, -122.3115217 47.5975009)",,,,0.9857301642412841,0.9987562289650477,0.9852326558273032,0.9930482946615613,"{'Larceny': {'count': 1, 'last_at': '2025-04-14 11:05:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-08-12 20:37:00'}}",0.9694298977191931,0.9694045692606509,0,0.9987562289650477,0.9694045692606509,0.9852326558273032,0.9930482946615613,0.9571917254234534,0.9571765283483281,,0.868336022
1175,1175,8038207763,4884578981,0,"[1193990844, 496787438]",,,footway,,FALSE,FALSE,2.982,"LINESTRING (-122.3115345 47.5974191, -122.3115157 47.5974167, -122.3114953 47.5974188)",,,,0.9562334279513025,0.9961852683146634,0.9547075352771679,0.9786786394951844,"{'Larceny': {'count': 1, 'last_at': '2025-04-14 11:05:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-08-12 20:37:00'}}",0.968783661,0.9688326880282959,0,0.9961852683146634,0.9688326880282959,0.9547075352771679,0.9786786394951844,0.9563167357689444,0.9563461522513463,,0.822347479
1176,1176,8038207766,11083487343,0,862844553,,,footway,,FALSE,TRUE,5.635,"LINESTRING (-122.3115138 47.5975513, -122.3115217 47.5975009)",,,,0.9768390562823042,0.9979812724249026,0.9760315652522652,0.9887168949378243,"{'Larceny': {'count': 1, 'last_at': '2025-04-14 11:05:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-08-12 20:37:00'}}",0.9718921378449935,0.973421853,0,0.9979812724249026,0.973421853,0.9760315652522652,0.9887168949378243,0.9612608792410703,0.9621787086281893,,0.785290508
1177,1177,8038207766,11083487342,0,862844555,,,footway,,FALSE,TRUE,6.616,"LINESTRING (-122.3115138 47.5975513, -122.3116019 47.5975546)",,,,0.9802732893214607,0.9982806031007143,0.9795855305617465,0.9903899188292986,"{'Larceny': {'count': 1, 'last_at': '2025-04-14 11:05:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-08-12 20:37:00'}}",0.9710573136358525,0.9707931098968774,0,0.9982806031007143,0.9707931098968774,0.9795855305617465,0.9903899188292986,0.9593745575946034,0.9592160353512184,,0.848922431
1178,1178,8038207766,4884578979,0,"[862844554, 496787444]",,,footway,,FALSE,FALSE,2.782,"LINESTRING (-122.3115138 47.5975513, -122.3114999 47.5975618, -122.311494 47.597572)",,,,0.9530870173079742,0.9959110244839419,0.951451427,0.9771458314071315,"{'Larceny': {'count': 1, 'last_at': '2025-04-14 11:05:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-08-12 20:37:00'}}",0.9736601199088487,0.9762453123008826,0,0.9959110244839419,0.9762453123008826,0.951451427,0.9771458314071315,0.9641582448292018,0.9657093602644221,,0.890705307
1179,1179,8038207771,11082266294,0,1193886300,,,footway,,FALSE,TRUE,37.806,"LINESTRING (-122.3117031 47.5982528, -122.3117035 47.5979128)",,,,1,1,1,1,{},{},0.9689213159851536,0.9678641504186551,0,1,0.9678641504186551,1,1,0.9560669761526157,0.9554326768127166,,0.883530299
1180,1180,8038207771,8038207772,0,862844556,,,footway,,FALSE,FALSE,2.1420000000000003,"LINESTRING (-122.3117031 47.5982528, -122.3117068 47.5982584, -122.3117152 47.5982626, -122.3117239 47.5982642)",,,,1,1,1,1,{},{},0.964387175,0.9624242249313513,0,1,0.9624242249313513,1,1,0.9493568650487275,0.9481790949618261,,0.39495384
1181,1181,8038207771,11082266257,0,"[1193886296, 862844558]",,,footway,,FALSE,FALSE,8.165,"LINESTRING (-122.3117031 47.5982528, -122.3116682 47.5982625, -122.3115971 47.5982642)",,,,1,1,1,1,{},{},0.9658675742638347,0.9638158593858147,0,1,0.9638158593858147,1,1,0.9513939180181606,0.9501628890913486,,0.115917762
1182,1182,8038207772,11080212164,0,862844556,,,footway,,FALSE,FALSE,74.479,"LINESTRING (-122.3117239 47.5982642, -122.3127172 47.5982653)",,,,0.9862401698731641,0.997279567,0.9851519965335865,0.9917756346003216,"{'Property Offenses': {'count': 3, 'last_at': '2024-12-14 10:30:00'}, 'Larceny': {'count': 2, 'last_at': '2025-04-04 14:35:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2024-08-24 20:15:00'}, 'Motor Vehicle Theft': {'count': 1, 'last_at': '2024-12-30 19:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-10-08 19:30:00'}}",0.9093735030071886,0.8944780154353718,0,0.997279567,0.8944780154353718,0.9851519965335865,0.9917756346003216,0.8671647091813373,0.8582274166382472,,0.880737474
1183,1183,8038207772,8038207771,0,862844556,,,footway,,FALSE,TRUE,2.142,"LINESTRING (-122.3117239 47.5982642, -122.3117152 47.5982626, -122.3117068 47.5982584, -122.3117031 47.5982528)",,,,1,1,1,1,{},{},0.964387175,0.9624242249313513,0,1,0.9624242249313513,1,1,0.9493568650487275,0.9481790949618261,,0.39495384
1184,1184,8038207772,11082266258,0,"[862844563, 1193886295]",,,footway,,FALSE,FALSE,8.088000000000001,"LINESTRING (-122.3117239 47.5982642, -122.311707 47.5982872, -122.3117033 47.5983342)",,,,1,1,1,1,{},{},0.9630062258404827,0.9595280416491471,0,1,0.9595280416491471,1,1,0.9468174425001415,0.9447305319853402,,0.530055315
1185,1185,8038207782,11082266250,0,862844561,,,footway,,FALSE,FALSE,106.286,"LINESTRING (-122.3131362 47.5984079, -122.3117187 47.5984054)",,,,0.7884814004114742,0.8771203378409245,0.739329536,0.7925128980055142,"{'Property Offenses': {'count': 5, 'last_at': '2025-06-16 17:30:00'}, 'Narcotics': {'count': 4, 'last_at': '2025-07-11 12:08:00'}, 'Larceny': {'count': 4, 'last_at': '2025-06-12 06:26:00'}, 'DUI': {'count': 1, 'last_at': '2024-08-14 13:47:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-02-02 15:27:00'}}","{'Larceny': {'count': 3, 'last_at': '2025-04-28 19:07:00'}, 'Property Offenses': {'count': 2, 'last_at': '2025-06-18 01:00:00'}, 'Narcotics': {'count': 2, 'last_at': '2025-03-10 18:20:00'}, 'Disorderly Conduct': {'count': 1, 'last_at': '2025-07-11 00:38:00'}, 'DUI': {'count': 1, 'last_at': '2025-05-01 19:05:00'}, 'Motor Vehicle Theft': {'count': 1, 'last_at': '2024-12-30 19:00:00'}}",0.9034020332736381,0.8695380313886614,0.028225730575993074,0.8820718103086488,0.8744467006285724,0.739329536,0.7925128980055142,0.8512172458291026,0.8308988446981166,,0.870390426
1186,1186,8038226486,11082266259,0,"[862844561, 862844562, 862844564]",,,footway,,FALSE,FALSE,8.268,"LINESTRING (-122.311701 47.5984113, -122.3116838 47.5984112, -122.3116658 47.5984044, -122.3115934 47.5984029)",,,,0.8205089582944068,0.9364231297909471,0.7950782102107857,0.8646267131087099,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 1, 'last_at': '2025-06-12 06:26:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-08-24 19:00:00'}}",0.9598661667962541,0.949588971,0,0.9364231297909471,0.949588971,0.7950782102107857,0.8646267131087099,0.9397017551729018,0.9335354376601206,,0.614747625
1187,1187,8038226486,11082266250,0,862844561,,,footway,,FALSE,TRUE,1.6760000000000002,"LINESTRING (-122.311701 47.5984113, -122.311703 47.5984075, -122.3117099 47.5984054, -122.3117187 47.5984054)",,,,0.11453941955737224,0.686364223,0,0.33217999044320584,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 1, 'last_at': '2025-06-12 06:26:00'}}","{'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Larceny': {'count': 1, 'last_at': '2024-08-24 19:00:00'}}",0.9590845083299124,0.949097479,0,0.686364223,0.949097479,0,0.33217999044320584,0.9387235,0.9327312823109889,,0.051307847
1188,1188,8038226486,11082266248,0,"[1242280818, 862844565]",,,footway,,FALSE,FALSE,44.425,"LINESTRING (-122.311701 47.5984113, -122.3117018 47.5987837, -122.3117 47.5988108)",,,,0.9391139917565734,0.8971895825743395,0.8979898247863092,0.8728351792769689,"{'Property Offenses': {'count': 2, 'last_at': '2025-06-16 17:30:00'}, 'Larceny': {'count': 2, 'last_at': '2025-06-12 06:26:00'}}","{'Larceny': {'count': 2, 'last_at': '2024-12-31 00:12:00'}, 'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-06-18 01:00:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9600319167535282,0.9200431200118792,0,0.8971895825743395,0.9200431200118792,0.8979898247863092,0.8728351792769689,0.9280491647582798,0.9040558867132904,,0.879109295
1189,1189,8038226493,11078065683,0,"[1193470833, 874910917, 862844566]",,,footway,,FALSE,"[False, True]",9.287,"LINESTRING (-122.3117003 47.5991453, -122.3116848 47.599139, -122.3116719 47.5991463, -122.311583 47.5991475)",,,,0.9804524692459414,0.5814181815114692,0.813019742,0.5735991692098458,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Narcotics': {'count': 1, 'last_at': '2025-06-16 22:14:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-16 22:14:00'}, 'Larceny': {'count': 1, 'last_at': '2024-12-31 00:12:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9777929345894363,0.8984379774731385,0.10767739851405189,0.5939393009582544,0.9177862703012453,0.813019742,0.5735991692098458,0.9371681255786917,0.8895551513089129,,0.725818077
1190,1190,8038226493,11078002709,0,862844566,,,footway,,FALSE,TRUE,12.434,"LINESTRING (-122.3117003 47.5991453, -122.3117132 47.5991505, -122.311864 47.5991498)",,,,0.9853998779063099,0.6873597114120166,0.8603437624711165,0.6815196625745406,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Narcotics': {'count': 1, 'last_at': '2025-06-16 22:14:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-16 22:14:00'}, 'Larceny': {'count': 1, 'last_at': '2024-12-31 00:12:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9778991595425992,0.9016723026450044,0.080424642,0.6984158431702926,0.916175637,0.8603437624711165,0.6815196625745406,0.9385680806006009,0.8928319664620441,,0.856713572
1191,1191,8038226493,11082266248,0,"[1242280817, 1242280818]",,,footway,,FALSE,TRUE,37.195,"LINESTRING (-122.3117003 47.5991453, -122.3117007 47.5988482, -122.3117 47.5988108)",,,,0.995119292,0.8210370334225671,0.9235341057977688,0.8190847503940638,"{'Larceny': {'count': 1, 'last_at': '2025-05-16 16:00:00'}}","{'Narcotics': {'count': 1, 'last_at': '2025-06-16 22:14:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-16 22:14:00'}, 'Robbery': {'count': 1, 'last_at': '2025-05-15 18:20:00'}, 'Larceny': {'count': 1, 'last_at': '2024-12-31 00:12:00'}, 'Burglary': {'count': 1, 'last_at': '2025-06-16 04:00:00'}}",0.9671095487950702,0.9016765345442174,0.026885334050275576,0.8254518044048096,0.9065249095115205,0.9235341057977688,0.8190847503940638,0.9277801626127571,0.8885203540622454,,0.874760335
1192,1192,8038226511,11078002708,0,862844567,,,footway,,FALSE,TRUE,146.493,"LINESTRING (-122.311717 47.5993076, -122.3136707 47.5992978)",,,,0.9899711950532449,0.9320153790657872,0.9627773466795598,0.9280038570870852,"{'Property Offenses': {'count': 2, 'last_at': '2025-01-22 16:00:00'}, 'Robbery': {'count': 1, 'last_at': '2025-02-15 12:18:00'}, 'Motor Vehicle Theft': {'count': 1, 'last_at': '2025-01-03 13:00:00'}, 'Burglary': {'count': 1, 'last_at': '2024-12-09 12:00:00'}}","{'Narcotics': {'count': 2, 'last_at': '2025-06-16 22:14:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-16 22:14:00'}, 'Property Offenses': {'count': 1, 'last_at': '2025-03-25 05:40:00'}, 'Motor Vehicle Theft': {'count': 1, 'last_at': '2025-01-10 19:20:00'}, 'Burglary': {'count': 1, 'last_at': '2024-10-11 21:30:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2024-10-16 02:49:00'}, 'Larceny': {'count': 1, 'last_at': '2025-01-10 19:20:00'}, 'Trespass': {'count': 1, 'last_at': '2024-11-21 20:49:00'}}",0.9638090363636439,0.8527948642470025,0.020478794,0.9358326892952145,0.856287706,0.9627773466795598,0.9280038570870852,0.9049269820624449,0.838318479,,0.75818378
1193,1193,8038226511,11078065684,0,"[874910915, 893872053]",,,footway,,FALSE,FALSE,10.089,"LINESTRING (-122.311717 47.5993076, -122.3116961 47.5993076, -122.3115845 47.5993221)",,,,1,0.8650685437631569,0.9460274175052628,0.8650685437631569,{},"{'Narcotics': {'count': 1, 'last_at': '2025-06-16 22:14:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-16 22:14:00'}}",0.9853175950913075,0.9149691159290707,0.099117851,0.8822172907898822,0.9331070704523946,0.9460274175052628,0.8650685437631569,0.9513052414629357,0.9090961539655937,,0.795711555
1194,1194,8038226511,11077818735,0,1193462196,,,footway,,FALSE,FALSE,34.076,"LINESTRING (-122.311717 47.5993076, -122.3117058 47.5993151, -122.3117065 47.5996109)",,,,1,0.9600503738122577,0.98402015,0.9600503738122577,{},"{'Narcotics': {'count': 1, 'last_at': '2025-06-16 22:14:00'}, 'DUI': {'count': 1, 'last_at': '2025-06-16 22:14:00'}}",0.9872942834721459,0.9288733524253001,0.058692335,0.9713198934015552,0.9397769015792536,0.98402015,0.9600503738122577,0.9588436244422659,0.9237910658141585,,0.91009521
1195,1195,8038226513,7298235312,0,781688606,,,footway,,FALSE,TRUE,72.04,"LINESTRING (-122.3117077 47.5999366, -122.3126685 47.5999368)",,,,0.9506787305956437,0.9775599817478977,0.9417027232948028,0.9578314739861552,"{'Property Offenses': {'count': 4, 'last_at': '2025-04-24 16:10:00'}, 'Weapon Law Violation': {'count': 1, 'last_at': '2025-08-03 12:34:00'}}","{'Burglary': {'count': 1, 'last_at': '2024-09-01 00:27:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-11 21:49:00'}}",0.9729038457158904,0.9570845064516553,0.027762354247640196,0.982987855,0.9623986902742631,0.9417027232948028,0.9578314739861552,0.9557376482965525,0.9462460447380114,,0
1196,1196,8038226513,11077818735,0,1193462196,,,footway,,FALSE,TRUE,36.216,"LINESTRING (-122.3117077 47.5999366, -122.3117065 47.5996109)",,,,0.9991796600594838,1,0.9991796600594838,0.9996718640237935,"{'Property Offenses': {'count': 1, 'last_at': '2024-11-17 09:45:00'}}",{},0.9918728481850477,0.9705323771828158,0.027612105,1,0.9758920655922638,0.9991796600594838,0.9996718640237935,0.9800857990581741,0.9672815164568349,,0
1197,1197,8038226513,8307928033,0,"[1193439830, 781688606]",,,footway,,FALSE,FALSE,3.348,"LINESTRING (-122.3117077 47.5999366, -122.3116806 47.5999434, -122.3116684 47.5999501)",,,,0.9911262152671046,1,0.9911262152671046,0.9964504861068418,"{'Property Offenses': {'count': 1, 'last_at': '2024-11-17 09:45:00'}}",{},0.9922284369459388,0.9854396363141235,0,1,0.9854396363141235,0.9911262152671046,0.9964504861068418,0.9864042914715881,0.982331011,,0
1198,1198,8038226516,11077818734,0,874910914,,,footway,,FALSE,FALSE,36.361,"LINESTRING (-122.3114795 47.5999373, -122.3114788 47.5996103)",,,,0.999182931,1,0.999182931,0.9996731725608676,"{'Property Offenses': {'count': 1, 'last_at': '2024-11-17 09:45:00'}}",{},0.9944268231727716,0.9741296291296657,0.027501993894557358,1,0.979487731,0.999182931,0.9996731725608676,0.984078675,0.9719003583987744,,0.929638213
1199,1199,8038226516,11077810384,0,"[874910913, 874910914]",,,footway,,FALSE,TRUE,9.074,"LINESTRING (-122.3114795 47.5999373, -122.3114796 47.5999666, -122.3114807 47.6000189)",,,,0.9967258726817574,1,0.9967258726817574,0.9986903490727029,"{'Property Offenses': {'count': 1, 'last_at': '2024-11-17 09:45:00'}}",{},0.9947304330648805,0.9904689781591511,0.11020498126515318,1,1,0.9967258726817574,0.9986903490727029,0.9909180243285409,0.9883611513851034,,0.293960345
1200,1200,8038226516,11077810386,0,"[862844568, 876362436]",,,footway,,FALSE,TRUE,7.5,"LINESTRING (-122.3114795 47.5999373, -122.3115353 47.5999376, -122.3115791 47.5999417)",,,,0.9960387424952355,1,0.9960387424952355,0.9984154969980942,"{'Property Offenses': {'count': 1, 'last_at': '2024-11-17 09:45:00'}}",{},0.9942722333968202,0.9881474540657187,0.13333333333333333,1,1,0.9960387424952355,0.9984154969980942,0.9895312150231077,0.9858563474244468,,0
1201,1201,8038226518,4117338950,0,862844570,,,footway,,FALSE,FALSE,72.003,"LINESTRING (-122.3117076 47.6000883, -122.3126679 47.6000907)",,,,0.9506533859993358,0.977548451,0.941672766,0.9578098049520523,"{'Property Offenses': {'count': 4, 'last_at': '2025-04-24 16:10:00'}, 'Weapon Law Violation': {'count': 1, 'last_at': '2025-08-03 12:34:00'}}","{'Burglary': {'count': 1, 'last_at': '2024-09-01 00:27:00'}, 'Aggravated Assault': {'count': 1, 'last_at': '2025-07-11 21:49:00'}}",0.9736212975509553,0.9623587430555073,0,0.977548451,0.9623587430555073,0.941672766,0.9578098049520523,0.9585647947731581,0.9518072620758894,,0
1202,1202,8038226518,8307928039,0,"[862844570, 1193439829]",,,footway,,FALSE,TRUE,3.2990000000000004,"LINESTRING (-122.3117076 47.6000883, -122.3116911 47.6000763, -122.3116776 47.6000666)",,,,0.9909944130688895,1,0.9909944130688895,0.9963977652275557,"{'Property Offenses': {'count': 1, 'last_at': '2024-11-17 09:45:00'}}",{},0.9919403017736678,0.9901893094281206,0,1,0.9901893094281206,0.9909944130688895,0.9963977652275557,0.988016026,0.9869654301375876,,0
1203,1203,8038226518,11076158881,0,874910910,,,footway,,FALSE,TRUE,12.497,"LINESTRING (-122.3117076 47.6000883, -122.311702 47.6000917, -122.3117032 47.600199)",,,,0.9976226749391267,1,0.9976226749391267,0.9990490699756507,"{'Property Offenses': {'count': 1, 'last_at': '2024-11-17 09:45:00'}}",{},0.9918642526158986,0.9910754232832071,0,1,0.9910754232832071,0.9976226749391267,0.9990490699756507,0.9882944219291815,0.9878211243295665,,0
1204,1204,8061505995,11064270302,0,409863452,,,footway,,FALSE,FALSE,25.41,"LINESTRING (-122.3130127 47.6007767, -122.3133516 47.6007773)",,,,0.9921042728206839,0.9984058801754603,0.991466625,0.9952475893037338,"{'Larceny': {'count': 1, 'last_at': '2025-05-26 13:00:00'}}","{'Larceny': {'count': 1, 'last_at': '2024-12-17 22:00:00'}}",0.9840567697256905,0.9761624402373267,0,0.9984058801754603,0.9761624402373267,0.991466625,0.9952475893037338,0.9745217458206211,0.9697851481276029,,0.967743969
1205,1205,8061505995,4117338975,0,409863452,,,footway,,FALSE,TRUE,16.623,"LINESTRING (-122.3130127 47.6007767, -122.312791 47.600776)",,,,1,1,1,1,{},{},0.9876250541085098,0.9834307166034143,0,1,0.9834307166034143,1,1,0.9809973407498754,0.9784807382468182,,0.935176842
1206,1206,8061505995,11076158840,0,"[864897810, 1193245235]",,,footway,,FALSE,TRUE,8.809000000000001,"LINESTRING (-122.3130127 47.6007767, -122.3130136 47.6008081, -122.3129888 47.6008529)",,,,1,1,1,1,{},{},0.9867730513056312,0.9820863875564123,0,1,0.9820863875564123,1,1,0.9796076063281961,0.9767956080786648,,0.863832342
1207,1207,8087025362,8087025374,0,867614845,,,footway,,FALSE,TRUE,75.146,"LINESTRING (-122.3127883 47.6016075, -122.3127912 47.6009317)",,,,1,0.999685876,0.999874351,0.999685876,{},"{'Property Offenses': {'count': 1, 'last_at': '2024-10-25 01:00:00'}}",0.9907760704204783,0.9540963593642375,0.039922285,1,0.9617143006467881,0.999874351,0.999685876,0.9724146141661734,0.9504067875324289,,0.865145946
1208,1208,8087025362,11061352600,0,867614845,,,footway,,FALSE,FALSE,1.065,"LINESTRING (-122.3127883 47.6016075, -122.3127822 47.6016111, -122.3127761 47.6016111)",,,,1,1,1,1,{},{},0.9897974270850645,0.9240014654537776,0.9389671361502347,1,1,1,1,0.9593980132665755,0.9199204362878034,,0
