y,x,street_count,highway,ref,geometry
47.6180172,-122.3444336,4,traffic_signals,,POINT (-122.3444336 47.6180172)
47.6231337,-122.3253143,4,,,POINT (-122.3253143 47.6231337)
47.6231347,-122.3209332,4,traffic_signals,,POINT (-122.3209332 47.6231347)
47.5983117,-122.3342615,4,traffic_signals,,POINT (-122.3342615 47.5983117)
47.5983071,-122.3328994,3,,,POINT (-122.3328994 47.5983071)
47.5982996,-122.3305263,3,,,POINT (-122.3305263 47.5982996)
47.5983735,-122.32768,3,stop,,POINT (-122.32768 47.5983735)
47.5983695,-122.326373,4,stop,,POINT (-122.326373 47.5983695)
47.5983636,-122.3244135,4,,,POINT (-122.3244135 47.5983636)
47.5983616,-122.3237389,4,stop,,POINT (-122.3237389 47.5983616)
47.5983597,-122.3231143,3,,,POINT (-122.3231143 47.5983597)
47.5983577,-122.3224449,4,stop,,POINT (-122.3224449 47.5983577)
47.600892,-122.334237,4,traffic_signals,,POINT (-122.334237 47.600892)
47.6008898,-122.332866,4,stop,,POINT (-122.332866 47.6008898)
47.6008802,-122.3276666,4,traffic_signals,,POINT (-122.3276666 47.6008802)
47.6008861,-122.3263626,4,,,POINT (-122.3263626 47.6008861)
47.6152248,-122.3278993,4,traffic_signals,,POINT (-122.3278993 47.6152248)
47.6152241,-122.3268033,4,traffic_signals,,POINT (-122.3268033 47.6152241)
47.6152274,-122.3261899,4,,,POINT (-122.3261899 47.6152274)
47.6152288,-122.325535,4,stop,,POINT (-122.325535 47.6152288)
47.6152423,-122.323419,4,stop,,POINT (-122.323419 47.6152423)
47.6152491,-122.322146,4,traffic_signals,,POINT (-122.322146 47.6152491)
47.6080026,-122.3353994,4,,,POINT (-122.3353994 47.6080026)
47.6197775,-122.3567633,4,,,POINT (-122.3567633 47.6197775)
47.6197852,-122.3580588,4,,,POINT (-122.3580588 47.6197852)
47.6051575,-122.3351305,4,traffic_signals,,POINT (-122.3351305 47.6051575)
47.6056295,-122.334026,4,traffic_signals,,POINT (-122.334026 47.6056295)
47.6060865,-122.3329126,4,traffic_signals,,POINT (-122.3329126 47.6060865)
47.6065443,-122.33182,4,traffic_signals,,POINT (-122.33182 47.6065443)
47.6074864,-122.3295782,4,traffic_signals,,POINT (-122.3295782 47.6074864)
47.6079481,-122.3284765,5,traffic_signals,,POINT (-122.3284765 47.6079481)
47.6088393,-122.3263453,5,crossing,,POINT (-122.3263453 47.6088393)
47.6093391,-122.3251272,4,traffic_signals,,POINT (-122.3251272 47.6093391)
47.6098062,-122.32402,4,traffic_signals,,POINT (-122.32402 47.6098062)
47.61027,-122.322915,5,traffic_signals,,POINT (-122.322915 47.61027)
47.6107272,-122.3218255,5,traffic_signals,,POINT (-122.3218255 47.6107272)
47.6177467,-122.3267649,3,,,POINT (-122.3267649 47.6177467)
47.6177405,-122.3262525,5,,,POINT (-122.3262525 47.6177405)
47.6177471,-122.3255689,3,,,POINT (-122.3255689 47.6177471)
47.6177557,-122.3234628,3,,,POINT (-122.3234628 47.6177557)
47.6175708,-122.3234548,3,,,POINT (-122.3234548 47.6175708)
47.6109565,-122.3404737,4,traffic_signals,,POINT (-122.3404737 47.6109565)
47.6116333,-122.3396012,4,traffic_signals,,POINT (-122.3396012 47.6116333)
47.6129188,-122.3379491,4,traffic_signals,,POINT (-122.3379491 47.6129188)
47.613279,-122.3374748,3,traffic_signals,,POINT (-122.3374748 47.613279)
47.6142851,-122.3361644,4,traffic_signals,,POINT (-122.3361644 47.6142851)
47.6149542,-122.3352929,4,traffic_signals,,POINT (-122.3352929 47.6149542)
47.6162649,-122.3335788,4,traffic_signals,,POINT (-122.3335788 47.6162649)
47.6169535,-122.332705,4,traffic_signals,,POINT (-122.332705 47.6169535)
47.6176115,-122.3318627,4,traffic_signals,,POINT (-122.3318627 47.6176115)
47.6182931,-122.3309975,4,traffic_signals,,POINT (-122.3309975 47.6182931)
47.6187296,-122.3304388,3,,,POINT (-122.3304388 47.6187296)
47.6221085,-122.3567311,4,,,POINT (-122.3567311 47.6221085)
47.6128157,-122.3495132,3,,,POINT (-122.3495132 47.6128157)
47.6133768,-122.3504595,4,traffic_signals,,POINT (-122.3504595 47.6133768)
47.6150276,-122.3533107,4,,,POINT (-122.3533107 47.6150276)
47.6172837,-122.3566632,3,,,POINT (-122.3566632 47.6172837)
47.6186078,-122.3584983,3,,,POINT (-122.3584983 47.6186078)
47.6197096,-122.3384816,4,stop,,POINT (-122.3384816 47.6197096)
47.6208788,-122.3384708,4,traffic_signals,,POINT (-122.3384708 47.6208788)
47.6220483,-122.3384604,4,traffic_signals,,POINT (-122.3384604 47.6220483)
47.6183353,-122.3529962,3,,,POINT (-122.3529962 47.6183353)
47.6129754,-122.322113,3,,,POINT (-122.322113 47.6129754)
47.6140814,-122.3221283,4,traffic_signals,,POINT (-122.3221283 47.6140814)
47.6154799,-122.3323161,4,traffic_signals,,POINT (-122.3323161 47.6154799)
47.6161843,-122.331421,4,traffic_signals,,POINT (-122.331421 47.6161843)
47.6168643,-122.3305587,4,traffic_signals,,POINT (-122.3305587 47.6168643)
47.6197679,-122.3554556,4,,,POINT (-122.3554556 47.6197679)
47.6209325,-122.355452,4,traffic_signals,,POINT (-122.355452 47.6209325)
47.6221059,-122.3554448,3,,,POINT (-122.3554448 47.6221059)
47.6221129,-122.358047,4,,,POINT (-122.358047 47.6221129)
47.6197423,-122.3476296,4,,,POINT (-122.3476296 47.6197423)
47.622067,-122.3475833,4,traffic_signals,,POINT (-122.3475833 47.622067)
47.6129818,-122.326185,4,,,POINT (-122.326185 47.6129818)
47.6141028,-122.326203,4,,,POINT (-122.326203 47.6141028)
47.5975283,-122.327686,3,traffic_signals,,POINT (-122.327686 47.5975283)
47.6065823,-122.3364381,4,traffic_signals,,POINT (-122.3364381 47.6065823)
47.6070445,-122.3353207,4,traffic_signals,,POINT (-122.3353207 47.6070445)
47.6075075,-122.3342339,4,traffic_signals,,POINT (-122.3342339 47.6075075)
47.6079696,-122.3331106,4,traffic_signals,,POINT (-122.3331106 47.6079696)
47.6093695,-122.3298023,5,traffic_signals,,POINT (-122.3298023 47.6093695)
47.6103026,-122.3275705,3,,,POINT (-122.3275705 47.6103026)
47.6107703,-122.3264459,4,traffic_signals,,POINT (-122.3264459 47.6107703)
47.6112282,-122.325352,4,stop,,POINT (-122.325352 47.6112282)
47.6117035,-122.3242246,4,,,POINT (-122.3242246 47.6117035)
47.6121627,-122.323122,4,,,POINT (-122.323122 47.6121627)
47.6178784,-122.3342926,4,traffic_signals,,POINT (-122.3342926 47.6178784)
47.614102,-122.3268213,4,traffic_signals,,POINT (-122.3268213 47.614102)
47.6141034,-122.3255171,4,stop,,POINT (-122.3255171 47.6141034)
47.6140941,-122.3234115,4,stop,,POINT (-122.3234115 47.6140941)
47.6140957,-122.3194548,4,,,POINT (-122.3194548 47.6140957)
47.6148037,-122.3469826,4,traffic_signals,,POINT (-122.3469826 47.6148037)
47.6023124,-122.3325194,4,traffic_signals,,POINT (-122.3325194 47.6023124)
47.6030293,-122.3331773,4,traffic_signals,,POINT (-122.3331773 47.6030293)
47.6044575,-122.334488,4,traffic_signals,,POINT (-122.334488 47.6044575)
47.6072982,-122.3370956,4,traffic_signals,,POINT (-122.3370956 47.6072982)
47.6082891,-122.3380101,4,traffic_signals,,POINT (-122.3380101 47.6082891)
47.6102801,-122.3398417,4,traffic_signals,,POINT (-122.3398417 47.6102801)
47.6124939,-122.3430759,4,traffic_signals,,POINT (-122.3430759 47.6124939)
47.615349,-122.347902,4,traffic_signals,,POINT (-122.347902 47.615349)
47.6170082,-122.350729,4,,,POINT (-122.350729 47.6170082)
47.5975164,-122.3237445,4,stop,,POINT (-122.3237445 47.5975164)
47.6087555,-122.3368912,4,traffic_signals,,POINT (-122.3368912 47.6087555)
47.6092063,-122.335805,4,traffic_signals,,POINT (-122.335805 47.6092063)
47.6096853,-122.3346631,4,traffic_signals,,POINT (-122.3346631 47.6096853)
47.6106056,-122.3324189,4,traffic_signals,,POINT (-122.3324189 47.6106056)
47.6120189,-122.3291048,3,,,POINT (-122.3291048 47.6120189)
47.6124852,-122.3280058,4,traffic_signals,,POINT (-122.3280058 47.6124852)
47.6039483,-122.3309243,4,traffic_signals,,POINT (-122.3309243 47.6039483)
47.6043909,-122.3298566,4,traffic_signals,,POINT (-122.3298566 47.6043909)
47.6053411,-122.3276092,4,traffic_signals,,POINT (-122.3276092 47.6053411)
47.6058095,-122.3265025,4,,,POINT (-122.3265025 47.6058095)
47.6067422,-122.3243017,4,,,POINT (-122.3243017 47.6067422)
47.6071829,-122.3232447,3,,,POINT (-122.3232447 47.6071829)
47.6076735,-122.322078,4,,,POINT (-122.322078 47.6076735)
47.6196732,-122.330438,4,stop,,POINT (-122.330438 47.6196732)
47.6043701,-122.3194162,4,,,POINT (-122.3194162 47.6043701)
47.6052098,-122.3194225,4,,,POINT (-122.3194225 47.6052098)
47.6062119,-122.3194197,4,,,POINT (-122.3194197 47.6062119)
47.6121902,-122.3193717,4,,,POINT (-122.3193717 47.6121902)
47.6129466,-122.3194383,4,,,POINT (-122.3194383 47.6129466)
47.6027005,-122.3194241,4,,,POINT (-122.3194241 47.6027005)
47.6030035,-122.3194264,1,,,POINT (-122.3194264 47.6030035)
47.6036976,-122.3249493,3,,,POINT (-122.3249493 47.6036976)
47.6050917,-122.3258526,4,traffic_signals,,POINT (-122.3258526 47.6050917)
47.6072486,-122.3278327,4,stop,,POINT (-122.3278327 47.6072486)
47.6130601,-122.3331627,4,traffic_signals,,POINT (-122.3331627 47.6130601)
47.6178446,-122.3421629,3,,,POINT (-122.3421629 47.6178446)
47.6220547,-122.3410794,4,,,POINT (-122.3410794 47.6220547)
47.6220164,-122.3358611,4,,,POINT (-122.3358611 47.6220164)
47.6220101,-122.3343344,4,traffic_signals,,POINT (-122.3343344 47.6220101)
47.6219768,-122.333,4,stop,,POINT (-122.333 47.6219768)
47.6141856,-122.3279221,3,,,POINT (-122.3279221 47.6141856)
47.6184996,-122.3278818,4,traffic_signals,,POINT (-122.3278818 47.6184996)
47.601699,-122.31784,4,traffic_signals,,POINT (-122.31784 47.601699)
47.6026822,-122.3188403,3,,,POINT (-122.3188403 47.6026822)
47.6043878,-122.3205866,3,,,POINT (-122.3205866 47.6043878)
47.6050574,-122.3212207,3,,,POINT (-122.3212207 47.6050574)
47.6064931,-122.322528,5,traffic_signals,,POINT (-122.322528 47.6064931)
47.6086189,-122.3244885,4,traffic_signals,,POINT (-122.3244885 47.6086189)
47.6114846,-122.327104,4,traffic_signals,,POINT (-122.327104 47.6114846)
47.6150284,-122.3303332,3,,,POINT (-122.3303332 47.6150284)
47.5975145,-122.3231105,4,,,POINT (-122.3231105 47.5975145)
47.6129865,-122.323386,3,,,POINT (-122.323386 47.6129865)
47.6100257,-122.3211505,3,,,POINT (-122.3211505 47.6100257)
47.6110241,-122.32821,4,,,POINT (-122.32821 47.6110241)
47.612405,-122.3248695,4,,,POINT (-122.3248695 47.612405)
47.6077623,-122.335978,4,,,POINT (-122.335978 47.6077623)
47.6082149,-122.3348881,4,traffic_signals,,POINT (-122.3348881 47.6082149)
47.6086836,-122.3337566,4,traffic_signals,,POINT (-122.3337566 47.6086836)
47.609592,-122.341496,4,crossing,,POINT (-122.341496 47.609592)
47.6107454,-122.338721,4,traffic_signals,,POINT (-122.338721 47.6107454)
47.6111996,-122.3376326,4,traffic_signals,,POINT (-122.3376326 47.6111996)
47.6116831,-122.336471,4,traffic_signals,,POINT (-122.336471 47.6116831)
47.6125952,-122.334263,4,traffic_signals,,POINT (-122.334263 47.6125952)
47.6196513,-122.3252852,6,crossing,,POINT (-122.3252852 47.6196513)
47.6219882,-122.3209248,4,traffic_signals,,POINT (-122.3209248 47.6219882)
47.6197103,-122.335873,4,stop,,POINT (-122.335873 47.6197103)
47.62086,-122.33586,4,stop,,POINT (-122.33586 47.62086)
47.6129851,-122.3255037,3,,,POINT (-122.3255037 47.6129851)
47.6129843,-122.3253849,3,,,POINT (-122.3253849 47.6129843)
47.619665,-122.333,4,stop,,POINT (-122.333 47.619665)
47.6208207,-122.333,4,stop,,POINT (-122.333 47.6208207)
47.6131715,-122.3421956,4,traffic_signals,,POINT (-122.3421956 47.6131715)
47.6138297,-122.3413438,4,traffic_signals,,POINT (-122.3413438 47.6138297)
47.6144602,-122.3405283,4,traffic_signals,,POINT (-122.3405283 47.6144602)
47.6158349,-122.3387488,4,traffic_signals,,POINT (-122.3387488 47.6158349)
47.6178253,-122.336172,4,stop,,POINT (-122.336172 47.6178253)
47.6049096,-122.3333828,4,traffic_signals,,POINT (-122.3333828 47.6049096)
47.6053647,-122.3322713,4,traffic_signals,,POINT (-122.3322713 47.6053647)
47.6058327,-122.3311769,4,traffic_signals,,POINT (-122.3311769 47.6058327)
47.6068115,-122.3288827,3,stop,,POINT (-122.3288827 47.6068115)
47.6081721,-122.3256052,4,,,POINT (-122.3256052 47.6081721)
47.6090909,-122.3233709,4,,,POINT (-122.3233709 47.6090909)
47.6027714,-122.3314201,4,traffic_signals,,POINT (-122.3314201 47.6027714)
47.6032433,-122.3302856,4,traffic_signals,,POINT (-122.3302856 47.6032433)
47.6036923,-122.3291997,4,traffic_signals,,POINT (-122.3291997 47.6036923)
47.6046185,-122.3269834,3,traffic_signals,,POINT (-122.3269834 47.6046185)
47.6060165,-122.3236525,4,traffic_signals,,POINT (-122.3236525 47.6060165)
47.6069559,-122.3214287,4,,,POINT (-122.3214287 47.6069559)
47.6184961,-122.325639,4,traffic_signals,,POINT (-122.325639 47.6184961)
47.5975244,-122.3263788,4,stop,,POINT (-122.3263788 47.5975244)
47.5975184,-122.3244191,4,,,POINT (-122.3244191 47.5975184)
47.5975125,-122.3224505,4,stop,,POINT (-122.3224505 47.5975125)
47.5975093,-122.321682,1,,,POINT (-122.321682 47.5975093)
47.6152964,-122.3378474,4,traffic_signals,,POINT (-122.3378474 47.6152964)
47.6181085,-122.3426914,3,,,POINT (-122.3426914 47.6181085)
47.6154758,-122.3461132,4,traffic_signals,,POINT (-122.3461132 47.6154758)
47.6160155,-122.347033,4,traffic_signals,,POINT (-122.347033 47.6160155)
47.6176755,-122.3498632,4,stop,,POINT (-122.3498632 47.6176755)
47.6196778,-122.33432,4,traffic_signals,,POINT (-122.33432 47.6196778)
47.6208438,-122.3343387,4,traffic_signals,,POINT (-122.3343387 47.6208438)
47.6197247,-122.3410853,3,,,POINT (-122.3410853 47.6197247)
47.6208889,-122.3410873,4,,,POINT (-122.3410873 47.6208889)
47.6196703,-122.331722,3,stop,,POINT (-122.331722 47.6196703)
47.6045912,-122.3223456,4,,,POINT (-122.3223456 47.6045912)
47.6035277,-122.320065,3,turning_circle,,POINT (-122.320065 47.6035277)
47.6022648,-122.3278983,4,traffic_signals,,POINT (-122.3278983 47.6022648)
47.6167791,-122.3444472,4,traffic_signals,,POINT (-122.3444472 47.6167791)
47.6173042,-122.3453583,4,traffic_signals,,POINT (-122.3453583 47.6173042)
47.6128121,-122.3511637,4,traffic_signals,,POINT (-122.3511637 47.6128121)
47.6166804,-122.3461696,4,traffic_signals,,POINT (-122.3461696 47.6166804)
47.6161394,-122.3452581,4,traffic_signals,,POINT (-122.3452581 47.6161394)
47.6043971,-122.3228088,3,,,POINT (-122.3228088 47.6043971)
47.6185953,-122.3586189,4,crossing,,POINT (-122.3586189 47.6185953)
47.6182663,-122.3567419,3,,,POINT (-122.3567419 47.6182663)
47.6162539,-122.3284111,1,,,POINT (-122.3284111 47.6162539)
47.6129879,-122.3214809,4,,,POINT (-122.3214809 47.6129879)
47.6149428,-122.3548534,3,,,POINT (-122.3548534 47.6149428)
47.6174793,-122.3343445,3,,,POINT (-122.3343445 47.6174793)
47.618583,-122.3534391,3,,,POINT (-122.3534391 47.618583)
47.618497,-122.3252981,4,,,POINT (-122.3252981 47.618497)
47.6193914,-122.3246594,3,,,POINT (-122.3246594 47.6193914)
47.6231311,-122.3259447,4,,,POINT (-122.3259447 47.6231311)
47.6219899,-122.3259444,4,,,POINT (-122.3259444 47.6219899)
47.6208478,-122.325937,3,,,POINT (-122.325937 47.6208478)
47.6177485,-122.3253012,3,,,POINT (-122.3253012 47.6177485)
47.6177488,-122.3246494,3,,,POINT (-122.3246494 47.6177488)
47.6184979,-122.324652,4,,,POINT (-122.324652 47.6184979)
47.6196745,-122.3246698,3,,,POINT (-122.3246698 47.6196745)
47.6208384,-122.3246638,4,,,POINT (-122.3246638 47.6208384)
47.6219893,-122.324666,4,,,POINT (-122.324666 47.6219893)
47.62314,-122.3246669,4,,,POINT (-122.3246669 47.62314)
47.6199275,-122.3188837,3,,,POINT (-122.3188837 47.6199275)
47.6121417,-122.318446,3,,,POINT (-122.318446 47.6121417)
47.5983083,-122.3332463,3,,,POINT (-122.3332463 47.5983083)
47.6181197,-122.3525825,4,,,POINT (-122.3525825 47.6181197)
47.6197303,-122.3435905,4,traffic_signals,,POINT (-122.3435905 47.6197303)
47.6197278,-122.343771,4,traffic_signals,,POINT (-122.343771 47.6197278)
47.6232022,-122.3345327,4,crossing,,POINT (-122.3345327 47.6232022)
47.6200194,-122.3491929,3,,,POINT (-122.3491929 47.6200194)
47.5976012,-122.329032,4,crossing,,POINT (-122.329032 47.5976012)
47.6106574,-122.331118,3,,,POINT (-122.331118 47.6106574)
47.6096256,-122.331076,3,,,POINT (-122.331076 47.6096256)
47.6111173,-122.3306003,3,,,POINT (-122.3306003 47.6111173)
47.6143775,-122.3452197,4,,,POINT (-122.3452197 47.6143775)
47.6008848,-122.3316024,4,,,POINT (-122.3316024 47.6008848)
47.6185828,-122.3535178,3,,,POINT (-122.3535178 47.6185828)
47.6197534,-122.3534903,4,,,POINT (-122.3534903 47.6197534)
47.6209236,-122.3534562,3,,,POINT (-122.3534562 47.6209236)
47.6185799,-122.354793,3,,,POINT (-122.354793 47.6185799)
47.6197643,-122.3547942,3,,,POINT (-122.3547942 47.6197643)
47.6185847,-122.356111,4,,,POINT (-122.356111 47.6185847)
47.6197718,-122.3560966,4,,,POINT (-122.3560966 47.6197718)
47.6209388,-122.3560837,4,,,POINT (-122.3560837 47.6209388)
47.6221063,-122.3560729,4,,,POINT (-122.3560729 47.6221063)
47.623271,-122.3560597,4,,,POINT (-122.3560597 47.623271)
47.6197805,-122.3574135,4,,,POINT (-122.3574135 47.6197805)
47.6209438,-122.3574042,4,,,POINT (-122.3574042 47.6209438)
47.6221104,-122.357399,4,,,POINT (-122.357399 47.6221104)
47.623276,-122.3573828,4,,,POINT (-122.3573828 47.623276)
47.6197867,-122.3586962,3,,,POINT (-122.3586962 47.6197867)
47.6209473,-122.3587019,4,,,POINT (-122.3587019 47.6209473)
47.6221142,-122.3586949,4,,,POINT (-122.3586949 47.6221142)
47.6232825,-122.3586756,4,,,POINT (-122.3586756 47.6232825)
47.6185737,-122.3469935,3,,,POINT (-122.3469935 47.6185737)
47.6197384,-122.3469667,4,,,POINT (-122.3469667 47.6197384)
47.6185689,-122.3456614,3,,,POINT (-122.3456614 47.6185689)
47.6197307,-122.3456586,4,,,POINT (-122.3456586 47.6197307)
47.6209083,-122.3456447,3,,,POINT (-122.3456447 47.6209083)
47.6185671,-122.3443483,3,,,POINT (-122.3443483 47.6185671)
47.6197296,-122.344353,4,,,POINT (-122.344353 47.6197296)
47.6208879,-122.3443486,4,,,POINT (-122.3443486 47.6208879)
47.6232901,-122.3527837,4,,,POINT (-122.3527837 47.6232901)
47.6232902,-122.3514223,3,,,POINT (-122.3514223 47.6232902)
47.6221015,-122.3514714,5,,,POINT (-122.3514714 47.6221015)
47.6220986,-122.3527811,3,,,POINT (-122.3527811 47.6220986)
47.6209256,-122.3515208,4,,,POINT (-122.3515208 47.6209256)
47.6200874,-122.3515195,4,,,POINT (-122.3515195 47.6200874)
47.620085,-122.3528361,3,,,POINT (-122.3528361 47.620085)
47.6220954,-122.3502061,3,,,POINT (-122.3502061 47.6220954)
47.6232973,-122.3519483,3,,,POINT (-122.3519483 47.6232973)
47.6062129,-122.320072,4,,,POINT (-122.320072 47.6062129)
47.6052117,-122.3200657,4,,,POINT (-122.3200657 47.6052117)
47.6043706,-122.3200646,3,,,POINT (-122.3200646 47.6043706)
47.6104056,-122.3180864,4,,,POINT (-122.3180864 47.6104056)
47.6092392,-122.3193859,4,,,POINT (-122.3193859 47.6092392)
47.6104123,-122.3193778,6,,,POINT (-122.3193778 47.6104123)
47.6065414,-122.3187539,1,,,POINT (-122.3187539 47.6065414)
47.6062108,-122.3187545,4,,,POINT (-122.3187545 47.6062108)
47.6052077,-122.3187565,4,,,POINT (-122.3187565 47.6052077)
47.6043673,-122.3187581,4,,,POINT (-122.3187581 47.6043673)
47.6035221,-122.3187597,4,,,POINT (-122.3187597 47.6035221)
47.6208206,-122.3336463,3,,,POINT (-122.3336463 47.6208206)
47.6184346,-122.338488,4,crossing,,POINT (-122.338488 47.6184346)
47.622043,-122.3377959,4,,,POINT (-122.3377959 47.622043)
47.6232149,-122.3378252,4,,,POINT (-122.3378252 47.6232149)
47.6208676,-122.3378187,4,,,POINT (-122.3378187 47.6208676)
47.6208851,-122.3404482,4,,,POINT (-122.3404482 47.6208851)
47.6197201,-122.3404483,3,,,POINT (-122.3404483 47.6197201)
47.623216,-122.3404031,3,,,POINT (-122.3404031 47.623216)
47.6220541,-122.3404201,4,,,POINT (-122.3404201 47.6220541)
47.6232116,-122.3364961,3,,,POINT (-122.3364961 47.6232116)
47.6208207,-122.3310783,3,,,POINT (-122.3310783 47.6208207)
47.6196735,-122.3310734,4,,,POINT (-122.3310734 47.6196735)
47.621311,-122.3323578,3,,,POINT (-122.3323578 47.621311)
47.6218198,-122.3326501,3,,,POINT (-122.3326501 47.6218198)
47.6218086,-122.332435,3,,,POINT (-122.332435 47.6218086)
47.6217319,-122.3323618,3,,,POINT (-122.3323618 47.6217319)
47.6217997,-122.3319778,3,,,POINT (-122.3319778 47.6217997)
47.6215355,-122.3327842,3,,,POINT (-122.3327842 47.6215355)
47.6216922,-122.3318905,3,,,POINT (-122.3318905 47.6216922)
47.6208207,-122.3323407,3,,,POINT (-122.3323407 47.6208207)
47.6219792,-122.3336479,4,,,POINT (-122.3336479 47.6219792)
47.6231311,-122.332364,4,,,POINT (-122.332364 47.6231311)
47.6219768,-122.3323569,3,,,POINT (-122.3323569 47.6219768)
47.6185177,-122.3310678,3,,2262,POINT (-122.3310678 47.6185177)
47.6000247,-122.3244024,3,,,POINT (-122.3244024 47.6000247)
47.5991896,-122.324408,5,,,POINT (-122.324408 47.5991896)
47.5966681,-122.3231162,4,,,POINT (-122.3231162 47.5966681)
47.5966721,-122.3244247,4,,,POINT (-122.3244247 47.5966721)
47.596676,-122.3257249,3,,,POINT (-122.3257249 47.596676)
47.5975224,-122.3257192,4,,,POINT (-122.3257192 47.5975224)
47.5983675,-122.3257136,3,,,POINT (-122.3257136 47.5983675)
47.5991935,-122.3257081,3,,,POINT (-122.3257081 47.5991935)
47.6000283,-122.3257026,3,,,POINT (-122.3257026 47.6000283)
47.6005807,-122.3245591,3,,,POINT (-122.3245591 47.6005807)
47.6008942,-122.319407,4,,,POINT (-122.319407 47.6008942)
