u,v,key,osmid,highway,oneway,reversed,length,lanes,maxspeed,name,access,service,geometry,bridge,tunnel,ref
10756037095,10756037094,0,817411141,footway,False,False,10.789729697868252,,,,,,"LINESTRING (-122.3271775 47.5993018, -122.3270336 47.5993014)",,,
10756037095,10756037096,0,817411141,footway,False,True,18.57284296679359,,,,,,"LINESTRING (-122.3271775 47.5993018, -122.3274252 47.5993027)",,,
10756037096,10756037095,0,817411141,footway,False,False,18.57284296679359,,,,,,"LINESTRING (-122.3274252 47.5993027, -122.3271775 47.5993018)",,,
10756037096,7083133174,0,817411141,footway,False,True,10.167400132489972,,,,,,"LINESTRING (-122.3274252 47.5993027, -122.3275608 47.5993031)",,,
10756037097,10756037081,0,1156608505,footway,False,True,36.253195020841105,,,,,,"LINESTRING (-122.3270352 47.5990991, -122.3265517 47.5990981)",,,
10756037097,7083133182,0,1156608505,footway,False,False,39.94105578832898,,,,,,"LINESTRING (-122.3270352 47.5990991, -122.3275511 47.5991002, -122.3275656 47.5990945)",,,
10756037098,10757916471,0,859389058,footway,False,False,46.21080903003635,,,,,,"LINESTRING (-122.3258475 47.5990989, -122.3252312 47.5990972)",,,
10756037098,7083141889,0,859389058,footway,False,True,31.36449889383903,,,,,,"LINESTRING (-122.3258475 47.5990989, -122.3262658 47.5990999)",,,
10756037099,8308021739,0,817411143,footway,False,False,38.704836879687306,,,,,,"LINESTRING (-122.3257073 47.5992996, -122.3262235 47.5993004)",,,
10756037099,7083141891,0,817411143,footway,False,True,36.76283264265143,,,,,,"LINESTRING (-122.3257073 47.5992996, -122.325217 47.5992989)",,,
10757916471,10756037098,0,859389058,footway,False,True,46.21080903003635,,,,,,"LINESTRING (-122.3252312 47.5990972, -122.3258475 47.5990989)",,,
10757916471,8010631100,0,859389058,footway,False,False,8.002639012440476,,,,,,"LINESTRING (-122.3252312 47.5990972, -122.3251942 47.5990972, -122.3251725 47.5990927, -122.3251669 47.599083, -122.3251665 47.5990617)",,,
10757916471,7083141891,0,"[1156843236, 893876718, 758435670]",footway,False,"[False, True]",22.468262463125352,,,,,,"LINESTRING (-122.3252312 47.5990972, -122.3252304 47.5991315, -122.3252248 47.5991823, -122.3252237 47.5991921, -122.3252216 47.5992105, -122.3252163 47.5992588, -122.325217 47.5992989)",,,
10757916487,10757937610,0,859389064,footway,False,False,44.74111651112364,,,,,,"LINESTRING (-122.3236325 47.5991, -122.3231111 47.5990987, -122.3230358 47.5990985)",,,
10757916487,7083141903,0,859389064,footway,False,True,3.7812791602004294,,,,,,"LINESTRING (-122.3236325 47.5991, -122.3236501 47.5990922, -122.3236507 47.5990724)",,,
10757916487,10757916490,0,"[706271911, 893876727]",footway,False,"[False, True]",5.179380701240676,,,,,,"LINESTRING (-122.3236325 47.5991, -122.3236433 47.5991219, -122.3236432 47.5991454)",,,
10757916490,7083141901,0,"[758435672, 706271911]",footway,False,False,6.060236756881388,,,,,,"LINESTRING (-122.3236432 47.5991454, -122.323643 47.5991756, -122.323643 47.5991857, -122.3236428 47.5991999)",,,
10757916490,10757916487,0,"[893876727, 706271911]",footway,False,"[False, True]",5.179380701240676,,,,,,"LINESTRING (-122.3236432 47.5991454, -122.3236433 47.5991219, -122.3236325 47.5991)",,,
10757916497,10760518887,0,859389084,footway,False,False,23.530027815417,,,,,,"LINESTRING (-122.3223454 47.5990619, -122.3223485 47.5988503)",,,
10757916497,10757937624,0,859389084,footway,False,True,5.556564652724669,,,,,,"LINESTRING (-122.3223454 47.5990619, -122.3223451 47.5990876, -122.3223424 47.5990998, -122.3223294 47.5991079)",,,
10757916497,8010631128,0,"[893874540, 758435677, 893874542]",footway,False,"[False, True]",16.90744652304204,,,,,,"LINESTRING (-122.3223454 47.5990619, -122.3223871 47.5990617, -122.322439 47.5990593, -122.3224662 47.5990581, -122.3225206 47.5990556, -122.3225669 47.5990429)",,,
10757916503,8307912950,0,"[893874539, 706271910]",footway,False,False,8.819243429833666,,,,,,"LINESTRING (-122.3225642 47.5991613, -122.3225637 47.5991508, -122.3225619 47.5991159, -122.322561 47.5990985, -122.3225762 47.5990856)",,,
10757916503,8017796775,0,"[860271201, 706271910]",footway,False,"[False, True]",14.551830287373468,,,,,,"LINESTRING (-122.3225642 47.5991613, -122.3225648 47.5991733, -122.3225676 47.5992272, -122.3225681 47.5992371, -122.32257 47.5992747, -122.3225701 47.5992921)",,,
10757937609,8010631128,0,859389083,footway,False,False,4.4034849102097775,,,,,,"LINESTRING (-122.3225674 47.5990033, -122.3225669 47.5990429)",,,
10757937609,8010631127,0,859389083,footway,False,True,62.24874379225096,,,,,,"LINESTRING (-122.3225674 47.5990033, -122.3225736 47.5984435)",,,
10757937610,8307912950,0,859389064,footway,False,False,34.7921545689545,,,,,,"LINESTRING (-122.3230358 47.5990985, -122.3226207 47.5990975, -122.3225955 47.5990944, -122.3225762 47.5990856)",,,
10757937610,10757916487,0,859389064,footway,False,True,44.74111651112364,,,,,,"LINESTRING (-122.3230358 47.5990985, -122.3231111 47.5990987, -122.3236325 47.5991)",,,
10757937613,8010631099,0,859384888,footway,False,False,93.7026648718536,,,,,,"LINESTRING (-122.3210271 47.599291, -122.3197774 47.5992909)",,,
10757937613,8017796776,0,859384888,footway,False,True,99.58110656943305,,,,,,"LINESTRING (-122.3210271 47.599291, -122.3223552 47.5992911)",,,
10757937614,8017796775,0,859384888,footway,False,False,26.88065279812208,,,,,,"LINESTRING (-122.3229286 47.5992932, -122.3225701 47.5992921)",,,
10757937614,8010557532,0,859384888,footway,False,True,53.93435744115277,,,,,,"LINESTRING (-122.3229286 47.5992932, -122.3236168 47.5992953, -122.3236439 47.5993056)",,,
10757937615,8010563615,0,1156507633,footway,False,False,20.87133876407841,,,,,,"LINESTRING (-122.3238749 47.5995248, -122.3238745 47.5993371)",,,
10757937615,10757937616,0,1156507633,footway,False,True,9.707342392076107,,,,,,"LINESTRING (-122.3238749 47.5995248, -122.3238751 47.5996121)",,,
10757937616,10757937615,0,1156507633,footway,False,False,9.707342392076107,,,,,,"LINESTRING (-122.3238751 47.5996121, -122.3238749 47.5995248)",,,
10757937616,8010563626,0,1156507633,footway,False,True,37.85261009157712,,,,,,"LINESTRING (-122.3238751 47.5996121, -122.3238758 47.5999356, -122.3238865 47.5999509)",,,
10757937617,8010563620,0,859379968,footway,False,False,36.74029813280232,,,,,,"LINESTRING (-122.3244084 47.5992992, -122.3239184 47.5992997)",,,
10757937617,8010557525,0,859379968,footway,False,True,37.73751812516132,,,,,,"LINESTRING (-122.3244084 47.5992992, -122.3249117 47.5992988)",,,
10757937618,8010631091,0,859389061,footway,False,False,35.735838043183286,,,,,,"LINESTRING (-122.3244085 47.5990913, -122.3239319 47.5990903)",,,
10757937618,8010631090,0,859389061,footway,False,True,38.240171789324386,,,,,,"LINESTRING (-122.3244085 47.5990913, -122.3249185 47.5990923)",,,
10757937619,10757937620,0,859384876,footway,False,False,16.57939213460228,,,,,,"LINESTRING (-122.3251801 47.5996916, -122.3251812 47.5998407)",,,
10757937619,8010557517,0,859384876,footway,False,True,38.78541341341653,,,,,,"LINESTRING (-122.3251801 47.5996916, -122.3251773 47.5993428)",,,
10757937620,8010557515,0,859384876,footway,False,False,10.58603750673657,,,,,,"LINESTRING (-122.3251812 47.5998407, -122.3251822 47.5999359)",,,
10757937620,10757937619,0,859384876,footway,False,True,16.57939213460228,,,,,,"LINESTRING (-122.3251812 47.5998407, -122.3251801 47.5996916)",,,
10757937621,10757937622,0,859379966,footway,False,False,18.60295110615804,,,,,,"LINESTRING (-122.3236492 47.5998764, -122.3236495 47.5997091)",,,
10757937621,8010563607,0,859379966,footway,False,True,9.651744916559457,,,,,,"LINESTRING (-122.3236492 47.5998764, -122.323649 47.5999632)",,,
10757937622,8010563610,0,859379966,footway,False,False,43.933218528799976,,,,,,"LINESTRING (-122.3236495 47.5997091, -122.3236503 47.599314)",,,
10757937622,10757937621,0,859379966,footway,False,True,18.60295110615804,,,,,,"LINESTRING (-122.3236495 47.5997091, -122.3236492 47.5998764)",,,
10757937624,10757937639,0,859389065,footway,False,False,40.598827378450295,,,,,,"LINESTRING (-122.3223294 47.5991079, -122.3219133 47.5991038, -122.321788 47.5991025)",,,
10757937624,10757916497,0,859389084,footway,False,False,5.556564652724669,,,,,,"LINESTRING (-122.3223294 47.5991079, -122.3223424 47.5990998, -122.3223451 47.5990876, -122.3223454 47.5990619)",,,
10757937624,8017796776,0,"[860271202, 893874541, 758435678]",footway,False,"[False, True]",20.5189665562858,,,,,,"LINESTRING (-122.3223294 47.5991079, -122.3223376 47.5991245, -122.322343 47.5991723, -122.3223466 47.5992046, -122.322349 47.5992266, -122.3223543 47.5992739, -122.3223552 47.5992911)",,,
10757937639,8010631098,0,859389065,footway,False,False,151.61564430434416,,,,,,"LINESTRING (-122.321788 47.5991025, -122.3210421 47.599095, -122.3208321 47.5990747, -122.3197771 47.5990708, -122.3197683 47.5990698)",,,
10757937639,10757937624,0,859389065,footway,False,True,40.598827378450295,,,,,,"LINESTRING (-122.321788 47.5991025, -122.3219133 47.5991038, -122.3223294 47.5991079)",,,
10757937657,10745162533,0,"[1155423626, 1155423627]",footway,False,False,37.76925755922877,,,,,,"LINESTRING (-122.3274045 47.6049601, -122.3274308 47.6049901, -122.327635 47.6052265, -122.3276507 47.6052373, -122.3276721 47.6052445)",,,
10757937657,10745162521,0,"[1155423627, 1155423605]",footway,False,True,36.093035933207865,,,,,,"LINESTRING (-122.3274045 47.6049601, -122.32738 47.6049313, -122.3271625 47.6046795)",,,
10757937658,5321305037,0,"[1155423624, 1155423625]",footway,False,False,37.176927720669006,,,,,,"LINESTRING (-122.3283187 47.6045987, -122.328347 47.6046313, -122.3285688 47.6048874)",,,
10757937658,5321306365,0,"[1155423625, 1155423603]",footway,False,True,39.22372884057091,,,,,,"LINESTRING (-122.3283187 47.6045987, -122.3282911 47.6045667, -122.3280551 47.604294)",,,
10757937668,10745162555,0,"[1155423621, 1155423622]",footway,False,False,44.658194569816274,,,,,,"LINESTRING (-122.3289711 47.6053239, -122.3289415 47.60529, -122.3287291 47.6050523, -122.328673 47.605043, -122.3286388 47.6050034)",,,
10757937668,5321305045,0,"[550987760, 1155423622]",footway,False,True,67.42619467598855,,,,,,"LINESTRING (-122.3289711 47.6053239, -122.3290078 47.6053643, -122.329228 47.6055981, -122.3294391 47.6058416)",,,
10757981040,10757981096,0,857875572,footway,False,False,44.3151802624478,,,,,,"LINESTRING (-122.3354913 47.5984043, -122.3349003 47.5984014)",,,
10757981040,10755253351,0,1156518962,footway,False,True,3.471360316881289,,,,,,"LINESTRING (-122.3354913 47.5984043, -122.3354929 47.5984355)",,,
10757981040,10757981043,0,"[1156849850, 1156518962, 1156849851, 1156849852]",footway,False,False,23.08364206847401,,,,,,"LINESTRING (-122.3354913 47.5984043, -122.3355065 47.5983907, -122.3355079 47.5983691, -122.335505 47.5982856, -122.3355028 47.5982235, -122.3355021 47.5982002)",,,
10757981041,7997765747,0,1156518965,footway,False,False,42.1616271137994,,,,,,"LINESTRING (-122.3348958 47.599137, -122.3343335 47.5991359)",,,
10757981041,10755253343,0,1156518965,footway,False,True,43.0913786961049,,,,,,"LINESTRING (-122.3348958 47.599137, -122.3354705 47.5991381)",,,
10757981043,10757981040,0,"[1156518962, 1156849850, 1156849851, 1156849852]",footway,False,True,23.08364206847401,,,,,,"LINESTRING (-122.3355021 47.5982002, -122.3355028 47.5982235, -122.335505 47.5982856, -122.3355079 47.5983691, -122.3355065 47.5983907, -122.3354913 47.5984043)",,,
10757981043,10757981053,0,1156849853,footway,False,False,9.872848208951872,,,,,,"LINESTRING (-122.3355021 47.5982002, -122.3354643 47.5982112, -122.3353738 47.598211)",,,
10757981043,10757981047,0,1267295786,footway,False,False,13.875674130139522,,,,,,"LINESTRING (-122.3355021 47.5982002, -122.3355229 47.5981792, -122.3355298 47.5981543, -122.3355304 47.5981025, -122.3355307 47.5980801)",,,
10757981047,10757981050,0,1272908364,footway,False,False,2.416975146090634,,,,,,"LINESTRING (-122.3355307 47.5980801, -122.3354985 47.5980791)",,,
10757981047,10757981068,0,"[1156849854, 1156849855]",footway,False,"[False, True]",7.670868302377042,,,,,,"LINESTRING (-122.3355307 47.5980801, -122.3355675 47.59808, -122.335633 47.5980796)",,,
10757981047,10757981043,0,1267295786,footway,False,True,13.875674130139522,,,,,,"LINESTRING (-122.3355307 47.5980801, -122.3355304 47.5981025, -122.3355298 47.5981543, -122.3355229 47.5981792, -122.3355021 47.5982002)",,,
10757981050,11820241983,0,1272908364,footway,False,False,6.237190938477008,,,,,,"LINESTRING (-122.3354985 47.5980791, -122.3354154 47.5980766)",,,
10757981050,10757981047,0,1272908364,footway,False,True,2.416975146090634,,,,,,"LINESTRING (-122.3354985 47.5980791, -122.3355307 47.5980801)",,,
10757981050,11820242001,0,1157121348,footway,False,False,58.523383183754774,,,,,,"LINESTRING (-122.3354985 47.5980791, -122.3354963 47.5980357, -122.3354716 47.5975531)",,,
10757981053,11543662993,0,1156849853,footway,False,False,42.289810886389,,,,,,"LINESTRING (-122.3353738 47.598211, -122.3348098 47.59821)",,,
10757981053,10757981054,0,1156849859,footway,False,False,15.24059618245307,,,,,,"LINESTRING (-122.3353738 47.598211, -122.3353524 47.5980747)",,,
10757981053,10757981043,0,1156849853,footway,False,True,9.872848208951872,,,,,,"LINESTRING (-122.3353738 47.598211, -122.3354643 47.5982112, -122.3355021 47.5982002)",,,
10757981054,10757981053,0,1156849859,footway,False,True,15.24059618245307,,,,,,"LINESTRING (-122.3353524 47.5980747, -122.3353738 47.598211)",,,
10757981054,11820241983,0,1272908364,footway,False,True,4.728579792874207,,,,,,"LINESTRING (-122.3353524 47.5980747, -122.3354154 47.5980766)",,,
10757981054,10757981067,0,1156849857,footway,False,False,83.66624525360095,,,,,,"LINESTRING (-122.3353524 47.5980747, -122.335341 47.5980329, -122.3353244 47.5979721, -122.3353202 47.5979577, -122.3352826 47.5978505, -122.3352589 47.5978197, -122.3352039 47.5976726, -122.3351394 47.5975635, -122.3350616 47.5974408, -122.335002 47.5973648)",,,
10757981067,10740258938,0,1156849857,footway,False,False,92.5383846828232,,,,,,"LINESTRING (-122.335002 47.5973648, -122.3349754 47.5973309, -122.3347287 47.5970405, -122.3346906 47.5969961, -122.3345539 47.5968369, -122.3344052 47.5966843, -122.3343768 47.5966624, -122.3343591 47.5966597)",,,
10757981067,10757981054,0,1156849857,footway,False,True,83.66624525360095,,,,,,"LINESTRING (-122.335002 47.5973648, -122.3350616 47.5974408, -122.3351394 47.5975635, -122.3352039 47.5976726, -122.3352589 47.5978197, -122.3352826 47.5978505, -122.3353202 47.5979577, -122.3353244 47.5979721, -122.335341 47.5980329, -122.3353524 47.5980747)",,,
10757981068,10747633000,0,"[1156849856, 1156849855]",footway,False,False,26.3796928327664,,,,,,"LINESTRING (-122.335633 47.5980796, -122.335839 47.5980784, -122.3359396 47.5980779, -122.3359848 47.5980775)",,,
10757981068,10757981047,0,"[1156849854, 1156849855]",footway,False,"[False, True]",7.670868302377042,,,,,,"LINESTRING (-122.335633 47.5980796, -122.3355675 47.59808, -122.3355307 47.5980801)",,,
10757981070,7803841274,0,1156849853,footway,False,False,1.0141091779928657,,,,,,"LINESTRING (-122.3343803 47.5982092, -122.3343688 47.5982044)",,,
10757981070,11543662993,0,1156849853,footway,False,True,32.20475282526269,,,,,,"LINESTRING (-122.3343803 47.5982092, -122.3348098 47.59821)",,,
10757981070,7997765748,0,"[965612017, 965612018, 857875574]",footway,False,"[False, True]",21.12032630632858,,,,,,"LINESTRING (-122.3343803 47.5982092, -122.3343808 47.5982499, -122.334373 47.5983126, -122.3343679 47.598363, -122.3343682 47.5983988)",,,
10757981073,8015404848,0,859961676,footway,False,False,1.169341864019361,,,,,,"LINESTRING (-122.3340592 47.5983849, -122.3340724 47.5983905)",,,
10757981073,10757981095,0,859961676,footway,False,True,38.01580753592276,,,,,,"LINESTRING (-122.3340592 47.5983849, -122.3340343 47.5983794, -122.3335535 47.5983787)",,,
10757981073,7803841269,0,"[965612016, 1156849862, 1156849864]",footway,False,True,20.110109903460227,,,,,,"LINESTRING (-122.3340592 47.5983849, -122.3340582 47.598361, -122.334047 47.598311, -122.3340341 47.5982452, -122.3340281 47.5982054)",,,
10757981084,10757981095,0,859961676,footway,False,False,37.77572686905882,,,,,,"LINESTRING (-122.3330497 47.598378, -122.3335535 47.5983787)",,,
10757981084,7803841260,0,859961676,footway,False,True,1.9195247356510423,,,,,,"LINESTRING (-122.3330497 47.598378, -122.3330241 47.598378)",,,
10757981084,7803841258,0,"[1156849865, 836091419, 836091420]",footway,False,"[False, True]",19.67273868743912,,,,,,"LINESTRING (-122.3330497 47.598378, -122.3330491 47.5983392, -122.333048 47.5983076, -122.3330464 47.598245, -122.333046 47.5982011)",,,
10757981085,10757981088,0,859961673,footway,False,False,2.00362766583169,,,,,,"LINESTRING (-122.3327652 47.5983834, -122.3327769 47.5983996)",,,
10757981085,10758101283,0,859961673,footway,False,True,39.71022012999079,,,,,,"LINESTRING (-122.3327652 47.5983834, -122.3322356 47.5983828)",,,
10757981085,7803841263,0,"[1156849867, 836091422, 836091423]",footway,False,True,20.357529482878657,,,,,,"LINESTRING (-122.3327652 47.5983834, -122.3327661 47.5983603, -122.332774 47.5983067, -122.3327845 47.5982453, -122.3327842 47.598201)",,,
10757981088,10757981085,0,859961673,footway,False,True,2.00362766583169,,,,,,"LINESTRING (-122.3327769 47.5983996, -122.3327652 47.5983834)",,,
10757981088,10757981102,0,859961674,footway,False,True,38.26244063390075,,,,,,"LINESTRING (-122.3327769 47.5983996, -122.3327752 47.5987437)",,,
10757981088,7803841260,0,"[1156849866, 978803339, 1156849868, 859961676]",footway,False,"[False, True]",19.25639382092652,,,,,,"LINESTRING (-122.3327769 47.5983996, -122.3328426 47.5984001, -122.332898 47.5983864, -122.3329589 47.5983715, -122.3329791 47.5983779, -122.3330241 47.598378)",,,
10757981095,10757981084,0,859961676,footway,False,True,37.77572686905882,,,,,,"LINESTRING (-122.3335535 47.5983787, -122.3330497 47.598378)",,,
10757981095,10757981073,0,859961676,footway,False,False,38.01580753592276,,,,,,"LINESTRING (-122.3335535 47.5983787, -122.3340343 47.5983794, -122.3340592 47.5983849)",,,
