Offense ID,Offense Date,Latitude,Longitude,Offense DateTime,Offense Type,Crime Score,Hour
64111185881,05/23/2025 07:01:00 PM,47.60241241,-122.331082200967,2025-05-23 19:01:00,Aggravated Assault,10.0,19
63085078184,03/04/2025 10:00:00 PM,47.61522861,-122.322772701206,2025-03-04 22:00:00,Burglary,4.0,22
60965535575,11/22/2024 11:40:00 PM,47.60974973,-122.337792915699,2024-11-22 23:40:00,Narcotics,6.0,23
57841759026,07/15/2024 12:01:00 AM,47.623269,-122.354762,2024-07-15 00:01:00,Burglary,4.0,0
58626357610,08/28/2024 03:49:00 AM,47.60974973,-122.337792915699,2024-08-28 03:49:00,Larceny,4.0,3
61552617231,12/01/2024 04:15:00 AM,47.60842795,-122.32967396959,2024-12-01 04:15:00,Burglary,4.0,4
61444833760,12/06/2024 09:58:00 PM,47.61210339,-122.333808099468,2024-12-06 21:58:00,Property Offenses,4.0,21
59739620365,09/28/2024 01:52:00 AM,47.61802723,-122.340494426895,2024-09-28 01:52:00,Larceny,4.0,1
58300885720,08/11/2024 01:57:00 AM,47.61213646,-122.3353731370112,2024-08-11 01:57:00,Property Offenses,4.0,1
64738306789,06/26/2025 06:00:00 PM,47.60087439,-122.328311137067,2025-06-26 18:00:00,Larceny,4.0,18
63331431096,03/25/2025 10:00:00 PM,47.61730887,-122.353168640281,2025-03-25 22:00:00,Burglary,4.0,22
62761885651,02/12/2025 06:50:00 PM,47.61524909,-122.34968187,2025-02-12 18:50:00,Larceny,4.0,18
58647893362,08/11/2024 09:00:00 PM,47.61004447,-122.341132735558,2024-08-11 21:00:00,Larceny,4.0,21
58245923119,08/08/2024 10:10:00 PM,47.61990775,-122.320872891621,2024-08-08 22:10:00,Assault,8.0,22
61477282255,12/07/2024 03:40:00 AM,47.59666932,-122.322069329269,2024-12-07 03:40:00,Property Offenses,4.0,3
58131380030,08/05/2024 02:12:00 AM,47.61343735,-122.327359483256,2024-08-05 02:12:00,Assault,8.0,2
61419070115,11/05/2024 12:00:00 AM,47.61802169,-122.344451712112,2024-11-05 00:00:00,Larceny,4.0,0
63464562097,04/03/2025 11:00:00 PM,47.61465549,-122.320789509853,2025-04-03 23:00:00,Narcotics,6.0,23
63464909266,04/03/2025 11:32:00 PM,47.60460902,-122.324652127808,2025-04-03 23:32:00,Larceny,4.0,23
58670344456,08/16/2024 08:30:00 PM,47.62034258,-122.352825466601,2024-08-16 20:30:00,Larceny,4.0,20
63309795381,03/23/2025 08:09:00 PM,47.61859552,-122.35375112966,2025-03-23 20:09:00,Larceny,4.0,20
59823339139,10/02/2024 01:40:00 AM,47.6158384,-122.318168850187,2024-10-02 01:40:00,Robbery,8.0,1
60983362721,09/11/2024 12:12:00 AM,47.61430799,-122.350073833061,2024-09-11 00:12:00,Motor Vehicle Theft,3.0,0
62940301001,02/26/2025 07:25:00 PM,47.60483307,-122.339431751891,2025-02-26 19:25:00,Property Offenses,4.0,19
59622807177,09/26/2024 01:09:00 AM,47.6225585,-122.3209152,2024-09-26 01:09:00,Property Offenses,4.0,1
64762933986,06/24/2025 06:40:00 PM,47.61467441,-122.318150198983,2025-06-24 18:40:00,Larceny,4.0,18
57644496515,07/15/2024 06:01:00 PM,47.62393445,-122.358019952483,2024-07-15 18:01:00,Burglary,4.0,18
60809170850,11/12/2024 07:41:00 PM,47.61432034,-122.344143639085,2024-11-12 19:41:00,Larceny,4.0,19
60023749401,10/12/2024 06:50:00 PM,47.61251558,-122.323439227721,2024-10-12 18:50:00,Motor Vehicle Theft,3.0,18
62666544263,02/02/2025 12:30:00 AM,47.61408042,-122.320113573992,2025-02-02 00:30:00,Assault,8.0,0
62185916733,01/06/2025 08:00:00 PM,47.61167652,-122.32190653929,2025-01-06 20:00:00,Property Offenses,4.0,20
63613099933,04/13/2025 10:00:00 PM,47.61352655,-122.32210220546,2025-04-13 22:00:00,Property Offenses,4.0,22
59346848830,09/15/2024 01:00:00 AM,47.6176533,-122.323447280364,2024-09-15 01:00:00,Burglary,4.0,1
60248879925,10/27/2024 10:00:00 PM,47.613447,-122.340683,2024-10-27 22:00:00,Larceny,4.0,22
64826206841,07/05/2025 12:21:00 AM,47.62196813,-122.331711348134,2025-07-05 00:21:00,Aggravated Assault,10.0,0
64813086487,07/03/2025 11:00:00 PM,47.61296336,-122.32076237832702,2025-07-03 23:00:00,Motor Vehicle Theft,3.0,23
60313702009,10/30/2024 07:21:00 PM,47.61132124,-122.337320425615,2024-10-30 19:21:00,Larceny,4.0,19
64027610221,05/17/2025 11:25:00 PM,47.61639417,-122.322148811002,2025-05-17 23:25:00,Robbery,8.0,23
62081856331,12/31/2024 06:00:00 PM,47.61613769,-122.345234884278,2024-12-31 18:00:00,Larceny,4.0,18
63207469283,03/16/2025 01:30:00 AM,47.6160533,-122.336165512579,2025-03-16 01:30:00,Larceny,4.0,1
59862535587,09/21/2024 10:00:00 PM,47.61015926,-122.324355047748,2024-09-21 22:00:00,Larceny,4.0,22
62910561682,02/24/2025 08:30:00 PM,47.61497245,-122.34921398676,2025-02-24 20:30:00,Assault,8.0,20
64044190812,05/17/2025 01:42:00 AM,47.61408516,-122.319446782366,2025-05-17 01:42:00,Robbery,8.0,1
62189579617,12/31/2024 12:45:00 AM,47.61134853,-122.341102346783,2024-12-31 00:45:00,Burglary,4.0,0
64765039871,06/28/2025 11:30:00 PM,47.60644457,-122.333235576473,2025-06-28 23:30:00,Larceny,4.0,23
62130169267,12/29/2024 06:00:00 PM,47.61003457,-122.323473245212,2024-12-29 18:00:00,Fraud/Bribery,2.0,18
57686314159,07/12/2024 09:10:00 PM,47.61145275,-122.343262291431,2024-07-12 21:10:00,Larceny,4.0,21
62079825675,12/29/2024 08:00:00 PM,47.62393445,-122.358019952483,2024-12-29 20:00:00,Larceny,4.0,20
58431950084,08/14/2024 11:00:00 PM,47.6210711,-122.321558270494,2024-08-14 23:00:00,Larceny,4.0,23
60779799240,11/07/2024 08:28:00 PM,47.62388075,-122.338440839856,2024-11-07 20:28:00,Larceny,4.0,20
64049907790,05/20/2025 01:00:00 AM,47.59918656,-122.318430714646,2025-05-20 01:00:00,Aggravated Assault,10.0,1
60309438879,09/29/2024 01:00:00 AM,47.61211135,-122.320761223997,2024-09-29 01:00:00,Aggravated Assault,10.0,1
57954038029,07/28/2024 01:00:00 AM,47.62201555,-122.335060794424,2024-07-28 01:00:00,Burglary,4.0,1
60841369956,11/15/2024 06:52:00 PM,47.61190424,-122.335928553433,2024-11-15 18:52:00,Robbery,8.0,18
59709859987,09/29/2024 04:58:00 AM,47.61465549,-122.320789513668,2024-09-29 04:58:00,Weapon Law Violation,5.0,4
62903883973,02/21/2025 05:00:00 AM,47.62312508,-122.32979554406,2025-02-21 05:00:00,Larceny,4.0,5
62911786663,02/18/2025 08:25:00 PM,47.60774722,-122.33365866615,2025-02-18 20:25:00,Larceny,4.0,20
60243020035,10/28/2024 02:00:00 AM,47.61482787,-122.340044,2024-10-28 02:00:00,Larceny,4.0,2
64378769075,04/02/2025 07:00:00 PM,47.61552535,-122.350148924924,2025-04-02 19:00:00,Larceny,4.0,19
61131935145,11/29/2024 05:39:00 AM,47.61306259,-122.34003289489,2024-11-29 05:39:00,Property Offenses,4.0,5
60791709987,11/09/2024 11:00:00 PM,47.6065008,-122.324848149518,2024-11-09 23:00:00,Larceny,4.0,23
59754690945,09/28/2024 04:00:00 AM,47.60253739,-122.331963999999,2024-09-28 04:00:00,Burglary,4.0,4
64158150049,05/27/2025 05:04:00 AM,47.6004783,-122.33418316902,2025-05-27 05:04:00,Property Offenses,4.0,5
58431246362,08/15/2024 09:00:00 PM,47.61886279,-122.326726863615,2024-08-15 21:00:00,Motor Vehicle Theft,3.0,21
