OBJECTID,YEAR,RACE,TENURE,AGE,F0___30_,F30___50_,F50___80_,F80___120_,Above_120_,All_
1078,2019,Black,Renters,All,0.46130361776828,0.598306332842415,0.29632972322503,0,0,0.319003115264798
1079,2019,Black,Renters,Children,0.337907375643225,0,0.167958656330749,0,0,0.188191065900044
1080,2019,Black,Renters,Seniors,0.538428510090167,0.390953150242326,0,0,0,0.434126523505514
1081,2019,Hispanic,All,All,0.538888888888889,0.367613636363636,0.0467653936087295,0.0416565754419956,0,0.118561368209256
1082,2019,Hispanic,All,Children,0.389408099688474,0,0,0,0,0.0546328671328671
1083,2019,Hispanic,All,Seniors,0.176829268292683,0,0,0,0,0.0205819730305181
1084,2019,Hispanic,Owners,All,0.320441988950276,0,0.16969696969697,0.225425950196592,0,0.0646755921730175
1085,2019,Hispanic,Owners,Children,0,0,0,0,0,0
1086,2019,Hispanic,Owners,Seniors,1,0,0,0,0,0.0414878397711016
1087,2019,Hispanic,Renters,All,0.555793073963232,0.394512195121951,0.0286225402504472,0,0,0.135973377703827
1088,2019,Hispanic,Renters,Children,0.631313131313131,0,0,0,0,0.108038029386344
1089,2019,Hispanic,Renters,Seniors,0,0,0,0,0,0
1090,2019,Multi,All,All,0.754819073385188,1,0.0996563573883162,0,0,0.211149696142875
1091,2019,Multi,All,Children,0.835314091680815,1,0,0,0,0.206460206460206
1092,2019,Multi,All,Seniors,1,1,0,0,0,0.503685503685504
1093,2019,Multi,Owners,All,1,1,0,0,0,0.216185192270901
1094,2019,Multi,Owners,Children,0,1,0,0,0,0.0557977332170881
1095,2019,Multi,Owners,Seniors,1,1,0,0,0,0.508599508599509
1096,2019,Multi,Renters,All,0.702625102543068,1,0.118706508391322,0,0,0.208734746307001
1097,2019,Multi,Renters,Children,0.835314091680815,0,0,0,0,0.693935119887165
1098,2019,Multi,Renters,Seniors,1,0,0,0,0,0.498771498771499
1099,2019,Native,All,All,0.288288288288288,0,0,0,0,0.219345011424219
1100,2019,Native,All,Children,0,0,0,0,0,0
1101,2019,Native,All,Seniors,1,0,0,0,0,1
1102,2019,Native,Owners,All,0,0,0,0,0,0
1103,2019,Native,Owners,Children,0,0,0,0,0,0
1104,2019,Native,Owners,Seniors,0,0,0,0,0,0
1105,2019,Native,Renters,All,0.288288288288288,0,0,0,0,0.219345011424219
1106,2019,Native,Renters,Children,0,0,0,0,0,0
1107,2019,Native,Renters,Seniors,1,0,0,0,0,1
1108,2019,Other,All,All,0,0,0,0,0,0
1109,2019,Other,All,Children,0,0,0,0,0,0
1110,2019,Other,All,Seniors,0,0,0,0,0,0
1111,2019,Other,Owners,All,0,0,0,0,0,0
1112,2019,Other,Owners,Children,0,0,0,0,0,0
1113,2019,Other,Owners,Seniors,0,0,0,0,0,0
1114,2019,Other,Renters,All,0,0,0,0,0,0
1115,2019,Other,Renters,Children,0,0,0,0,0,0
1116,2019,Other,Renters,Seniors,0,0,0,0,0,0
1117,2019,Pacific Islander,All,All,0,0,0,0,0,0
1118,2019,Pacific Islander,All,Children,0,0,0,0,0,0
1119,2019,Pacific Islander,All,Seniors,0,0,0,0,0,0
1120,2019,Pacific Islander,Owners,All,0,0,0,0,0,0
1121,2019,Pacific Islander,Owners,Children,0,0,0,0,0,0
1122,2019,Pacific Islander,Owners,Seniors,0,0,0,0,0,0
1123,2019,Pacific Islander,Renters,All,0,0,0,0,0,0
1124,2019,Pacific Islander,Renters,Children,0,0,0,0,0,0
1125,2019,Pacific Islander,Renters,Seniors,0,0,0,0,0,0
1126,2019,White,All,All,0.611609520298226,0.449735967142578,0.181221020092736,0.0410302180288155,0.00393460699875529,0.13453508370888
1127,2019,White,All,Children,1,0.373032752020417,0.178999707516818,0.0519328956965718,0.00669892072943803,0.0724361335615696
1128,2019,White,All,Seniors,0.462715495256554,0.358420374874803,0.291388765377205,0.0763988992268379,0,0.196090459248354
1129,2019,White,Owners,All,0.656583018219319,0.435751104565538,0.249946271222867,0.0810205351586808,0.00631113493233284,0.0924534407133098
1130,2019,White,Owners,Children,1,0.672316384180791,0.339220462850183,0.106586826347305,0.00809200914097329,0.0623610053313024
1131,2019,White,Owners,Seniors,0.675277959450621,0.29605650382578,0.245462402765774,0.0762361501571027,0,0.155392809587217
1132,2019,White,Renters,All,0.597536707362986,0.454793608521971,0.142633039700736,0.0132642039317347,0,0.174074605815436
1133,2019,White,Renters,Children,1,0.244065733414486,0.0309510410804727,0,0,0.0972534894191805
1134,2019,White,Renters,Seniors,0.366345441067457,0.417432470064049,0.391694195375177,0.077020202020202,0,0.260892611046327
1135,2020,All,All,All,0.66007843832399,0.462359417744605,0.115727542912598,0.0243398731376309,0.00598617550570775,0.149900915765306
1136,2020,All,All,Children,0.722927557879014,0.52989010989011,0.159951582223759,0.0721549636803874,0.00800457404230989,0.106802587134007
1137,2020,All,All,Seniors,0.457895484237433,0.404665071770335,0.163391456776455,0.0522165387894288,0.0159340930393173,0.197273507261114
1138,2020,All,Owners,All,0.718650671588229,0.608473130508956,0.175878378378378,0.0612748803224994,0.0091443302107966,0.106752999073105
1139,2020,All,Owners,Children,1,0.836734693877551,0.301557159134068,0.121039805036556,0.00978626159430031,0.079977311401021
1140,2020,All,Owners,Seniors,0.513404555533159,0.496967946866878,0.12582250040122,0.060621056538414,0.0144954354798914,0.148318356867779
1141,2020,All,Renters,All,0.643931256713212,0.416832779623477,0.0900435648134791,0.00302439875534359,0.00131967667921359,0.183308894900973
1142,2020,All,Renters,Children,0.659424724602203,0.368544600938967,0.0415873015873016,0,0,0.167732025172192
1143,2020,All,Renters,Seniors,0.42771018305382,0.339391464161732,0.214192708333333,0,0.021680216802168,0.276763381690845
1144,2020,Asian,All,All,0.512672335507306,0.388783719829626,0.229819144243494,0.0107979984198051,0,0.16271500034263
1145,2020,Asian,All,Children,0.758389261744966,0.181208053691275,0.430020283975659,0,0,0.12597077793866
1146,2020,Asian,All,Seniors,0.170731707317073,0.499341238471673,0.131240349974267,0,0,0.161037188672808
1147,2020,Asian,Owners,All,0.563038130381304,0.426515930113052,0.364185750636132,0.0259083728278041,0,0.139371563866929
1148,2020,Asian,Owners,Children,1,1,0.651305683563748,0,0,0.118701453893647
1149,2020,Asian,Owners,Seniors,0.33371104815864,0.375,0.0804973821989529,0,0,0.14140941690053
1150,2020,Asian,Renters,All,0.494188014896739,0.377497694435905,0.11430133989609,0,0,0.180103428690999
1151,2020,Asian,Renters,Children,0.714851485148515,0,0,0,0,0.140139751552795
1152,2020,Asian,Renters,Seniors,0.0851190476190476,0.564128256513026,0.318072289156626,0,0,0.184745762711864
1153,2020,Black,All,All,0.642232403165348,0.224162436548223,0.054855592169025,0,0,0.259013568813267
1154,2020,Black,All,Children,0.565151515151515,0,0,0,0,0.0866434378629501
1155,2020,Black,All,Seniors,0.605670103092783,0,0,0,0,0.170104958378574
1156,2020,Black,Owners,All,1,0,0,0,0,0.0653005464480874
1157,2020,Black,Owners,Children,0,0,0,0,0,0
1158,2020,Black,Owners,Seniors,1,0,0,0,0,0.149937264742785
1159,2020,Black,Renters,All,0.629954049396898,0.234743780565596,0.0679798222435744,0,0,0.29526975198159
1160,2020,Black,Renters,Children,0.565151515151515,0,0,0,0,0.126269465132024
1161,2020,Black,Renters,Seniors,0.533891850723534,0,0,0,0,0.178280773143438
1162,2020,Hispanic,All,All,0.928549524685679,0.441355674028941,0.0411086888819682,0,0.0076869322152341,0.179319630905707
1163,2020,Hispanic,All,Children,1,0.618290258449304,0.107996702390767,0,0.028,0.292542101042502
1164,2020,Hispanic,All,Seniors,0.831325301204819,0,0,0,0,0.368140243902439
1165,2020,Hispanic,Owners,All,1,0.770403587443946,0,0,0.015406162464986,0.150358290091426
1166,2020,Hispanic,Owners,Children,0,1,0,0,0.0471524800979792,0.245005257623554
1167,2020,Hispanic,Owners,Seniors,1,0,0,0,0,0.221415607985481
1168,2020,Hispanic,Renters,All,0.921812080536913,0.198544010589014,0.048122493620124,0,0,0.192982456140351
1169,2020,Hispanic,Renters,Children,1,0,0.172141918528252,0,0,0.33264340626848
1170,2020,Hispanic,Renters,Seniors,0.786492374727669,0,0,0,0,0.474375821287779
1171,2020,Multi,All,All,0.814904574371403,0.670716889428919,0.0256045519203414,0.0345303867403315,0,0.244530324752228
1172,2020,Multi,All,Children,1,0.560606060606061,0,0,0,0.190503932420623
1173,2020,Multi,All,Seniors,0.742677824267782,1,1,0,0,0.577777777777778
1174,2020,Multi,Owners,All,1,0.777777777777778,0.246575342465753,0.0862068965517241,0,0.146423969072165
1175,2020,Multi,Owners,Children,1,0,0,0,0,0.143956889915319
1176,2020,Multi,Owners,Seniors,0,1,1,0,0,0.430308699719364
1177,2020,Multi,Renters,All,0.791253843525794,0.620996441281139,0,0,0,0.306456532791052
1178,2020,Multi,Renters,Children,1,1,0,0,0,0.335329341317365
1179,2020,Multi,Renters,Seniors,0.742677824267782,0,0,0,0,0.742677824267782
1180,2020,Native,All,All,1,0.25,0,0,0,0.19471488178025
1181,2020,Native,All,Children,0,0,0,0,0,0
1182,2020,Native,All,Seniors,0,0,0,0,0,0
1183,2020,Native,Owners,All,0,1,0,0,0,0.446808510638298
1184,2020,Native,Owners,Children,0,0,0,0,0,0
1185,2020,Native,Owners,Seniors,0,0,0,0,0,0
1186,2020,Native,Renters,All,1,0,0,0,0,0.133217993079585
1187,2020,Native,Renters,Children,0,0,0,0,0,0
1188,2020,Native,Renters,Seniors,0,0,0,0,0,0
1189,2020,Other,All,All,1,0,0.804177545691906,0,0,0.294367050272562
1190,2020,Other,All,Children,0,0,0.659090909090909,0,0,0.351941747572816
1191,2020,Other,All,Seniors,1,0,0,0,0,1
1192,2020,Other,Owners,All,0,0,1,0,0,0.258928571428571
1193,2020,Other,Owners,Children,0,0,1,0,0,0.43026706231454
1194,2020,Other,Owners,Seniors,0,0,0,0,0,0
1195,2020,Other,Renters,All,1,0,0.684873949579832,0,0,0.312557286892759
1196,2020,Other,Renters,Children,0,0,0,0,0,0
1197,2020,Other,Renters,Seniors,1,0,0,0,0,1
1198,2020,Pacific Islander,All,All,1,0,1,0,0,0.52
1199,2020,Pacific Islander,All,Children,0,0,0,0,0,0
1200,2020,Pacific Islander,All,Seniors,0,0,0,0,0,0
1201,2020,Pacific Islander,Owners,All,0,0,0,0,0,0
1202,2020,Pacific Islander,Owners,Children,0,0,0,0,0,0
1203,2020,Pacific Islander,Owners,Seniors,0,0,0,0,0,0
1204,2020,Pacific Islander,Renters,All,1,0,1,0,0,0.559238363892807
1205,2020,Pacific Islander,Renters,Children,0,0,0,0,0,0
1206,2020,Pacific Islander,Renters,Seniors,0,0,0,0,0,0
1207,2020,White,All,All,0.67120218579235,0.548155216284987,0.111208961533042,0.0304753419632095,0.0078417210514097,0.120495594155051
1208,2020,White,All,Children,0.459159397303727,0.760233918128655,0.101580135440181,0.108626974483597,0.00837051943885438,0.0705212838606875
1209,2020,White,All,Seniors,0.579539553401419,0.415465268676278,0.219124700239808,0.0737729599518217,0.0182166826462128,0.185992457842184
1210,2020,White,Owners,All,0.764044943820225,0.612949987919787,0.134508547008547,0.0720506191318547,0.0113702221608942,0.0937482356926435
1211,2020,White,Owners,Children,1,0.813084112149533,0.223880597014925,0.166171003717472,0.00995042124605624,0.0551666617020643
1212,2020,White,Owners,Seniors,0.56331569664903,0.483801295896328,0.153670886075949,0.0820083682008368,0.016494700638731,0.138087442875656
1213,2020,White,Renters,All,0.630189868431419,0.524997841291771,0.0997477401723775,0.00443232185475622,0.00200771143711072,0.146197455627187
1214,2020,White,Renters,Children,0.301944728761515,0.729854182655411,0,0,0,0.120281880490395
1215,2020,White,Renters,Seniors,0.595173351461591,0.363185723727693,0.314107274063189,0,0.0252583237657865,0.295381979596605
1216,2021,All,All,All,0.768999595445876,0.482417785441557,0.174935474620017,0.0523633693938805,0.00665808538752449,0.19086583447809
1217,2021,All,All,Children,0.862214498510427,0.52465483234714,0.186129608575605,0.0906185373190449,0.0159341529045534,0.132849944697063
1218,2021,All,All,Seniors,0.542029170931423,0.424282174610115,0.225938168384212,0.0327006201841759,0.00907685402224328,0.224319384925636
1219,2021,All,Owners,All,0.790206607809229,0.473105915420979,0.267929634641407,0.0883723392989516,0.00895492924888063,0.114595965503019
1220,2021,All,Owners,Children,1,0.382647385984427,0.199172033118675,0.129291845493562,0.0157081846369859,0.060167865707434
1221,2021,All,Owners,Seniors,0.638069181160836,0.382070135746606,0.225703971119134,0.0331639135959339,0.0108884235716422,0.164878121654259
1222,2021,All,Renters,All,0.763305801280485,0.485374660229624,0.136313965468794,0.0275660893345488,0.00266650033526174,0.256367827273016
1223,2021,All,Renters,Children,0.832579185520362,0.572830188679245,0.179010795882501,0,0.018010752688172,0.331476505668786
1224,2021,All,Renters,Seniors,0.495292439372325,0.469172932330827,0.226420708122583,0.0313852813852814,0,0.326740743918658
1225,2021,Asian,All,All,0.691670349094123,0.25297157622739,0.283883612241821,0.047037089668893,0.014431295200526,0.173524871956781
1226,2021,Asian,All,Children,0.860095389507154,0.16036036036036,0.183006535947712,0,0.0333979745744452,0.128860795862663
1227,2021,Asian,All,Seniors,0.4209726443769,0,0.122672508214677,0.0205106739221432,0,0.170602516000883
1228,2021,Asian,Owners,All,0.762853172765169,0.179591836734694,0.113358419567262,0.111862115579588,0.0196342749970695,0.107964881752749
1229,2021,Asian,Owners,Children,1,0.236074270557029,0.346749226006192,0,0.0368521160247266,0.108730019321974
1230,2021,Asian,Owners,Seniors,0.672324723247232,0,0,0.0324933687002653,0,0.18275271273558
1231,2021,Asian,Renters,All,0.669374727984912,0.277854671280277,0.364322165520302,0,0.00778559664620452,0.225776965265082
1232,2021,Asian,Renters,Children,0.759562841530055,0,0,0,0,0.219242902208202
1233,2021,Asian,Renters,Seniors,0.244961240310078,0,0.651162790697674,0,0,0.153846153846154
1234,2021,Black,All,All,0.770337576092972,0.413512935642506,0.173597093257973,0.0414565826330532,0,0.357977917298116
1235,2021,Black,All,Children,0.68359375,0.762863534675615,0,0.187817258883249,0,0.397646219686163
1236,2021,Black,All,Seniors,0.55570652173913,0.127979924717691,0.60650406504065,0,0,0.255713045993636
1237,2021,Black,Owners,All,1,0.508695652173913,0.555555555555556,0.120915032679739,0,0.315643055852771
1238,2021,Black,Owners,Children,0,0,0,0.278195488721804,0,0.110778443113772
1239,2021,Black,Owners,Seniors,0,0.304477611940298,0.672072072072072,0,0,0.295214418893723
1240,2021,Black,Renters,All,0.740679025203083,0.397040381239027,0,0,0,0.372310367311454
1241,2021,Black,Renters,Children,0.68359375,1,0,0,0,0.487359550561798
1242,2021,Black,Renters,Seniors,0.55570652173913,0,0,0,0,0.221320346320346
1243,2021,Hispanic,All,All,0.915842722464934,0.633322611772274,0.0165359338562646,0.0461840812315755,0,0.258298103888494
1244,2021,Hispanic,All,Children,1,0.687189672293942,0,0,0,0.209557383470427
1245,2021,Hispanic,All,Seniors,0.577181208053691,0,0,0,0,0.204567078972407
1246,2021,Hispanic,Owners,All,0.889763779527559,0.693284936479129,0,0,0,0.139694254085398
1247,2021,Hispanic,Owners,Children,0,0,0,0,0,0
1248,2021,Hispanic,Owners,Seniors,0.52,0,0,0,0,0.06888720666162
1249,2021,Hispanic,Renters,All,0.921382771117926,0.620406567630962,0.0205317188733877,0.0533081285444234,0,0.313500582714838
1250,2021,Hispanic,Renters,Children,1,0.687189672293942,0,0,0,0.381189882436765
1251,2021,Hispanic,Renters,Seniors,0.594736842105263,0,0,0,0,0.434058898847631
1252,2021,Multi,All,All,0.740095465393795,0.571965426531379,0.0240613432046536,0.0785394419565966,0,0.192056583242655
1253,2021,Multi,All,Children,0.752595155709343,1,0,0.356973995271868,0,0.243222106360793
1254,2021,Multi,All,Seniors,0.664399092970522,0.622641509433962,0,0,0,0.335736354273944
1255,2021,Multi,Owners,All,0.557413600891862,0.379310344827586,0,0.187654320987654,0,0.0911998235553595
1256,2021,Multi,Owners,Children,0,0,0,0.356973995271868,0,0.0586863583365721
1257,2021,Multi,Owners,Seniors,0.62266500622665,1,0,0,0,0.275402298850575
1258,2021,Multi,Renters,All,0.78985727300334,0.592916666666667,0.0292698616918623,0,0,0.246939510321651
1259,2021,Multi,Renters,Children,0.752595155709343,1,0,0,0,0.619160728424386
1260,2021,Multi,Renters,Seniors,0.728846153846154,0,0,0,0,0.513550135501355
1261,2021,Native,All,All,0.427046263345196,0,0,0,0,0.191082802547771
1262,2021,Native,All,Children,0,0,0,0,0,0
1263,2021,Native,All,Seniors,0.606060606060606,0,0,0,0,0.606060606060606
1264,2021,Native,Owners,All,0,0,0,0,0,0
1265,2021,Native,Owners,Children,0,0,0,0,0,0
1266,2021,Native,Owners,Seniors,0,0,0,0,0,0
1267,2021,Native,Renters,All,0.606060606060606,0,0,0,0,0.359281437125749
1268,2021,Native,Renters,Children,0,0,0,0,0,0
1269,2021,Native,Renters,Seniors,0.606060606060606,0,0,0,0,0.606060606060606
1270,2021,Other,All,All,1,1,0,0,0,0.330128205128205
1271,2021,Other,All,Children,0,0,0,0,0,0
1272,2021,Other,All,Seniors,1,0,0,0,0,0.165079365079365
1273,2021,Other,Owners,All,1,1,0,0,0,0.115740740740741
1274,2021,Other,Owners,Children,0,0,0,0,0,0
1275,2021,Other,Owners,Seniors,1,0,0,0,0,0.165079365079365
1276,2021,Other,Renters,All,1,1,0,0,0,0.596264367816092
1277,2021,Other,Renters,Children,0,0,0,0,0,0
1278,2021,Other,Renters,Seniors,0,0,0,0,0,0
1279,2021,Pacific Islander,All,All,0,0,0,0,0,0
1280,2021,Pacific Islander,All,Children,0,0,0,0,0,0
1281,2021,Pacific Islander,All,Seniors,0,0,0,0,0,0
1282,2021,Pacific Islander,Owners,All,0,0,0,0,0,0
1283,2021,Pacific Islander,Owners,Children,0,0,0,0,0,0
1284,2021,Pacific Islander,Owners,Seniors,0,0,0,0,0,0
1285,2021,Pacific Islander,Renters,All,0,0,0,0,0,0
1286,2021,Pacific Islander,Renters,Children,0,0,0,0,0,0
1287,2021,Pacific Islander,Renters,Seniors,0,0,0,0,0,0
1288,2021,White,All,All,0.775840729870222,0.505255547522385,0.200692551388787,0.0531466280379849,0.00612446935248419,0.173715154360316
1289,2021,White,All,Children,1,0.329421626152557,0.316983445738811,0.0715080690038954,0.0156686208821887,0.0931696569090337
1290,2021,White,All,Seniors,0.559646856158484,0.560496380558428,0.237504843084076,0.0416318574213311,0.0111131464859254,0.225162355531095
1291,2021,White,Owners,All,0.808387901465544,0.499716820841986,0.341155660377359,0.0768945298003414,0.0082046332046332,0.10853309106157
1292,2021,White,Owners,Children,1,0.612980769230769,0.316256157635468,0.103796445880452,0.0147024863366946,0.0548798576090181
1293,2021,White,Owners,Seniors,0.626281112737921,0.444874274661509,0.257910706545297,0.0374558303886926,0.0130944672278581,0.150729060698542
1294,2021,White,Renters,All,0.766293162588612,0.507568590350047,0.136879888567449,0.0349590723055935,0.00174542802063252,0.242048482961362
1295,2021,White,Renters,Children,1,0.177606177606178,0.317311971517579,0,0.025056095736724,0.242389210019268
1296,2021,White,Renters,Seniors,0.531879194630873,0.693333333333333,0.207414509427932,0.057161629434954,0,0.362911829306558
1297,2022,All,All,All,0.705517072488105,0.413060007018365,0.0891835001292515,0.0303579596469532,0.00362949611520882,0.167988711768744
1298,2022,All,All,Children,0.727400688145136,0.26383319967923,0.191559784857261,0.0895040989114366,0.00887251289609433,0.13073627650305
1299,2022,All,All,Seniors,0.483990290139868,0.333572281959379,0.0915333656487316,0.0521687663820073,0,0.184256326856686
1300,2022,All,Owners,All,0.724407114624506,0.361291907159524,0.115292644044637,0.040051163162523,0.00595082000282412,0.0868173834778206
1301,2022,All,Owners,Children,0.756696428571429,0.412151067323481,0.150166852057842,0.0885997521685254,0.00972128023770306,0.0468817642415137
1302,2022,All,Owners,Seniors,0.619221411192214,0.321870995301153,0.0572013357750727,0.0270860204385356,0,0.121938055301835
1303,2022,All,Renters,All,0.701453834381908,0.429240394580279,0.0766519101492048,0.0232277792478904,0,0.230690865549424
1304,2022,All,Renters,Children,0.725193407332661,0.122257053291536,0.216073781291173,0.0911889188149288,0,0.338896263986346
1305,2022,All,Renters,Seniors,0.4166089366124,0.348427331887202,0.194507269789984,0.196796338672769,0,0.321171212259418
1306,2022,Asian,All,All,0.522195534205142,0.444967730682016,0.101551676364644,0,0.0105923175260242,0.14375189107413
1307,2022,Asian,All,Children,0.501424501424501,0.611464968152866,0.190217391304348,0,0.0626223091976517,0.177672955974843
1308,2022,Asian,All,Seniors,0.240101920815367,0.227146814404432,0,0,0,0.130800977006654
1309,2022,Asian,Owners,All,0.621995630007283,0.325023969319271,0.132342778161714,0,0.0212635952584627,0.114870093974572
1310,2022,Asian,Owners,Children,1,0.611464968152866,0.41501976284585,0,0.0688665710186514,0.1525
1311,2022,Asian,Owners,Seniors,0.467412771560237,0.340248962655602,0,0,0,0.150784427658338
1312,2022,Asian,Renters,All,0.489935256032961,0.513572799561283,0.0809435707678076,0,0,0.163865007057616
1313,2022,Asian,Renters,Children,0.436695278969957,0,0,0,0,0.236078886310905
1314,2022,Asian,Renters,Seniors,0.143734300865197,0,0,0,0,0.103227099619162
1315,2022,Black,All,All,0.626512361914782,0.0212234706616729,0.131437598736177,0,0,0.23524295488809
1316,2022,Black,All,Children,0.732857142857143,0,0.40829346092504,0,0,0.450891735744788
1317,2022,Black,All,Seniors,0.360921501706485,0.122965641952984,0.207253886010363,0,0,0.218090452261307
1318,2022,Black,Owners,All,1,0.116838487972509,0,0,0,0.0733528941050947
1319,2022,Black,Owners,Children,0,0,0,0,0,0
1320,2022,Black,Owners,Seniors,1,0.237762237762238,0,0,0,0.211538461538462
1321,2022,Black,Renters,All,0.612445414847162,0,0.156508653122649,0,0,0.280210417129733
1322,2022,Black,Renters,Children,0.732857142857143,0,0.40829346092504,0,0,0.541968599033816
1323,2022,Black,Renters,Seniors,0.223834196891192,0,0.353200883002208,0,0,0.223145400593472
1324,2022,Hispanic,All,All,0.864501510574018,0.330858085808581,0.0642871628472926,0.0565307176045431,0,0.28625288847448
1325,2022,Hispanic,All,Children,0.852354349561053,0.0940860215053763,0,0.221206581352834,0,0.309260623925325
1326,2022,Hispanic,All,Seniors,0.608638743455497,0,0,0,0,0.219443133553563
1327,2022,Hispanic,Owners,All,1,0,0.0625,0.204864359214219,0,0.109332884097035
1328,2022,Hispanic,Owners,Children,0,0,0,1,0,0.0787247885491217
1329,2022,Hispanic,Owners,Seniors,1,0,0,0,0,0.0940841054882395
1330,2022,Hispanic,Renters,All,0.856319077366651,0.359964093357271,0.0646583394562821,0,0,0.342320217820725
1331,2022,Hispanic,Renters,Children,0.852354349561053,0.127737226277372,0,0,0,0.449092344119968
1332,2022,Hispanic,Renters,Seniors,0.526898734177215,0,0,0,0,0.465083798882682
1333,2022,Multi,All,All,0.820491576912455,0.566989737742303,0.00962038481539262,0,0,0.225781673594795
1334,2022,Multi,All,Children,1,0,0.316239316239316,0,0,0.169072164948454
1335,2022,Multi,All,Seniors,0.681431005110733,0.24203821656051,0,0,0,0.304869913275517
1336,2022,Multi,Owners,All,0.627160493827161,0.109375,0,0,0,0.0380844645550528
1337,2022,Multi,Owners,Children,0,0,0,0,0,0
1338,2022,Multi,Owners,Seniors,0.313636363636364,0,0,0,0,0.0389390519187359
1339,2022,Multi,Renters,All,0.844838308457711,0.633986928104575,0.0114978247358608,0,0,0.3311230248307
1340,2022,Multi,Renters,Children,1,0,0.316239316239316,0,0,0.71571072319202
1341,2022,Multi,Renters,Seniors,0.766247379454927,0.419117647058824,0,0,0,0.689233278955954
1342,2022,Native,All,All,0.327944572748268,0.8675,0,0,0,0.403132728771641
1343,2022,Native,All,Children,0,0,0,0,0,0
1344,2022,Native,All,Seniors,0,0,0,0,0,0
1345,2022,Native,Owners,All,0,0,0,0,0,0
1346,2022,Native,Owners,Children,0,0,0,0,0,0
1347,2022,Native,Owners,Seniors,0,0,0,0,0,0
1348,2022,Native,Renters,All,0.327944572748268,1,0,0,0,0.421551724137931
1349,2022,Native,Renters,Children,0,0,0,0,0,0
1350,2022,Native,Renters,Seniors,0,0,0,0,0,0
1351,2022,Other,All,All,1,0,0.370748299319728,0,0,0.296557811120918
1352,2022,Other,All,Children,0,0,0,0,0,0
1353,2022,Other,All,Seniors,0,0,0,0,0,0
1354,2022,Other,Owners,All,1,0,0,0,0,0.149709302325581
1355,2022,Other,Owners,Children,0,0,0,0,0,0
1356,2022,Other,Owners,Seniors,0,0,0,0,0,0
1357,2022,Other,Renters,All,1,0,0.50462962962963,0,0,0.523595505617978
1358,2022,Other,Renters,Children,0,0,0,0,0,0
1359,2022,Other,Renters,Seniors,0,0,0,0,0,0
1360,2022,Pacific Islander,All,All,0.375249500998004,0,0,0,0,0.143074581430746
1361,2022,Pacific Islander,All,Children,0,0,0,0,0,0
1362,2022,Pacific Islander,All,Seniors,0,0,0,0,0,0
1363,2022,Pacific Islander,Owners,All,0,0,0,0,0,0
1364,2022,Pacific Islander,Owners,Children,0,0,0,0,0,0
1365,2022,Pacific Islander,Owners,Seniors,0,0,0,0,0,0
1366,2022,Pacific Islander,Renters,All,0.375249500998004,0,0,0,0,0.143074581430746
1367,2022,Pacific Islander,Renters,Children,0,0,0,0,0,0
1368,2022,Pacific Islander,Renters,Seniors,0,0,0,0,0,0
1369,2022,White,All,All,0.750780653667337,0.444586122622463,0.0933809233626418,0.0392132422595603,0.00217853156170106,0.15019095339537
1370,2022,White,All,Children,0.674707098552722,0.582352941176471,0.158796992481203,0.101225854383358,0.00404993683584751,0.0677279228691
1371,2022,White,All,Seniors,0.606037065808456,0.390152162762865,0.106106870229008,0.0640440107951007,0,0.187082807144146
1372,2022,White,Owners,All,0.745304043298313,0.449351192967769,0.126021096042509,0.0424114397140071,0.00334517506876961,0.0824903471530653
1373,2022,White,Owners,Children,0.666666666666667,0.828877005347594,0.106796116504854,0.0836501901140684,0.00447106115919439,0.0366252020985251
1374,2022,White,Owners,Seniors,0.66512513601741,0.34937106918239,0.0791120381406436,0.0328876039031442,0,0.11860718171926
1375,2022,White,Renters,All,0.752307009760426,0.442964967245799,0.0745469522240527,0.0364862368372437,0,0.215410379621136
1376,2022,White,Renters,Children,0.677046263345196,0.281045751633987,0.203932584269663,0.13924794359577,0,0.194306432120317
1377,2022,White,Renters,Seniors,0.565323336457357,0.438741101536156,0.179820992676973,0.258064516129032,0,0.378837510474594
