OBJECTID,YEAR,AMI,RACE,TENURE,AGE,TOTAL,BURDEN30,BURDEN3050,BURDEN50,NODATA,NOBURDEN,PERCENT30,PERCENT3050,PERCENT50,PERCENT_NODATA,PERCENT_NOBURDEN,INCOME,COSTS
6611,2019,80 - 120%,Pacific Islander,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6612,2019,80 - 120%,Pacific Islander,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6613,2019,80 - 120%,Pacific Islander,Renters,All,314,0,0,0,0,314,0,0,0,0,1,149104.458598726,2752.771
6614,2019,80 - 120%,Pacific Islander,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6615,2019,80 - 120%,Pacific Islander,Renters,Children,314,0,0,0,0,314,0,0,0,0,1,149104.458598726,2752.771
6616,2019,80 - 120%,Other,All,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6617,2019,80 - 120%,Other,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6618,2019,80 - 120%,Other,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6619,2019,80 - 120%,Other,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6620,2019,80 - 120%,Other,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6621,2019,80 - 120%,Other,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6622,2019,80 - 120%,Other,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6623,2019,80 - 120%,Other,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6624,2019,80 - 120%,Other,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6625,2019,80 - 120%,Multi,All,All,2673,465,465,0,0,2208,0.173961840628507,0.173961840628507,0,0,0.826038159371493,94556.5357276468,2310.99
6626,2019,80 - 120%,Multi,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6627,2019,80 - 120%,Multi,All,Children,582,106,106,0,0,476,0.18213058419244,0.18213058419244,0,0,0.81786941580756,103366.323024055,1508.117
6628,2019,80 - 120%,Multi,Owners,All,742,163,163,0,0,579,0.219676549865229,0.219676549865229,0,0,0.780323450134771,98386.8194070081,1569.819
6629,2019,80 - 120%,Multi,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6630,2019,80 - 120%,Multi,Owners,Children,462,106,106,0,0,356,0.229437229437229,0.229437229437229,0,0,0.770562770562771,106318.614718615,1556.978
6631,2019,80 - 120%,Multi,Renters,All,1931,302,302,0,0,1629,0.15639564992232,0.15639564992232,0,0,0.84360435007768,93084.7229414811,1808.283
6632,2019,80 - 120%,Multi,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6633,2019,80 - 120%,Multi,Renters,Children,120,0,0,0,0,120,0,0,0,0,1,92000,1320
6634,2019,80 - 120%,Hispanic,All,All,4129,1527,1355,172,0,2602,0.369823201743764,0.328166626301768,0.0416565754419956,0,0.630176798256236,84342.8210220392,1917.735
6635,2019,80 - 120%,Hispanic,All,Seniors,120,120,120,0,0,0,1,1,0,0,0,70000,2510
6636,2019,80 - 120%,Hispanic,All,Children,458,0,0,0,0,458,0,0,0,0,1,106131.877729258,1216.967
6637,2019,80 - 120%,Hispanic,Owners,All,763,292,120,172,0,471,0.382699868938401,0.157273918741809,0.225425950196592,0,0.617300131061599,86424.377457405,2133.746
6638,2019,80 - 120%,Hispanic,Owners,Seniors,120,120,120,0,0,0,1,1,0,0,0,70000,2510
6639,2019,80 - 120%,Hispanic,Owners,Children,156,0,0,0,0,156,0,0,0,0,1,118269.230769231,1921.5
6640,2019,80 - 120%,Hispanic,Renters,All,3366,1235,1235,0,0,2131,0.366904337492573,0.366904337492573,0,0,0.633095662507427,83870.9768270945,1839.519
6641,2019,80 - 120%,Hispanic,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6642,2019,80 - 120%,Hispanic,Renters,Children,302,0,0,0,0,302,0,0,0,0,1,99862.2516556291,1545.222
6643,2019,Above 120%,All,All,All,167918,9688,9012,676,0,158230,0.0576948272371038,0.0536690527519384,0.00402577448516538,0,0.942305172762896,229105.760859467,2722.429
6644,2019,Above 120%,All,All,Seniors,23385,1453,1453,0,0,21932,0.0621338464827881,0.0621338464827881,0,0,0.937866153517212,212081.761813128,2159.926
6645,2019,Above 120%,All,All,Children,40671,2619,2310,309,0,38052,0.064394777605665,0.0567972265250424,0.00759755108062256,0,0.935605222394335,282193.096555285,3487.123
6646,2019,Above 120%,All,Owners,All,99164,7757,7081,676,0,91407,0.0782239522407325,0.0714069622040256,0.00681699003670687,0,0.921776047759267,257003.939554677,3055.914
6647,2019,Above 120%,All,Owners,Seniors,16940,1453,1453,0,0,15487,0.0857733175914994,0.0857733175914994,0,0,0.914226682408501,220751.521841795,2289.454
6648,2019,Above 120%,All,Owners,Children,33291,2399,2090,309,0,30892,0.0720615181280226,0.0627797302574269,0.00928178787059566,0,0.927938481871977,292614.332101769,3670.955
6649,2019,Above 120%,All,Renters,All,68754,1931,1931,0,0,66823,0.0280856386537511,0.0280856386537511,0,0,0.971914361346249,188868.174797103,2284.87
6650,2019,Above 120%,All,Renters,Seniors,6445,0,0,0,0,6445,0,0,0,0,1,189294.215671063,2183.856
6651,2019,Above 120%,All,Renters,Children,7380,220,220,0,0,7160,0.029810298102981,0.029810298102981,0,0,0.970189701897019,235183.157181572,2796.15
6652,2019,Above 120%,White,All,All,119707,7384,6913,471,0,112323,0.0616839449656244,0.0577493379668691,0.00393460699875529,0,0.938316055034376,237795.572272298,2821.932
6653,2019,Above 120%,White,All,Seniors,17736,1180,1180,0,0,16556,0.066531348669373,0.066531348669373,0,0,0.933468651330627,219637.75541272,2166.233
6654,2019,Above 120%,White,All,Children,32244,2337,2121,216,0,29907,0.0724786006698921,0.065779679940454,0.00669892072943803,0,0.927521399330108,287553.585473266,3544.073
6655,2019,Above 120%,White,Owners,All,74630,5925,5454,471,0,68705,0.0793916655500469,0.0730805306177141,0.00631113493233284,0,0.920608334449953,262456.389119657,3074.666
6656,2019,Above 120%,White,Owners,Seniors,12909,1180,1180,0,0,11729,0.0914090944302425,0.0914090944302425,0,0,0.908590905569758,230804.860949725,2298.751
6657,2019,Above 120%,White,Owners,Children,26693,2117,1901,216,0,24576,0.0793091821825947,0.0712171730416214,0.00809200914097329,0,0.920690817817405,295510.793466452,3706.547
6658,2019,Above 120%,White,Renters,All,45077,1459,1459,0,0,43618,0.0323668389644386,0.0323668389644386,0,0,0.967633161035561,196966.840073652,2368.03
6659,2019,Above 120%,White,Renters,Seniors,4827,0,0,0,0,4827,0,0,0,0,1,189773.209032525,2167.15
6660,2019,Above 120%,White,Renters,Children,5551,220,220,0,0,5331,0.0396324986488921,0.0396324986488921,0,0,0.960367501351108,249289.893712845,2792.915
6661,2019,Above 120%,Black,All,All,3527,0,0,0,0,3527,0,0,0,0,1,189258.194499575,2030.095
6662,2019,Above 120%,Black,All,Seniors,536,0,0,0,0,536,0,0,0,0,1,223288.768656716,1455.308
6663,2019,Above 120%,Black,All,Children,587,0,0,0,0,587,0,0,0,0,1,362331.856899489,2692.724
6664,2019,Above 120%,Black,Owners,All,1421,0,0,0,0,1421,0,0,0,0,1,232789.339901478,2107.268
6665,2019,Above 120%,Black,Owners,Seniors,310,0,0,0,0,310,0,0,0,0,1,141854.129032258,1733.903
6666,2019,Above 120%,Black,Owners,Children,350,0,0,0,0,350,0,0,0,0,1,489510.857142857,2717.683
6667,2019,Above 120%,Black,Renters,All,2106,0,0,0,0,2106,0,0,0,0,1,159886.03988604,1968.536
6668,2019,Above 120%,Black,Renters,Seniors,226,0,0,0,0,226,0,0,0,0,1,334991.150442478,2610.934
6669,2019,Above 120%,Black,Renters,Children,237,0,0,0,0,237,0,0,0,0,1,174514.767932489,2655.865
6670,2019,Above 120%,Native,All,All,196,0,0,0,0,196,0,0,0,0,1,148132.653061224,1425.408
6671,2019,Above 120%,Native,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6672,2019,Above 120%,Native,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6673,2019,Above 120%,Native,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6674,2019,Above 120%,Native,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6675,2019,Above 120%,Native,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6676,2019,Above 120%,Native,Renters,All,196,0,0,0,0,196,0,0,0,0,1,148132.653061224,1425.408
6677,2019,Above 120%,Native,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6678,2019,Above 120%,Native,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6679,2019,Above 120%,Asian,All,All,29982,1386,1181,205,0,28596,0.0462277366419852,0.039390300847175,0.00683743579481022,0,0.953772263358015,214659.535387899,2733.316
6680,2019,Above 120%,Asian,All,Seniors,3244,101,101,0,0,3143,0.031134401972873,0.031134401972873,0,0,0.968865598027127,207405.514796547,2227.054
6681,2019,Above 120%,Asian,All,Children,5101,227,134,93,0,4874,0.0445010782199569,0.0262693589492256,0.0182317192707312,0,0.955498921780043,246400.882179965,3367.43
6682,2019,Above 120%,Asian,Owners,All,16748,1130,925,205,0,15618,0.0674707427752567,0.0552304752806305,0.0122402674946262,0,0.932529257224743,240926.262837354,3091.932
6683,2019,Above 120%,Asian,Owners,Seniors,2788,101,101,0,0,2687,0.0362266857962697,0.0362266857962697,0,0,0.96377331420373,212288.052367288,2204.321
6684,2019,Above 120%,Asian,Owners,Children,3765,227,134,93,0,3538,0.0602921646746348,0.0355909694555113,0.0247011952191235,0,0.939707835325365,263272.08499336,3687.483
6685,2019,Above 120%,Asian,Renters,All,13234,256,256,0,0,12978,0.0193441136466677,0.0193441136466677,0,0,0.980655886353332,181418.251473477,2146.669
6686,2019,Above 120%,Asian,Renters,Seniors,456,0,0,0,0,456,0,0,0,0,1,177553.50877193,2069.956
6687,2019,Above 120%,Asian,Renters,Children,1336,0,0,0,0,1336,0,0,0,0,1,198855.913173653,2813.801
6688,2019,Above 120%,Pacific Islander,All,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6689,2019,Above 120%,Pacific Islander,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6690,2019,Above 120%,Pacific Islander,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6691,2019,Above 120%,Pacific Islander,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6692,2019,Above 120%,Pacific Islander,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6693,2019,Above 120%,Pacific Islander,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6694,2019,Above 120%,Pacific Islander,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6695,2019,Above 120%,Pacific Islander,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6696,2019,Above 120%,Pacific Islander,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6697,2019,Above 120%,Other,All,All,181,32,32,0,0,149,0.176795580110497,0.176795580110497,0,0,0.823204419889503,131892.596685083,2413.939
6698,2019,Above 120%,Other,All,Seniors,32,32,32,0,0,0,1,1,0,0,0,110080,2990
6699,2019,Above 120%,Other,All,Children,149,0,0,0,0,149,0,0,0,0,1,136577.181208054,2290.221
6700,2019,Above 120%,Other,Owners,All,181,32,32,0,0,149,0.176795580110497,0.176795580110497,0,0,0.823204419889503,131892.596685083,2413.939
6701,2019,Above 120%,Other,Owners,Seniors,32,32,32,0,0,0,1,1,0,0,0,110080,2990
6702,2019,Above 120%,Other,Owners,Children,149,0,0,0,0,149,0,0,0,0,1,136577.181208054,2290.221
6703,2019,Above 120%,Other,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6704,2019,Above 120%,Other,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6705,2019,Above 120%,Other,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6706,2019,Above 120%,Multi,All,All,6703,456,456,0,0,6247,0.0680292406385201,0.0680292406385201,0,0,0.93197075936148,199442.64657616,2220.981
6707,2019,Above 120%,Multi,All,Seniors,204,0,0,0,0,204,0,0,0,0,1,109052.450980392,2201.069
6708,2019,Above 120%,Multi,All,Children,1542,55,55,0,0,1487,0.0356679636835279,0.0356679636835279,0,0,0.964332036316472,249575.953307393,2816.99
6709,2019,Above 120%,Multi,Owners,All,2888,240,240,0,0,2648,0.0831024930747922,0.0831024930747922,0,0,0.916897506925208,240966.578947368,2657.115
6710,2019,Above 120%,Multi,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6711,2019,Above 120%,Multi,Owners,Children,1542,55,55,0,0,1487,0.0356679636835279,0.0356679636835279,0,0,0.964332036316472,249575.953307393,2816.99
6712,2019,Above 120%,Multi,Renters,All,3815,216,216,0,0,3599,0.0566186107470511,0.0566186107470511,0,0,0.943381389252949,168008.539973788,2106.419
6713,2019,Above 120%,Multi,Renters,Seniors,204,0,0,0,0,204,0,0,0,0,1,109052.450980392,2201.069
6714,2019,Above 120%,Multi,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6715,2019,Above 120%,Hispanic,All,All,7622,430,430,0,0,7192,0.0564156389399108,0.0564156389399108,0,0,0.943584361060089,198370.522172658,2743.561
6716,2019,Above 120%,Hispanic,All,Seniors,1633,140,140,0,0,1493,0.0857317819963258,0.0857317819963258,0,0,0.914268218003674,150496.778934476,2286.312
6717,2019,Above 120%,Hispanic,All,Children,1048,0,0,0,0,1048,0,0,0,0,1,315287.977099237,4325.969
6718,2019,Above 120%,Hispanic,Owners,All,3296,430,430,0,0,2866,0.130461165048544,0.130461165048544,0,0,0.869538834951456,246604.247572816,3241.958
6719,2019,Above 120%,Hispanic,Owners,Seniors,901,140,140,0,0,761,0.155382907880133,0.155382907880133,0,0,0.844617092119867,133978.246392897,2585.945
6720,2019,Above 120%,Hispanic,Owners,Children,792,0,0,0,0,792,0,0,0,0,1,360618.434343434,4736.485
6721,2019,Above 120%,Hispanic,Renters,All,4326,0,0,0,0,4326,0,0,0,0,1,161621.017105871,2191.422
6722,2019,Above 120%,Hispanic,Renters,Seniors,732,0,0,0,0,732,0,0,0,0,1,170829.016393443,2228.322
6723,2019,Above 120%,Hispanic,Renters,Children,256,0,0,0,0,256,0,0,0,0,1,175046.875,2904.062
6724,2019,All,All,All,All,343869,109375,60061,49314,2538,231956,0.31807170753979,0.174662444128433,0.143409263411357,0.00738071765701474,0.674547574803195,138108.703052616,2136.481
6725,2019,All,All,All,Seniors,69961,26731,13307,13424,909,42321,0.382084304112291,0.190205971898629,0.191878332213662,0.0129929532167922,0.604922742670917,97114.9760580895,1521.045
6726,2019,All,All,All,Children,65263,15083,9270,5813,201,49979,0.231111043010588,0.142040666227418,0.0890703767831696,0.00307984616091813,0.765809110828494,201682.747345356,2871.375
6727,2019,All,All,Owners,All,149572,32967,18296,14671,603,116002,0.220408900061509,0.122322359799963,0.0980865402615463,0.00403150322252828,0.775559596715963,190259.773232958,2618.599
6728,2019,All,All,Owners,Seniors,40550,11805,5506,6299,198,28547,0.291122071516646,0.135782983970407,0.155339087546239,0.00488286066584464,0.703995067817509,121819.315906289,1780.542
6729,2019,All,All,Owners,Children,41539,7176,4640,2536,0,34363,0.172753316160716,0.1117022557115,0.0610510604492164,0,0.827246683839284,250479.3223236,3453.139
6730,2019,All,All,Renters,All,194297,76408,41765,34643,1935,115954,0.393253627179009,0.214954425441463,0.178299201737546,0.00995898032393707,0.596787392497053,97962.2269412291,1734.232
6731,2019,All,All,Renters,Seniors,29411,14926,7801,7125,711,13774,0.507497194927068,0.265240896263303,0.242256298663765,0.024174628540342,0.46832817653259,63054.2171296454,1250.75
6732,2019,All,All,Renters,Children,23724,7907,4630,3277,201,15616,0.333291181925476,0.195161018378014,0.138130163547462,0.00847243297926151,0.658236385095262,116243.490558085,1916.018
6733,2019,All,White,All,All,229665,71220,40322,30898,1855,156590,0.310103846907452,0.175568763198572,0.13453508370888,0.00807698169072344,0.681819171401824,149214.39078658,2246.999
6734,2019,All,White,All,Seniors,48906,17894,8304,9590,870,30142,0.365885576411892,0.169795117163538,0.196090459248354,0.0177892283155441,0.616325195272564,106949.840305893,1614.261
6735,2019,All,White,All,Children,46151,9396,6053,3343,0,36755,0.203592554874217,0.131156421312648,0.0724361335615696,0,0.796407445125783,223042.089445516,3078.934
6736,2019,All,White,Owners,All,111256,23912,13626,10286,392,86952,0.214927734234558,0.122474293521248,0.0924534407133098,0.00352340547925505,0.781548860286187,196111.965916445,2654.987
6737,2019,All,White,Owners,Seniors,30040,8486,3818,4668,159,21395,0.282490013315579,0.127097203728362,0.155392809587217,0.00529294274300932,0.712217043941411,129491.963382157,1819.864
6738,2019,All,White,Owners,Children,32825,5819,3772,2047,0,27006,0.177273419649657,0.114912414318355,0.0623610053313024,0,0.822726580350343,255239.974105103,3521.326
6739,2019,All,White,Renters,All,118409,47308,26696,20612,1463,69638,0.399530441098227,0.225455835282791,0.174074605815436,0.0123554797354931,0.58811407916628,105149.863439434,1811.723
6740,2019,All,White,Renters,Seniors,18866,9408,4486,4922,711,8747,0.498674864836213,0.237782253789887,0.260892611046327,0.0376868440580939,0.463638291105693,71056.4141842468,1330.721
6741,2019,All,White,Renters,Children,13326,3577,2281,1296,0,9749,0.268422632447846,0.171169143028666,0.0972534894191805,0,0.731577367552154,143731.301215669,2085.077
6742,2019,All,Black,All,All,21480,11377,4641,6736,0,10103,0.529655493482309,0.216061452513966,0.313594040968343,0,0.470344506517691,68228.7459031657,1341.412
6743,2019,All,Black,All,Seniors,5840,3990,1569,2421,0,1850,0.683219178082192,0.268664383561644,0.414554794520548,0,0.316780821917808,48576.2636986301,1336.283
6744,2019,All,Black,All,Children,4872,2641,1790,851,0,2231,0.542077175697865,0.367405582922824,0.174671592775041,0,0.457922824302135,94450.0841543514,1575.343
6745,2019,All,Black,Owners,All,3825,1671,567,1104,0,2154,0.436862745098039,0.148235294117647,0.288627450980392,0,0.563137254901961,117419.307712418,1931.751
6746,2019,All,Black,Owners,Seniors,2394,1409,484,925,0,985,0.588554720133667,0.202172096908939,0.386382623224728,0,0.411445279866333,61084.7869674185,1780.787
6747,2019,All,Black,Owners,Children,350,0,0,0,0,350,0,0,0,0,1,489510.857142857,2717.683
6748,2019,All,Black,Renters,All,17655,9706,4074,5632,0,7949,0.54975927499292,0.230756159728122,0.319003115264798,0,0.45024072500708,57571.4873973379,1399.862
6749,2019,All,Black,Renters,Seniors,3446,2581,1085,1496,0,865,0.748984329657574,0.31485780615206,0.434126523505514,0,0.251015670342426,39886.3609982589,1139.349
6750,2019,All,Black,Renters,Children,4522,2641,1790,851,0,1881,0.584033613445378,0.395842547545334,0.188191065900044,0,0.415966386554622,63872.6249447147,1547.191
6751,2019,All,Native,All,All,1313,405,117,288,0,908,0.308453922315308,0.0891089108910891,0.219345011424219,0,0.691546077684692,40767.250571211,1074.905
6752,2019,All,Native,All,Seniors,288,288,0,288,0,0,1,0,1,0,0,19106.25,2605.417
6753,2019,All,Native,All,Children,712,0,0,0,0,712,0,0,0,0,1,25292.1348314607,498.174
6754,2019,All,Native,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6755,2019,All,Native,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6756,2019,All,Native,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6757,2019,All,Native,Renters,All,1313,405,117,288,0,908,0.308453922315308,0.0891089108910891,0.219345011424219,0,0.691546077684692,40767.250571211,1074.905
6758,2019,All,Native,Renters,Seniors,288,288,0,288,0,0,1,0,1,0,0,19106.25,2605.417
6759,2019,All,Native,Renters,Children,712,0,0,0,0,712,0,0,0,0,1,25292.1348314607,498.174
6760,2019,All,Asian,All,All,54440,13930,8300,5630,338,40172,0.255878030859662,0.152461425422483,0.103416605437179,0.006208670095518,0.73791329904482,140293.180014695,2156.554
6761,2019,All,Asian,All,Seniors,10851,3106,2449,657,39,7706,0.286240899456271,0.225693484471477,0.060547414984794,0.0035941387890517,0.710164961754677,85084.8373421804,1294.028
6762,2019,All,Asian,All,Children,7774,1652,778,874,0,6122,0.212503215847697,0.100077180344739,0.112426035502959,0,0.787496784152303,186688.595317726,2867.419
6763,2019,All,Asian,Owners,All,24035,4585,2748,1837,178,19272,0.190763469939671,0.114333263990015,0.0764302059496568,0.00740586644476805,0.801830663615561,183931.027667984,2627.777
6764,2019,All,Asian,Owners,Seniors,6086,1297,856,441,39,4750,0.213112060466645,0.140650673677292,0.0724613867893526,0.00640814985211962,0.780479789681236,120077.955964509,1584.595
6765,2019,All,Asian,Owners,Children,4790,906,545,361,0,3884,0.189144050104384,0.113778705636743,0.0753653444676409,0,0.810855949895616,224196.722338205,3441.763
6766,2019,All,Asian,Renters,All,30405,9345,5552,3793,160,20900,0.307350764676862,0.182601545798388,0.124749218878474,0.0052622923861207,0.687386942937017,105797.680315738,1725.504
6767,2019,All,Asian,Renters,Seniors,4765,1809,1593,216,0,2956,0.379643231899265,0.334312696747114,0.0453305351521511,0,0.620356768100734,40390.5834207765,779.169
6768,2019,All,Asian,Renters,Children,2984,746,233,513,0,2238,0.25,0.078083109919571,0.171916890080429,0,0.75,126479.504021448,2205.394
6769,2019,All,Pacific Islander,All,All,784,219,219,0,0,565,0.279336734693878,0.279336734693878,0,0,0.720663265306122,91715.6887755102,1699.834
6770,2019,All,Pacific Islander,All,Seniors,412,219,219,0,0,193,0.531553398058252,0.531553398058252,0,0,0.468446601941748,53568.6893203884,984.612
6771,2019,All,Pacific Islander,All,Children,314,0,0,0,0,314,0,0,0,0,1,149104.458598726,2752.771
6772,2019,All,Pacific Islander,Owners,All,193,0,0,0,0,193,0,0,0,0,1,70100,570
6773,2019,All,Pacific Islander,Owners,Seniors,193,0,0,0,0,193,0,0,0,0,1,70100,570
6774,2019,All,Pacific Islander,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6775,2019,All,Pacific Islander,Renters,All,591,219,219,0,0,372,0.370558375634518,0.370558375634518,0,0,0.629441624365482,98774.6192893401,2068.799
6776,2019,All,Pacific Islander,Renters,Seniors,219,219,219,0,0,0,1,1,0,0,0,39000,1350
6777,2019,All,Pacific Islander,Renters,Children,314,0,0,0,0,314,0,0,0,0,1,149104.458598726,2752.771
6778,2019,All,Other,All,All,181,32,32,0,0,149,0.176795580110497,0.176795580110497,0,0,0.823204419889503,131892.596685083,2413.939
6779,2019,All,Other,All,Seniors,32,32,32,0,0,0,1,1,0,0,0,110080,2990
6780,2019,All,Other,All,Children,149,0,0,0,0,149,0,0,0,0,1,136577.181208054,2290.221
6781,2019,All,Other,Owners,All,181,32,32,0,0,149,0.176795580110497,0.176795580110497,0,0,0.823204419889503,131892.596685083,2413.939
6782,2019,All,Other,Owners,Seniors,32,32,32,0,0,0,1,1,0,0,0,110080,2990
6783,2019,All,Other,Owners,Children,149,0,0,0,0,149,0,0,0,0,1,136577.181208054,2290.221
6784,2019,All,Other,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6785,2019,All,Other,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6786,2019,All,Other,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6787,2019,All,Multi,All,All,16126,5582,2177,3405,234,10310,0.346149076026293,0.134999379883418,0.211149696142875,0.0145107280168672,0.63934019595684,112073.470172392,1951.623
6788,2019,All,Multi,All,Seniors,814,466,56,410,0,348,0.572481572481572,0.0687960687960688,0.503685503685504,0,0.427518427518428,49207.9852579853,1667.898
6789,2019,All,Multi,All,Children,3003,943,323,620,201,1859,0.314019314019314,0.107559107559108,0.206460206460206,0.0669330669330669,0.619047619047619,155666.44022644,2307.74
6790,2019,All,Multi,Owners,All,5227,1751,621,1130,33,3443,0.334991390855175,0.118806198584274,0.216185192270901,0.00631337287162809,0.658695236273197,157185.758561316,2286.25
6791,2019,All,Multi,Owners,Seniors,407,263,56,207,0,144,0.646191646191646,0.137592137592138,0.508599508599509,0,0.353808353808354,37670.7616707617,1644.941
