,OBJECTID,SUBTYPECD,HEIGHT,ASSET_ID,HasStreetlight,Field,geometry
6344,6345,1,35,1314021,Yes,,POINT (-122.319255584955 47.6120216124442)
6345,6346,1,35,1314114,Yes,,POINT (-122.319902756044 47.612586323391)
6346,6347,1,55,1314110,Yes,,POINT (-122.319904261434 47.6122507771138)
6347,6348,1,55,1314113,Yes,,POINT (-122.31991133013 47.6119668662307)
6348,6349,1,35,1308828,Yes,,POINT (-122.318679360491 47.6119485869022)
6482,6483,1,30,1311359,Yes,,POINT (-122.331950600332 47.608557509254)
6484,6485,1,35,1308610,Yes,,POINT (-122.320877088287 47.6121587224964)
6485,6486,1,35,1314108,Yes,,POINT (-122.320265783539 47.6114601279868)
6486,6487,1,60,1314006,Yes,,POINT (-122.320650734923 47.6127356320585)
6487,6488,1,55,1314008,Yes,,POINT (-122.320643965104 47.612417166365)
6488,6489,1,50,1314009,Yes,,POINT (-122.320634871211 47.6118731585691)
6489,6490,1,50,1314105,Yes,,POINT (-122.320643255918 47.611604501178)
6491,6492,1,40,1308728,Yes,,POINT (-122.320882067191 47.6119040520664)
6492,6493,1,45,1308746,Yes,,POINT (-122.321384259838 47.6118280136077)
6493,6494,1,55,1308739,Yes,,POINT (-122.321892875033 47.6116093879435)
6494,6495,1,45,1308737,Yes,,POINT (-122.32177145456 47.6122421638194)
6495,6496,1,50,1308736,Yes,,POINT (-122.322017899129 47.612510916528)
6496,6497,1,35,1314001,Yes,,POINT (-122.322380670107 47.6123832536749)
6499,6500,1,80,1308530,Yes,,POINT (-122.323506907946 47.612484722647)
6500,6501,1,40,1308533,Yes,,POINT (-122.323183958888 47.6120519720496)
6501,6502,1,60,1308534,Yes,,POINT (-122.322855388925 47.6117692975188)
6502,6503,1,50,1308738,Yes,,POINT (-122.32213297393 47.6115134826393)
6503,6504,1,35,1308620,Yes,,POINT (-122.322917995352 47.6123286973177)
6515,6516,1,35,1301643,Yes,,POINT (-122.320775477164 47.6241979804897)
6818,6819,1,33,1321693,Yes,,POINT (-122.355296976513 47.6233869535013)
6819,6820,1,30,1321882,Yes,,POINT (-122.355526015589 47.6231340877342)
6820,6821,1,35,1321892,Yes,,POINT (-122.355529716371 47.622844820853)
6888,6889,1,0,1308495,Yes,,POINT (-122.322026888044 47.5965961460326)
6889,6890,1,0,1308494,Yes,,POINT (-122.322192139375 47.5965939833419)
6890,6891,1,0,1316444,Yes,,POINT (-122.322349646681 47.5979721032041)
6891,6892,1,0,1316445,Yes,,POINT (-122.322354123749 47.5981285926906)
6892,6893,1,0,1316449,Yes,,POINT (-122.322353419913 47.5987643798792)
6893,6894,1,0,1316448,Yes,,POINT (-122.322353481973 47.5986014410623)
6894,6895,1,0,2495223,Yes,,POINT (-122.321676978081 47.5983994324799)
6895,6896,1,0,2495226,Yes,,POINT (-122.321413544023 47.598271889474)
6896,6897,1,0,2495227,Yes,,POINT (-122.321421827098 47.5983963809244)
6897,6898,1,0,2495229,Yes,,POINT (-122.321270163354 47.5983961908831)
6899,6900,1,0,2495231,Yes,,POINT (-122.321060789003 47.5984011436797)
6900,6901,1,0,2495228,Yes,,POINT (-122.321266746231 47.5982766639034)
6901,6902,1,0,2495230,Yes,,POINT (-122.321057245826 47.5982771900411)
6902,6903,1,0,2495232,Yes,,POINT (-122.320880533973 47.5982795008718)
6903,6904,1,0,2495239,Yes,,POINT (-122.322280699482 47.599273810491)
6904,6905,1,0,2495241,Yes,,POINT (-122.322136271316 47.5992765440113)
6950,6951,1,35,1321893,Yes,,POINT (-122.355528775072 47.6225263483154)
6951,6952,1,30,1321963,Yes,,POINT (-122.355303935233 47.6225496561315)
6952,6953,1,35,1321888,Yes,,POINT (-122.355536700493 47.6222263575707)
6953,6954,1,35,1321894,Yes,,POINT (-122.355539046436 47.6219910005437)
6954,6955,1,30,1321883,Yes,,POINT (-122.355545108572 47.621663290284)
6955,6956,1,30,1321881,Yes,,POINT (-122.355546518141 47.6213468751129)
6956,6957,1,30,1321962,Yes,,POINT (-122.35531683991 47.6213479430085)
6957,6958,1,30,1321953,Yes,,POINT (-122.355319579005 47.6210369633325)
6959,6960,1,40,1321897,Yes,,POINT (-122.355531287753 47.6206808976985)
7051,7052,1,0,2495238,Yes,,POINT (-122.322184449092 47.5990961681872)
7052,7053,1,0,2495240,Yes,,POINT (-122.322056648071 47.5990920912497)
7053,7054,1,0,2495244,Yes,,POINT (-122.321711332981 47.5990897945746)
7054,7055,1,0,2495246,Yes,,POINT (-122.32157269566 47.5990916083033)
7055,7056,1,0,2495248,Yes,,POINT (-122.32142840597 47.5990897436207)
7056,7057,1,0,2495250,Yes,,POINT (-122.321284169659 47.5990897541465)
7057,7058,1,0,2495243,Yes,,POINT (-122.321951922489 47.5992748577938)
7058,7059,1,0,2495251,Yes,,POINT (-122.321370931272 47.5992748281614)
7059,7060,1,0,2495253,Yes,,POINT (-122.321187568811 47.5992734113095)
7060,7061,1,0,2495249,Yes,,POINT (-122.321525992031 47.5992727998434)
7061,7062,1,0,2495245,Yes,,POINT (-122.321768614302 47.5992753488885)
7062,7063,1,0,1319429,Yes,,POINT (-122.322342228301 47.5970355093472)
7063,7064,1,0,1313142,Yes,,POINT (-122.322350854595 47.5968325084169)
7064,7065,1,0,2495236,Yes,,POINT (-122.320581007569 47.5982782062244)
7065,7066,1,0,2495254,Yes,,POINT (-122.32049290173 47.5982779046933)
7800,7801,1,35,1365010,Yes,,POINT (-122.323756771593 47.6153050702073)
7801,7802,1,35,1308609,Yes,,POINT (-122.323580320883 47.6151551093217)
7802,7803,1,40,1314161,Yes,,POINT (-122.324335019637 47.6141673109293)
7944,7945,1,30,1301342,Yes,,POINT (-122.32073767158 47.618412903294)
7945,7946,1,30,1301341,Yes,,POINT (-122.320727551183 47.6181207031487)
7946,7947,1,30,1301340,Yes,,POINT (-122.320721247051 47.6179001428022)
7947,7948,1,30,1302612,Yes,,POINT (-122.320960124297 47.61786993871)
7948,7949,1,30,1302610,Yes,,POINT (-122.320970122508 47.6184050862307)
7950,7951,1,30,1353996,Yes,,POINT (-122.342114029298 47.6133329438139)
7951,7952,1,30,1353790,Yes,,POINT (-122.343859660196 47.614285277106)
7953,7954,1,40,1353508,Yes,,POINT (-122.337014016036 47.6137631080479)
7954,7955,1,30,1353719,Yes,,POINT (-122.336535680204 47.6131086049099)
7957,7958,1,50,1318573,Yes,,POINT (-122.326937626037 47.6151476746549)
7958,7959,1,33,1315406,Yes,,POINT (-122.326957731811 47.6152989909324)
7959,7960,1,40,1315423,Yes,,POINT (-122.327337101446 47.6152955915379)
7960,7961,1,40,1314087,Yes,,POINT (-122.32689278349 47.6157210309494)
7964,7965,1,45,1314254,Yes,,POINT (-122.326228073935 47.6162931160778)
7966,7967,1,50,1315451,Yes,,POINT (-122.32624511577 47.6151429419644)
7967,7968,1,40,2494696,Yes,,POINT (-122.325815076814 47.6151505559761)
7968,7969,1,40,1315154,Yes,,POINT (-122.32542102107 47.6151505888418)
7969,7970,1,40,1315153,Yes,,POINT (-122.324623060786 47.6151535464867)
7970,7971,1,50,1315327,Yes,,POINT (-122.324371360954 47.6151505287121)
7971,7972,1,45,1315326,Yes,,POINT (-122.323930181599 47.6151563067319)
7972,7973,1,40,1314175,Yes,,POINT (-122.325808579911 47.6152903788394)
7973,7974,1,35,1315343,Yes,,POINT (-122.325005582739 47.6153009045395)
7974,7975,1,50,1314264,Yes,,POINT (-122.324922843846 47.6162950931871)
7975,7976,1,50,1314261,Yes,,POINT (-122.324383444069 47.6163001667661)
7976,7977,1,55,1314262,Yes,,POINT (-122.323950443136 47.6162978719793)
8093,8094,1,30,1352083,Yes,,POINT (-122.335533566906 47.6133615548476)
8094,8095,1,30,1352165,Yes,,POINT (-122.33509585316 47.6137223772627)
8096,8097,1,35,1352088,Yes,,POINT (-122.336280228457 47.6130135858311)
8097,8098,1,35,1353538,Yes,,POINT (-122.34104450919 47.6177086346011)
8098,8099,1,33,1353982,Yes,,POINT (-122.341897558072 47.6135118966136)
8100,8101,1,33,1353639,Yes,,POINT (-122.339122195983 47.6138865770822)
8101,8102,1,50,1301286,Yes,,POINT (-122.32225318904 47.6178737434474)
8103,8104,1,35,1301402,Yes,,POINT (-122.322850234318 47.618787106481)
8104,8105,1,25,1302686,Yes,,POINT (-122.323396230631 47.6188229108027)
8105,8106,1,60,1301289,Yes,,POINT (-122.322262409488 47.6186900792838)
8106,8107,1,50,1301405,Yes,,POINT (-122.322263733462 47.6188187056183)
8120,8121,1,35,1302525,Yes,,POINT (-122.321118035018 47.6211481165249)
8121,8122,1,45,1301296,Yes,,POINT (-122.320647131553 47.6219201463734)
8122,8123,1,35,1302021,Yes,,POINT (-122.321167638077 47.6231968926606)
8123,8124,1,35,1301294,Yes,,POINT (-122.320672358493 47.6230645763329)
8430,8431,1,50,1308733,Yes,,POINT (-122.322234607317 47.6171419639664)
8431,8432,1,45,1308734,Yes,,POINT (-122.322218823259 47.6166933168613)
8432,8433,1,45,1308735,Yes,,POINT (-122.322213759837 47.6165308667454)
8433,8434,1,30,1314409,Yes,,POINT (-122.320972958013 47.6176249497459)
8434,8435,1,30,1314411,Yes,,POINT (-122.320718849683 47.6174865300814)
8435,8436,1,30,1314406,Yes,,POINT (-122.320714037821 47.6172336706272)
8436,8437,1,30,1314317,Yes,,POINT (-122.320705982293 47.6169333393217)
8437,8438,1,30,1314316,Yes,,POINT (-122.32070464122 47.6166283152216)
8438,8439,1,38,1314208,Yes,,POINT (-122.320112502642 47.6164890530633)
8439,8440,1,50,1314201,Yes,,POINT (-122.318290586771 47.6175399769074)
8440,8441,1,50,1314211,Yes,,POINT (-122.318289369581 47.6172703642171)
8441,8442,1,55,1314404,Yes,,POINT (-122.318285338192 47.6170051678479)
8453,8454,1,30,1314408,Yes,,POINT (-122.320937050068 47.6164651379415)
8454,8455,1,50,1314318,Yes,,POINT (-122.320125939482 47.6175160201276)
8462,8463,1,35,1371802,Yes,,POINT (-122.336954642227 47.6022815419602)
8463,8464,1,40,1371616,Yes,,POINT (-122.336799527621 47.6018205310485)
8464,8465,1,35,1371610,Yes,,POINT (-122.337184587877 47.6025376827171)
8465,8466,1,35,1371612,Yes,,POINT (-122.337588965342 47.602969371546)
8466,8467,1,35,1371824,Yes,,POINT (-122.336745862097 47.6020505603452)
8467,8468,1,35,1371801,Yes,,POINT (-122.336539525865 47.6018155860263)
8468,8469,1,35,1371714,Yes,,POINT (-122.336266006927 47.6015171899512)
8469,8470,1,35,1371713,Yes,,POINT (-122.336148084871 47.6013451947142)
8470,8471,1,35,1371609,Yes,,POINT (-122.336164619185 47.6030576184358)
8471,8472,1,30,2495065,Yes,,POINT (-122.335624075229 47.6018000972494)
8472,8473,1,35,1371707,Yes,,POINT (-122.335872841224 47.6007384835065)
8473,8474,1,35,1371705,Yes,,POINT (-122.335832804738 47.6004573586556)
8474,8475,1,35,1371729,Yes,,POINT (-122.335778369252 47.5998595111104)
8475,8476,1,35,1371728,Yes,,POINT (-122.335792807334 47.5995945220587)
8512,8513,1,60,1315456,Yes,,POINT (-122.321887240814 47.6153105413057)
8513,8514,1,45,1315457,Yes,,POINT (-122.32147465005 47.6153105681359)
8514,8515,1,30,1314315,Yes,,POINT (-122.320676274729 47.6153859757511)
8515,8516,1,55,1314314,Yes,,POINT (-122.320649675545 47.6153292278793)
8517,8518,1,30,1322257,Yes,,POINT (-122.320679567063 47.6156646210838)
8518,8519,1,30,1324639,Yes,,POINT (-122.320666820729 47.6159959214999)
8519,8520,1,55,1322266,Yes,,POINT (-122.320108357501 47.6153286595523)
8520,8521,1,55,1315459,Yes,,POINT (-122.319391411735 47.6153269683071)
8521,8522,1,55,1314209,Yes,,POINT (-122.318268473547 47.6163729330557)
8606,8607,1,25,1353951,Yes,,POINT (-122.341120617424 47.612399721124)
8668,8669,1,40,1314305,Yes,,POINT (-122.318267185815 47.6156803256441)
8670,8671,1,55,1308567,Yes,,POINT (-122.317943983812 47.6163751749791)
9402,9403,1,50,1319407,Yes,,POINT (-122.32256750245 47.6021815037508)
9420,9421,1,50,1319450,Yes,,POINT (-122.322543009198 47.6018408172985)
9421,9422,1,45,1319228,Yes,,POINT (-122.320858337925 47.6028640067843)
9422,9423,1,55,1319227,Yes,,POINT (-122.320614090195 47.6030484864286)
9423,9424,1,55,1319430,Yes,,POINT (-122.321993539534 47.6026714653779)
9425,9426,1,55,1319027,Yes,,POINT (-122.320611656919 47.6022744306483)
9456,9457,1,50,1319454,Yes,,POINT (-122.319428171601 47.6007373290763)
9457,9458,1,40,1319438,Yes,,POINT (-122.321569762365 47.6009028169395)
9458,9459,1,50,1319455,Yes,,POINT (-122.31932610045 47.6004742160348)
9459,9460,1,65,1319456,Yes,,POINT (-122.319527444194 47.6001100947768)
9544,9545,1,35,2495218,Yes,,POINT (-122.319642869569 47.6016346747215)
9554,9555,1,40,1319033,Yes,,POINT (-122.319708397368 47.6017627360458)
9583,9584,1,65,1374195,Yes,,POINT (-122.355959520841 47.6176958869864)
9584,9585,1,40,1374490,Yes,,POINT (-122.35671243047 47.6174318976944)
9606,9607,1,12,1316345,Yes,,POINT (-122.320187216692 47.5990888908119)
9607,9608,1,12,1319233,Yes,,POINT (-122.319275729939 47.6028303161456)
9609,9610,1,14,1319038,Yes,,POINT (-122.318390499819 47.6017611473626)
9624,9625,1,40,1316349,Yes,,POINT (-122.320867668336 47.5990735884538)
9625,9626,1,12,1316348,Yes,,POINT (-122.32066778622 47.5990733377104)
9626,9627,1,12,1316347,Yes,,POINT (-122.320427580014 47.5990800913462)
9627,9628,1,12,1316344,Yes,,POINT (-122.32004035479 47.5990920929688)
9628,9629,1,30,1316350,Yes,,POINT (-122.322299632168 47.5990709208731)
9734,9735,1,50,1314416,Yes,,POINT (-122.319360962205 47.6148126256197)
9735,9736,1,50,1314417,Yes,,POINT (-122.319361805723 47.6145149791775)
9737,9738,1,40,1315001,Yes,,POINT (-122.318254692165 47.6151606176292)
9739,9740,1,40,1315238,Yes,,POINT (-122.318245063323 47.6141888929519)
9740,9741,1,40,1322267,Yes,,POINT (-122.31882066064 47.6151907327255)
9742,9743,1,50,1314212,Yes,,POINT (-122.320674888602 47.6147873174125)
9744,9745,1,55,1314204,Yes,,POINT (-122.320658210144 47.6142023890365)
9745,9746,1,55,1315227,Yes,,POINT (-122.320601901649 47.6141522031475)
9746,9747,1,35,1314210,Yes,,POINT (-122.320673279944 47.6151527518055)
9747,9748,1,35,1315118,Yes,,POINT (-122.320916176808 47.6151396809793)
9748,9749,1,40,1315117,Yes,,POINT (-122.320912663209 47.6149759120606)
9749,9750,1,45,1315332,Yes,,POINT (-122.320904508213 47.6146906207104)
9750,9751,1,40,1315333,Yes,,POINT (-122.320903092815 47.6144368209699)
9751,9752,1,40,1315334,Yes,,POINT (-122.320902213041 47.6141814373744)
9753,9754,1,55,1315330,Yes,,POINT (-122.321410556428 47.6141361064621)
9754,9755,1,40,1315331,Yes,,POINT (-122.321549135947 47.6151645663516)
9755,9756,1,40,1314313,Yes,,POINT (-122.320947637601 47.6141571588218)
9756,9757,1,60,1308614,Yes,,POINT (-122.322220263746 47.6151360533241)
9757,9758,1,50,1308605,Yes,,POINT (-122.322228446121 47.6141528725799)
9883,9884,1,40,1308743,Yes,,POINT (-122.323243480317 47.6141310767493)
9884,9885,1,40,1308745,Yes,,POINT (-122.323092795763 47.6151483223965)
9885,9886,1,40,1315151,Yes,,POINT (-122.323533829276 47.6153004443456)
9886,9887,1,40,1308721,Yes,,POINT (-122.323023250103 47.6139831685453)
9887,9888,1,40,1308722,Yes,,POINT (-122.322255946109 47.6139959717665)
9888,9889,1,55,1308704,Yes,,POINT (-122.322174338139 47.6135920353214)
9889,9890,1,50,1308602,Yes,,POINT (-122.322164670263 47.6132949238103)
9890,9891,1,50,1308543,Yes,,POINT (-122.322168261143 47.6130327698972)
9891,9892,1,50,1308547,Yes,,POINT (-122.322674973467 47.6130328505298)
9892,9893,1,50,1308544,Yes,,POINT (-122.323060867911 47.6130337235712)
9893,9894,1,55,1308546,Yes,,POINT (-122.323460038442 47.613314683366)
9894,9895,1,70,1308548,Yes,,POINT (-122.323459454876 47.6136000884838)
9895,9896,1,50,1308549,Yes,,POINT (-122.323463612684 47.6137493718076)
9896,9897,1,40,1314118,Yes,,POINT (-122.321501100597 47.6139951848973)
10100,10101,1,30,1353986,Yes,,POINT (-122.342989609339 47.6158806941023)
10101,10102,1,30,1353550,Yes,,POINT (-122.340604183929 47.6168086135967)
10102,10103,1,30,1353753,Yes,,POINT (-122.339381518482 47.6172551545798)
10103,10104,1,30,1353943,Yes,,POINT (-122.335989236205 47.6177956820099)
10104,10105,1,25,1353781,Yes,,POINT (-122.343752777159 47.6139511979936)
10105,10106,1,25,1353783,Yes,,POINT (-122.34454635782 47.614687283772)
10106,10107,1,30,1353543,Yes,,POINT (-122.339302488959 47.616040555741)
10107,10108,1,30,1353537,Yes,,POINT (-122.339511418929 47.6163820642763)
10108,10109,1,30,1353818,Yes,,POINT (-122.336961840125 47.6134970451938)
10109,10110,1,35,1353816,Yes,,POINT (-122.337223945746 47.6133512589454)
10110,10111,1,40,1352034,Yes,,POINT (-122.3372417612 47.6109314387549)
10111,10112,1,30,1353712,Yes,,POINT (-122.337520949083 47.6130840167686)
10112,10113,1,999,1352466,Yes,,POINT (-122.340287131848 47.6109560567257)
10113,10114,1,32,1353885,Yes,,POINT (-122.344812813016 47.6112918429794)
10114,10115,1,35,1353618,Yes,,POINT (-122.335977253928 47.6143174445445)
10115,10116,1,30,1353514,Yes,,POINT (-122.336368313565 47.6144976110564)
10116,10117,1,30,1353697,Yes,,POINT (-122.343806298753 47.6130597541039)
10117,10118,1,30,1353798,Yes,,POINT (-122.343088537379 47.6126378025489)
10118,10119,1,30,1353973,Yes,,POINT (-122.342485023065 47.6122788562339)
10119,10120,1,30,1353960,Yes,,POINT (-122.341788852146 47.6130442577575)
10120,10121,1,30,1353959,Yes,,POINT (-122.342117845319 47.6129977853014)
10121,10122,1,25,1353899,Yes,,POINT (-122.342447742246 47.6131936831976)
10122,10123,1,30,1353582,Yes,,POINT (-122.344456988039 47.6134446758521)
10124,10125,1,33,1353569,Yes,,POINT (-122.33955317473 47.613329192693)
10125,10126,1,35,1353912,Yes,,POINT (-122.339113281057 47.6135543804516)
10126,10127,1,40,1352028,Yes,,POINT (-122.337423565917 47.611120737026)
10127,10128,1,35,1352141,Yes,,POINT (-122.33739191629 47.6107985311677)
10130,10131,1,30,1353971,Yes,,POINT (-122.343005361421 47.6114058769898)
10131,10132,1,30,1353752,Yes,,POINT (-122.339125976291 47.6170862755674)
10208,10209,1,33,1316329,Yes,,POINT (-122.319429022308 47.599266154681)
10209,10210,1,35,1316330,Yes,,POINT (-122.318680410212 47.5992857998262)
10211,10212,1,30,1316331,Yes,,POINT (-122.317847550701 47.5992796678541)
10220,10221,1,40,1319248,Yes,,POINT (-122.318766377614 47.6027323673492)
10221,10222,1,40,1319244,Yes,,POINT (-122.319199155091 47.6029056520271)
10222,10223,1,40,1319247,Yes,,POINT (-122.318969798314 47.6026384804579)
10223,10224,1,30,1319250,Yes,,POINT (-122.318632712257 47.6026323852938)
10224,10225,1,50,1319128,Yes,,POINT (-122.318193998257 47.6030964308624)
10225,10226,1,50,1319126,Yes,,POINT (-122.318035667645 47.6026456261113)
10227,10228,1,40,1319042,Yes,,POINT (-122.318256827603 47.6022421439366)
10228,10229,1,40,1319040,Yes,,POINT (-122.3182182843 47.6019462481873)
10229,10230,1,35,1319046,Yes,,POINT (-122.31786627676 47.601580046321)
10230,10231,1,35,1319045,Yes,,POINT (-122.317747471309 47.6017989043871)
10360,10361,1,60,1315004,Yes,,POINT (-122.317845860883 47.6141719943614)
10362,10363,1,25,1315016,Yes,,POINT (-122.318057036386 47.6151284577005)
10363,10364,1,30,1315021,Yes,,POINT (-122.31801912204 47.6151909263406)
10364,10365,1,60,1313389,Yes,,POINT (-122.328890059606 47.6025370298305)
10365,10366,1,12,1313387,Yes,,POINT (-122.329381525505 47.602387894456)
10366,10367,1,40,1319420,Yes,,POINT (-122.3290938757 47.6001474849288)
10367,10368,1,28,1319413,Yes,,POINT (-122.328875444636 47.6001503556018)
10368,10369,1,14,1316059,Yes,,POINT (-122.326469445473 47.5995525024667)
10369,10370,1,30,1319408,Yes,,POINT (-122.32777512574 47.6001520618533)
10370,10371,1,50,1319018,Yes,,POINT (-122.327551365252 47.6004600464356)
10373,10374,1,20,1316219,Yes,,POINT (-122.329988013592 47.5996898787616)
10375,10376,1,40,1313339,Yes,,POINT (-122.327577900082 47.5965762606506)
10376,10377,1,30,1313133,Yes,,POINT (-122.327774836891 47.5974272019298)
10377,10378,1,14,1313132,Yes,,POINT (-122.32777244582 47.5973623079824)
10378,10379,1,35,1313399,Yes,,POINT (-122.326894376508 47.6027058526289)
10509,10510,1,40,1319401,Yes,,POINT (-122.32375570976 47.6029384702689)
10557,10558,1,50,1314122,Yes,,POINT (-122.322222183048 47.6163372194367)
10558,10559,1,50,1314121,Yes,,POINT (-122.322212433125 47.6159964262549)
10559,10560,1,65,1315455,Yes,,POINT (-122.322211051178 47.6153445951682)
10560,10561,1,45,1315453,Yes,,POINT (-122.322724903794 47.6153078730196)
10561,10562,1,50,1315152,Yes,,POINT (-122.323480344922 47.6153082492557)
10562,10563,1,70,1314125,Yes,,POINT (-122.323490725933 47.6157115377626)
10563,10564,1,70,1314124,Yes,,POINT (-122.323502242102 47.6159910980824)
10564,10565,1,70,1314123,Yes,,POINT (-122.323494602509 47.6163002565725)
10852,10853,1,55,1319403,Yes,,POINT (-122.322394024795 47.6030992114291)
10861,10862,1,55,1319246,Yes,,POINT (-122.320618597068 47.603206220831)
11067,11068,1,40,1308731,Yes,,POINT (-122.322692730658 47.6176103116879)
11068,11069,1,50,1308732,Yes,,POINT (-122.322244422894 47.6176086084015)
11078,11079,1,50,1316426,Yes,,POINT (-122.317672179048 47.598403968803)
